""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0042651"	"GO:0042651"	"thylakoid membrane"	"5/164"	"78/7761"	0.0242849809500854	0.138120829153611	0.116631816405015	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC100274453"	5
"GO:0015935"	"GO:0015935"	"small ribosomal subunit"	"4/164"	"60/7761"	0.037558406609499	0.192984219136108	0.162959490999837	"LOC103654685/LOC103654828/LOC103654826/LOC542341"	4
"GO:0034357"	"GO:0034357"	"photosynthetic membrane"	"5/164"	"88/7761"	0.0381727026862632	0.192984219136108	0.162959490999837	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC100274453"	5
"GO:0019867"	"GO:0019867"	"outer membrane"	"5/164"	"112/7761"	0.0881276768117245	0.400980929493346	0.338595810908205	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC100274453"	5
"GO:0031968"	"GO:0031968"	"organelle outer membrane"	"5/164"	"112/7761"	0.0881276768117245	0.400980929493346	0.338595810908205	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC100274453"	5
"GO:0000785"	"GO:0000785"	"chromatin"	"5/164"	"114/7761"	0.0933462365320216	0.404500358305427	0.341567682548249	"LOC103504712/LOC542301/LOC103629234/LOC100501512/LOC103638138"	5
"GO:0009526"	"GO:0009526"	"plastid envelope"	"6/164"	"156/7761"	0.112404593494857	0.464946273092364	0.392609345699741	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC542714/LOC100274453"	6
"GO:0042170"	"GO:0042170"	"plastid membrane"	"5/164"	"133/7761"	0.150307247118202	0.579073391190916	0.48898042286798	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC100274453"	5
"GO:0009507"	"GO:0009507"	"chloroplast"	"13/164"	"449/7761"	0.153864253359554	0.579073391190916	0.48898042286798	"LOC100285458/LOC542716/LOC541712/LOC542320/LOC100501454/LOC103654828/LOC103654826/LOC542341/LOC100277775/LOC100282512/LOC542714/LOC100274453/LOC542686"	13
"GO:0032993"	"GO:0032993"	"protein-DNA complex"	"5/164"	"136/7761"	0.160417866005877	0.579073391190916	0.48898042286798	"LOC103504712/LOC542301/LOC103629234/LOC100501512/LOC103638138"	5
"GO:0009579"	"GO:0009579"	"thylakoid"	"6/164"	"175/7761"	0.165449540340262	0.579073391190916	0.48898042286798	"LOC103646716/LOC100285458/LOC542716/LOC542320/LOC100282512/LOC100274453"	6
"GO:0000152"	"GO:0000152"	"nuclear ubiquitin ligase complex"	"1/164"	"10/7761"	0.192411688504863	0.591644091762531	0.499595357994965	"LOC103637954"	1
"GO:0005680"	"GO:0005680"	"anaphase-promoting complex"	"1/164"	"10/7761"	0.192411688504863	0.591644091762531	0.499595357994965	"LOC103637954"	1
"GO:0005811"	"GO:0005811"	"lipid droplet"	"1/164"	"10/7761"	0.192411688504863	0.591644091762531	0.499595357994965	"LOC101027254"	1
"GO:0000315"	"GO:0000315"	"organellar large ribosomal subunit"	"1/164"	"11/7761"	0.209499094398968	0.591644091762531	0.499595357994965	"LOC100278182"	1
"GO:0005762"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"1/164"	"11/7761"	0.209499094398968	0.591644091762531	0.499595357994965	"LOC100278182"	1
"GO:0005618"	"GO:0005618"	"cell wall"	"2/164"	"41/7761"	0.214552253056742	0.591644091762531	0.499595357994965	"LOC103629160/LOC100191153"	2
"GO:0009505"	"GO:0009505"	"plant-type cell wall"	"2/164"	"41/7761"	0.214552253056742	0.591644091762531	0.499595357994965	"LOC103629160/LOC100191153"	2
"GO:0005788"	"GO:0005788"	"endoplasmic reticulum lumen"	"1/164"	"12/7761"	0.226227113562654	0.598497732066349	0.505382700298942	"LOC542294"	1
"GO:0030312"	"GO:0030312"	"external encapsulating structure"	"2/164"	"43/7761"	0.230191435410134	0.598497732066349	0.505382700298942	"LOC103629160/LOC100191153"	2
"GO:0044391"	"GO:0044391"	"ribosomal subunit"	"5/164"	"163/7761"	0.26180705609763	0.66179005846901	0.5588279267581	"LOC100278182/LOC103654685/LOC103654828/LOC103654826/LOC542341"	5
"GO:0012507"	"GO:0012507"	"ER to Golgi transport vesicle membrane"	"1/164"	"15/7761"	0.274329206393638	0.674701561670838	0.569730642012391	"LOC103647882"	1
"GO:0022626"	"GO:0022626"	"cytosolic ribosome"	"4/164"	"130/7761"	0.295174416663506	0.706865050431026	0.596890094638114	"LOC103654685/LOC103654828/LOC103654826/LOC542341"	4
"GO:0005761"	"GO:0005761"	"mitochondrial ribosome"	"1/164"	"18/7761"	0.319458102743257	0.72676718374091	0.613695828954152	"LOC100278182"	1
"GO:0005770"	"GO:0005770"	"late endosome"	"1/164"	"18/7761"	0.319458102743257	0.72676718374091	0.613695828954152	"LOC103647882"	1
"GO:0005777"	"GO:0005777"	"peroxisome"	"2/164"	"59/7761"	0.355447992710854	0.770137317540184	0.650318382653943	"LOC100285987/LOC103633249"	2
"GO:0042579"	"GO:0042579"	"microbody"	"2/164"	"59/7761"	0.355447992710854	0.770137317540184	0.650318382653943	"LOC100285987/LOC103633249"	2
"GO:0005694"	"GO:0005694"	"chromosome"	"5/164"	"191/7761"	0.378306695624898	0.800602541903854	0.676043788999205	"LOC103504712/LOC542301/LOC103629234/LOC100501512/LOC103638138"	5
"GO:0098796"	"GO:0098796"	"membrane protein complex"	"7/164"	"289/7761"	0.411296215976196	0.826010203633532	0.697498494681872	"LOC100285458/LOC103647882/LOC542716/LOC542320/LOC100282512/LOC100274453/LOC100273617"	7
"GO:0030133"	"GO:0030133"	"transport vesicle"	"1/164"	"26/7761"	0.426620654623912	0.826010203633532	0.697498494681872	"LOC103647882"	1
"GO:0030134"	"GO:0030134"	"COPII-coated ER to Golgi transport vesicle"	"1/164"	"26/7761"	0.426620654623912	0.826010203633532	0.697498494681872	"LOC103647882"	1
"GO:0030658"	"GO:0030658"	"transport vesicle membrane"	"1/164"	"26/7761"	0.426620654623912	0.826010203633532	0.697498494681872	"LOC103647882"	1
"GO:0031201"	"GO:0031201"	"SNARE complex"	"1/164"	"27/7761"	0.438777631048176	0.831849258862166	0.702429102335895	"LOC103647882"	1
"GO:0005783"	"GO:0005783"	"endoplasmic reticulum"	"10/164"	"441/7761"	0.456110568234251	0.84706248386361	0.715275434610104	"LOC100192597/LOC100194237/LOC100273056/LOC103647882/LOC100282976/LOC103643020/LOC103627472/LOC100284383/LOC100285610/LOC542294"	10
"GO:0005615"	"GO:0005615"	"extracellular space"	"1/164"	"31/7761"	0.484896479408907	0.882511592524211	0.745209326249478	"LOC103641262"	1
"GO:0098798"	"GO:0098798"	"mitochondrial protein-containing complex"	"2/164"	"85/7761"	0.539841108776262	0.961191837092592	0.811648399164364	"LOC100278182/LOC100273617"	2
"GO:0030662"	"GO:0030662"	"coated vesicle membrane"	"1/164"	"38/7761"	0.556721333411346	0.961191837092592	0.811648399164364	"LOC103647882"	1
"GO:0031967"	"GO:0031967"	"organelle envelope"	"7/164"	"336/7761"	0.57037757365934	0.961191837092592	0.811648399164364	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC542714/LOC100274453/LOC100273617"	7
"GO:0031975"	"GO:0031975"	"envelope"	"7/164"	"336/7761"	0.57037757365934	0.961191837092592	0.811648399164364	"LOC100285458/LOC542716/LOC542320/LOC100282512/LOC542714/LOC100274453/LOC100273617"	7
"GO:0010008"	"GO:0010008"	"endosome membrane"	"1/164"	"43/7761"	0.601841329124637	0.980590506464784	0.828028999096925	"LOC103647882"	1
"GO:0005840"	"GO:0005840"	"ribosome"	"6/164"	"297/7761"	0.603440311670636	0.980590506464784	0.828028999096925	"LOC100278182/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584"	6
"GO:1990904"	"GO:1990904"	"ribonucleoprotein complex"	"9/164"	"459/7761"	0.640670241110814	0.999870706020437	0.844309560896379	"LOC100278182/LOC103644301/LOC100285098/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584/LOC100272749"	9
"GO:0005730"	"GO:0005730"	"nucleolus"	"2/164"	"110/7761"	0.680089790667861	0.999870706020437	0.844309560896379	"LOC103638672/LOC103640803"	2
"GO:0005774"	"GO:0005774"	"vacuolar membrane"	"1/164"	"54/7761"	0.685671909367276	0.999870706020437	0.844309560896379	"LOC541897"	1
"GO:0005759"	"GO:0005759"	"mitochondrial matrix"	"1/164"	"57/7761"	0.705316537379187	0.999870706020437	0.844309560896379	"LOC100278182"	1
"GO:0031461"	"GO:0031461"	"cullin-RING ubiquitin ligase complex"	"1/164"	"60/7761"	0.723740449819238	0.999870706020437	0.844309560896379	"LOC103637954"	1
"GO:0098800"	"GO:0098800"	"inner mitochondrial membrane protein complex"	"1/164"	"60/7761"	0.723740449819238	0.999870706020437	0.844309560896379	"LOC100273617"	1
"GO:0030135"	"GO:0030135"	"coated vesicle"	"1/164"	"64/7761"	0.746536456026519	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0005681"	"GO:0005681"	"spliceosomal complex"	"1/164"	"72/7761"	0.786669509344212	0.999870706020437	0.844309560896379	"LOC100272749"	1
"GO:0000151"	"GO:0000151"	"ubiquitin ligase complex"	"1/164"	"75/7761"	0.800032614427544	0.999870706020437	0.844309560896379	"LOC103637954"	1
"GO:0098588"	"GO:0098588"	"bounding membrane of organelle"	"7/164"	"431/7761"	0.813485992269005	0.999870706020437	0.844309560896379	"LOC100285458/LOC103647882/LOC542716/LOC542320/LOC541897/LOC100282512/LOC100274453"	7
"GO:0005773"	"GO:0005773"	"vacuole"	"1/164"	"82/7761"	0.828065145488848	0.999870706020437	0.844309560896379	"LOC541897"	1
"GO:0012506"	"GO:0012506"	"vesicle membrane"	"1/164"	"83/7761"	0.831737149153365	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0030659"	"GO:0030659"	"cytoplasmic vesicle membrane"	"1/164"	"83/7761"	0.831737149153365	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0005789"	"GO:0005789"	"endoplasmic reticulum membrane"	"3/164"	"215/7761"	0.83807171633864	0.999870706020437	0.844309560896379	"LOC100194237/LOC103647882/LOC103643020"	3
"GO:0098827"	"GO:0098827"	"endoplasmic reticulum subcompartment"	"3/164"	"216/7761"	0.840370847719216	0.999870706020437	0.844309560896379	"LOC100194237/LOC103647882/LOC103643020"	3
"GO:0042175"	"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"	"3/164"	"219/7761"	0.847101007295221	0.999870706020437	0.844309560896379	"LOC100194237/LOC103647882/LOC103643020"	3
"GO:0005768"	"GO:0005768"	"endosome"	"1/164"	"102/7761"	0.888412546394516	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0015934"	"GO:0015934"	"large ribosomal subunit"	"1/164"	"103/7761"	0.890801936966562	0.999870706020437	0.844309560896379	"LOC100278182"	1
"GO:0031974"	"GO:0031974"	"membrane-enclosed lumen"	"4/164"	"316/7761"	0.906889464268121	0.999870706020437	0.844309560896379	"LOC100278182/LOC103638672/LOC103640803/LOC542294"	4
"GO:0043233"	"GO:0043233"	"organelle lumen"	"4/164"	"316/7761"	0.906889464268121	0.999870706020437	0.844309560896379	"LOC100278182/LOC103638672/LOC103640803/LOC542294"	4
"GO:0070013"	"GO:0070013"	"intracellular organelle lumen"	"4/164"	"316/7761"	0.906889464268121	0.999870706020437	0.844309560896379	"LOC100278182/LOC103638672/LOC103640803/LOC542294"	4
"GO:0140513"	"GO:0140513"	"nuclear protein-containing complex"	"4/164"	"319/7761"	0.910693864896821	0.999870706020437	0.844309560896379	"LOC100283893/LOC100272749/LOC103637954/LOC100280950"	4
"GO:0031984"	"GO:0031984"	"organelle subcompartment"	"3/164"	"257/7761"	0.913235780963334	0.999870706020437	0.844309560896379	"LOC100194237/LOC103647882/LOC103643020"	3
"GO:0005743"	"GO:0005743"	"mitochondrial inner membrane"	"1/164"	"117/7761"	0.919373383154219	0.999870706020437	0.844309560896379	"LOC100273617"	1
"GO:0005739"	"GO:0005739"	"mitochondrion"	"5/164"	"393/7761"	0.924072732349901	0.999870706020437	0.844309560896379	"LOC100278182/LOC100217128/LOC100282895/LOC542714/LOC100273617"	5
"GO:0019866"	"GO:0019866"	"organelle inner membrane"	"1/164"	"131/7761"	0.940502623286199	0.999870706020437	0.844309560896379	"LOC100273617"	1
"GO:0031966"	"GO:0031966"	"mitochondrial membrane"	"1/164"	"141/7761"	0.95212861603161	0.999870706020437	0.844309560896379	"LOC100273617"	1
"GO:0005740"	"GO:0005740"	"mitochondrial envelope"	"1/164"	"146/7761"	0.957064346051699	0.999870706020437	0.844309560896379	"LOC100273617"	1
"GO:0031981"	"GO:0031981"	"nuclear lumen"	"2/164"	"238/7761"	0.963926016383007	0.999870706020437	0.844309560896379	"LOC103638672/LOC103640803"	2
"GO:0031410"	"GO:0031410"	"cytoplasmic vesicle"	"1/164"	"171/7761"	0.975108156041576	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0097708"	"GO:0097708"	"intracellular vesicle"	"1/164"	"171/7761"	0.975108156041576	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0031982"	"GO:0031982"	"vesicle"	"1/164"	"178/7761"	0.9786389448873	0.999870706020437	0.844309560896379	"LOC103647882"	1
"GO:0140535"	"GO:0140535"	"intracellular protein-containing complex"	"2/164"	"292/7761"	0.986905492990435	0.999870706020437	0.844309560896379	"LOC103654058/LOC103637954"	2
"GO:1990234"	"GO:1990234"	"transferase complex"	"1/164"	"272/7761"	0.997299475600808	0.999870706020437	0.844309560896379	"LOC103637954"	1
"GO:0005794"	"GO:0005794"	"Golgi apparatus"	"1/164"	"408/7761"	0.999870706020437	0.999870706020437	0.844309560896379	"LOC103647882"	1
