chr1	2276336	2276669	2	2	0	1	0	12
chr1	2276341	2276669	2	2	1	1	0	69
chr1	2276828	2276908	2	2	1	1	0	46
chr1	2277572	2277642	2	2	1	1	0	68
chr1	2277835	2277931	2	2	1	1	0	18
chr1	2278157	2278269	2	2	1	2	0	70
chr1	2278439	2278524	2	2	1	1	0	39
chr1	2515695	2515812	1	1	1	3	0	64
chr1	2515936	2516157	1	1	1	1	0	38
chr1	2516196	2516296	1	1	1	1	0	10
chr1	2520630	2521249	1	1	1	3	0	22
chr1	2521509	2521658	1	1	1	1	0	17
chr1	2553704	2553792	2	2	1	1	0	47
chr1	2554062	2554150	2	2	1	0	1	25
chr1	2620633	2620749	2	2	1	1	0	53
chr1	2620633	2620754	2	2	1	1	0	8
chr1	2623283	2623393	2	2	1	1	0	57
chr1	2623451	2623683	2	2	1	1	0	20
chr1	2623744	2624173	2	2	1	1	0	60
chr1	2624307	2624590	2	2	1	1	0	59
chr1	2772952	2773036	2	2	1	3	0	64
chr1	2801047	2801148	1	3	1	2	0	42
chr1	2801226	2801318	1	1	1	1	0	55
chr1	2801422	2802138	1	1	1	3	0	66
chr1	2802561	2802661	1	1	1	5	0	48
chr1	2804002	2804084	2	2	1	2	0	61
chr1	2804280	2804666	2	2	1	3	0	65
chr1	2812357	2812450	1	1	1	2	0	70
chr1	2812547	2812864	1	1	1	2	0	62
chr1	2812979	2813074	1	1	1	3	0	70
chr1	2813159	2813251	1	1	1	1	0	63
chr1	2813408	2813499	1	1	1	2	0	68
chr1	2813916	2814003	1	1	1	1	0	51
chr1	2814188	2814766	1	1	1	1	0	49
chr1	2814956	2815103	1	1	1	1	0	63
chr1	2815185	2815588	1	1	1	1	0	71
chr1	2815724	2816174	1	1	1	0	2	33
chr1	2818544	2818621	2	2	1	2	0	10
chr1	2819427	2819508	2	2	1	2	0	13
chr1	2819658	2820232	2	2	1	7	0	53
chr1	2820301	2820761	2	2	1	5	0	19
chr1	2867147	2867264	1	1	1	4	0	63
chr1	2867421	2868226	1	1	1	7	0	69
chr1	2868326	2868661	1	1	1	6	0	24
chr1	2868792	2868874	1	1	1	2	0	32
chr1	2878726	2878840	1	1	1	1	0	58
chr1	2951049	2951485	1	1	1	5	0	57
chr1	2951570	2951746	1	1	1	4	0	36
chr1	2951822	2952136	1	1	1	1	0	34
chr1	2952682	2958157	1	1	1	1	0	23
chr1	2958231	2958340	1	1	1	3	0	63
chr1	2958407	2958550	1	1	1	3	0	47
chr1	2958598	2958714	1	1	1	3	0	47
chr1	2959427	2960273	1	1	1	3	0	28
chr1	2960391	2960482	1	1	1	3	0	52
chr1	2960566	2960911	1	1	1	3	0	7
chr1	2960979	2961739	1	1	1	3	0	61
chr1	2961812	2961964	1	1	1	3	0	51
chr1	2962016	2962468	1	1	1	3	0	51
chr1	2962776	2962885	1	1	1	3	0	46
chr1	2966043	2967126	1	1	1	2	1	31
chr1	2967285	2967364	1	1	1	1	0	64
chr1	2968520	2968603	2	2	1	3	0	46
chr1	2968673	2968754	2	2	1	3	0	64
chr1	2968820	2981019	2	2	1	2	0	63
chr1	2981083	2981182	2	2	1	4	0	47
chr1	2981246	2981341	2	2	1	3	0	35
chr1	2981892	2982347	2	2	1	2	0	34
chr1	2982400	2982608	2	2	1	3	0	52
chr1	2982670	2982754	2	2	1	1	0	54
chr1	2982809	2984074	2	2	1	1	0	10
chr1	2984129	2984212	2	2	1	2	1	38
chr1	2984291	2984479	2	2	1	4	0	34
chr1	2984535	2985239	2	2	1	3	0	55
chr1	2985290	2985367	2	2	1	2	0	29
chr1	2985429	2986104	2	2	1	1	0	61
chr1	2986186	2986559	2	2	1	3	0	42
chr1	2986634	2986725	2	2	1	3	0	27
chr1	2986900	2987897	2	2	1	3	0	65
chr1	2987990	2988065	2	2	1	4	0	69
chr1	3042948	3043140	1	1	1	3	0	7
chr1	3043195	3043271	1	1	1	1	0	29
chr1	3043360	3043483	1	1	1	3	0	55
chr1	3043566	3043699	1	1	1	1	0	42
chr1	3095688	3098099	1	1	1	3	0	69
chr1	3098232	3098361	1	1	1	1	0	53
chr1	3098488	3099503	1	1	1	1	0	38
chr1	3099567	3099648	1	1	1	1	0	37
chr1	3099747	3099825	1	1	1	2	0	67
chr1	3100034	3100685	1	1	1	1	0	21
chr1	3100928	3101013	1	1	1	1	0	13
chr1	3101116	3101237	1	1	1	1	0	27
chr1	3101336	3106880	1	1	1	1	0	65
chr1	3107158	3109599	1	1	1	1	0	60
chr1	3109706	3109786	1	1	1	1	0	37
chr1	3109853	3110111	1	1	1	1	0	39
chr1	3110409	3110501	1	1	1	2	0	51
chr1	3110623	3110717	1	1	1	3	0	67
chr1	3111222	3111344	1	1	1	1	0	46
chr1	3111426	3111527	1	1	1	2	0	61
chr1	3111693	3111777	1	1	1	1	0	68
chr1	3111865	3111962	1	1	1	2	0	52
chr1	3112089	3112244	1	1	1	3	0	63
chr1	3112326	3112400	1	1	1	1	0	34
chr1	3112473	3113051	1	1	1	2	0	48
chr1	3113132	3113220	1	1	1	2	0	53
chr1	3116092	3116295	1	1	1	1	0	68
chr1	3118956	3119027	1	1	1	1	0	70
chr1	3119156	3119440	1	1	1	1	0	52
chr1	3119808	3120094	1	5	1	1	0	51
chr1	3125738	3125820	1	1	1	5	0	69
chr1	3125976	3126061	1	1	1	1	0	11
chr1	3216486	3216578	1	3	1	1	0	34
chr1	3216751	3216821	1	1	1	1	0	12
chr1	3218590	3218674	1	1	1	1	0	35
chr1	3224244	3224344	2	2	1	3	0	28
chr1	3263558	3264367	1	1	1	2	0	9
chr1	3264623	3264714	1	1	1	1	0	70
chr1	3266159	3266341	1	1	1	1	0	13
chr1	3266513	3266597	1	1	1	2	0	45
chr1	3266664	3268742	1	1	1	2	0	39
chr1	3268812	3268923	1	1	1	1	0	46
chr1	3268993	3270357	1	1	1	2	0	45
chr1	3270417	3270594	1	1	1	2	0	59
chr1	3270874	3271123	1	1	1	2	0	63
chr1	3271321	3276341	1	1	1	4	0	35
chr1	3276437	3276505	1	1	1	5	0	45
chr1	3276551	3276620	1	1	1	2	0	45
chr1	3276681	3276887	1	1	1	1	0	29
chr1	3276990	3277068	1	1	1	4	0	52
chr1	3277121	3277193	1	1	1	2	0	41
chr1	3277121	3277196	1	1	1	1	0	11
chr1	3277235	3277335	1	1	1	4	0	41
chr1	3277401	3278280	1	1	1	4	0	52
chr1	3278333	3278635	1	1	1	3	0	52
chr1	3284333	3285273	2	2	0	39	0	68
chr1	3285398	3285511	2	2	0	21	0	71
chr1	3362703	3362798	1	1	1	6	0	62
chr1	3362944	3363034	1	1	1	1	0	55
chr1	3363204	3364114	1	1	1	1	0	8
chr1	3364386	3364481	1	1	1	4	0	51
chr1	3364745	3364834	1	1	1	2	0	69
chr1	3365051	3365140	1	1	1	3	0	58
chr1	3365256	3365394	1	1	1	2	0	70
chr1	3435545	3435628	2	2	1	1	0	61
chr1	3480584	3480660	1	1	1	1	0	51
chr1	3480711	3480811	1	1	1	1	0	31
chr1	3481654	3482436	1	1	1	3	0	43
chr1	3482626	3482735	1	1	0	2	0	24
chr1	3537248	3537355	1	1	1	1	0	44
chr1	3537415	3537794	1	1	1	1	0	39
chr1	3537871	3538014	1	1	1	1	0	18
chr1	3538147	3538227	1	1	1	1	0	60
chr1	3538336	3539508	1	1	1	1	0	4
chr1	3564845	3564939	1	1	0	3	0	66
chr1	3565104	3565191	1	1	0	3	0	28
chr1	3565610	3565883	1	1	0	3	0	58
chr1	3642469	3642541	2	2	1	6	0	58
chr1	3642777	3649511	2	2	1	1	0	20
chr1	3649806	3650822	2	2	1	3	0	57
chr1	3763440	3763547	1	1	1	1	0	57
chr1	3765201	3765674	1	1	1	1	0	32
chr1	3833589	3834046	1	1	1	1	0	53
chr1	3834201	3834323	1	1	1	3	0	51
chr1	3834415	3835581	1	1	1	2	0	58
chr1	3835657	3835737	1	1	1	1	0	9
chr1	3835827	3835927	1	1	1	1	0	44
chr1	3836047	3836182	1	1	1	1	0	19
chr1	3841428	3842817	1	1	1	0	1	14
chr1	3843035	3844781	1	1	1	2	0	56
chr1	3905377	3907471	1	1	1	1	0	32
chr1	3951737	3951843	1	1	1	7	0	59
chr1	3952029	3952341	1	1	1	5	0	53
chr1	3952463	3954774	1	1	1	5	0	54
chr1	3954949	3955127	1	1	1	4	0	51
chr1	3955292	3955383	1	1	1	2	0	47
chr1	3955472	3955583	1	1	1	3	0	54
chr1	3955638	3955727	1	1	1	4	0	53
chr1	3956773	3957887	2	2	1	2	0	47
chr1	3958076	3958158	2	2	1	1	0	28
chr1	3967475	3967727	2	2	1	1	0	28
chr1	3967863	3973469	2	2	0	1	0	45
chr1	3975090	3975181	2	2	1	1	0	66
chr1	4079039	4079173	1	1	1	2	0	64
chr1	4079274	4080351	1	1	1	1	0	45
chr1	4080459	4080867	1	1	1	1	0	33
chr1	4081576	4081670	1	1	1	1	0	21
chr1	4081745	4081825	1	1	1	1	0	47
chr1	4082124	4082238	1	1	1	1	0	42
chr1	4082327	4082407	1	1	1	1	0	12
chr1	4082549	4082652	1	1	1	1	0	68
chr1	4082803	4082976	1	1	1	5	0	66
chr1	4084460	4084833	1	1	1	2	0	45
chr1	4087897	4088367	2	2	1	3	0	66
chr1	4088555	4088670	2	2	1	2	0	48
chr1	4088919	4089352	2	2	1	3	0	62
chr1	4111585	4118634	2	2	1	11	0	66
chr1	4174365	4175418	1	1	1	8	0	70
chr1	4175517	4176049	1	1	1	4	0	14
chr1	4176214	4176374	1	1	1	1	0	4
chr1	4176499	4177048	1	1	1	1	0	16
chr1	4177163	4177244	1	1	1	2	0	38
chr1	4177371	4178715	1	1	1	2	0	20
chr1	4178806	4188004	1	1	1	5	0	71
chr1	4188103	4188247	1	1	1	5	0	58
chr1	4188366	4189068	1	1	1	3	0	62
chr1	4189195	4189273	1	1	1	4	0	67
chr1	4189351	4189426	1	1	1	3	0	27
chr1	4189506	4189754	1	1	1	3	0	63
chr1	4191030	4191121	1	1	1	1	0	54
chr1	4191246	4198150	1	1	1	2	0	62
chr1	4198329	4198423	1	1	1	3	0	47
chr1	4198477	4198558	1	1	1	2	0	53
chr1	4198617	4198692	0	0	1	1	0	18
chr1	4198778	4198968	1	1	1	3	0	32
chr1	4199019	4199242	1	1	1	6	0	50
chr1	4199330	4205848	1	1	1	5	0	69
chr1	4205935	4206011	1	1	1	6	0	25
chr1	4206037	4209029	1	1	1	5	0	25
chr1	4209294	4209402	1	1	1	5	0	53
chr1	4209564	4215069	1	1	1	3	0	53
chr1	4215191	4215583	1	1	1	2	0	61
chr1	4215685	4215777	1	1	1	1	0	62
chr1	4215869	4215977	1	1	1	4	0	70
chr1	4216139	4216299	1	1	1	7	0	70
chr1	4216410	4227266	1	1	1	6	0	64
chr1	4227402	4227829	1	1	1	8	0	63
chr1	4227899	4227980	1	1	1	5	0	51
chr1	4228468	4233793	1	1	1	1	0	63
chr1	4233914	4234756	1	1	1	1	0	19
chr1	4234873	4234954	1	1	1	2	0	64
chr1	4235039	4235128	1	1	1	2	0	64
chr1	4235242	4235341	1	1	1	3	0	42
chr1	4235395	4242724	1	1	1	4	0	53
chr1	4242902	4243116	1	1	1	5	0	48
chr1	4243165	4244746	1	1	1	5	0	48
chr1	4244906	4245987	1	1	1	4	0	67
chr1	4246102	4246185	1	1	1	3	0	62
chr1	4246275	4246358	1	1	1	2	0	68
chr1	4246518	4246604	1	1	1	3	0	46
chr1	4246708	4247838	1	1	1	4	0	63
chr1	4247959	4248040	1	1	1	2	0	51
chr1	4248092	4248168	1	1	1	3	0	52
chr1	4248352	4248588	1	1	1	4	0	43
chr1	4355480	4355744	1	1	1	1	0	56
chr1	4371084	4371171	1	1	1	1	0	47
chr1	4375997	4376277	2	2	1	1	0	47
chr1	4451169	4451274	2	2	1	2	0	52
chr1	4451396	4452216	2	2	1	2	0	46
chr1	4490456	4490874	2	2	1	3	0	55
chr1	4673063	4674773	2	2	1	5	0	49
chr1	4674963	4675163	2	2	1	8	0	65
chr1	4682569	4682651	2	2	1	1	0	33
chr1	4682748	4682822	2	2	1	1	0	52
chr1	4683533	4683616	2	2	1	1	0	52
chr1	4685912	4686045	2	2	1	1	0	47
chr1	4854558	4855899	2	2	1	1	0	34
chr1	4855964	4856064	2	2	1	1	0	44
chr1	4860791	4860940	2	2	1	2	0	64
chr1	4861038	4861626	2	2	1	1	0	53
chr1	4861699	4861793	2	2	1	1	0	17
chr1	4862340	4862456	2	2	1	1	0	16
chr1	4863351	4863440	2	2	1	1	0	46
chr1	4867473	4867637	2	2	1	1	0	45
chr1	5048859	5048885	0	0	1	8	0	11
chr1	5048964	5049069	1	1	1	14	0	68
chr1	5049154	5050591	1	1	1	13	0	64
chr1	5050745	5050829	1	1	1	7	0	46
chr1	5050944	5051052	1	1	1	8	0	69
chr1	5065245	5065464	1	1	1	2	0	66
chr1	5065588	5065653	1	1	1	1	0	10
chr1	5065759	5066629	1	1	1	1	0	27
chr1	5066810	5067748	1	1	1	1	0	46
chr1	5067812	5067909	1	1	1	2	0	50
chr1	5069080	5069171	1	1	1	1	0	21
chr1	5069241	5069353	1	1	1	2	0	55
chr1	5080264	5080548	1	1	1	1	0	61
chr1	5080683	5080793	1	1	1	2	0	5
chr1	5159360	5160192	1	1	1	1	0	19
chr1	5160254	5160690	1	1	1	1	0	61
chr1	5386637	5386757	1	1	1	1	0	29
chr1	5386829	5386919	1	1	1	2	0	16
chr1	5388305	5388460	2	2	1	1	0	23
chr1	5418811	5418956	2	2	0	1	0	56
chr1	5419020	5419129	2	2	0	1	0	23
chr1	5424182	5425155	1	1	1	6	0	60
chr1	5425241	5425343	1	1	1	6	0	71
chr1	5425424	5425549	1	1	1	4	0	25
chr1	5425575	5425648	1	1	1	3	0	25
chr1	5425746	5425823	1	1	1	5	0	49
chr1	5425891	5426594	1	1	1	3	0	62
chr1	5426686	5427738	1	1	1	4	0	63
chr1	5428484	5428554	1	1	1	1	0	41
chr1	5428672	5430843	1	1	1	1	0	58
chr1	5434716	5434804	1	1	1	4	0	49
chr1	5434882	5435051	1	1	1	4	0	43
chr1	5435106	5435199	1	1	1	1	0	33
chr1	5435260	5435357	1	1	1	4	0	49
chr1	5435436	5435542	1	1	1	4	0	47
chr1	5435590	5435683	1	1	1	5	0	41
chr1	5435725	5437240	1	1	1	3	0	41
chr1	5437326	5437400	1	1	1	1	0	61
chr1	5437516	5437603	1	1	1	2	0	47
chr1	5437727	5437816	1	1	1	4	0	51
chr1	5437918	5440540	1	1	1	4	0	56
chr1	5445686	5446293	1	1	1	2	0	47
chr1	5446399	5446511	1	1	1	3	0	67
chr1	5446635	5447435	1	1	1	1	0	42
chr1	5447607	5447704	1	1	1	2	0	61
chr1	5447835	5447927	1	1	1	1	0	53
chr1	5448138	5448241	1	1	1	1	0	56
chr1	5479345	5479787	1	1	0	6	0	59
chr1	5482743	5483307	2	2	1	3	0	49
chr1	5483425	5484492	2	2	1	2	0	41
chr1	5484541	5484647	2	2	1	1	0	28
chr1	5486296	5487701	2	2	1	3	0	54
chr1	5490754	5491332	2	2	1	1	0	17
chr1	5491483	5491734	2	2	1	1	0	19
chr1	5556640	5556800	1	1	0	5	0	33
chr1	5556877	5556965	1	1	0	5	0	71
chr1	5564118	5564200	2	2	1	1	0	60
chr1	5564276	5564464	2	2	1	1	0	18
chr1	5564522	5564637	2	2	1	1	0	21
chr1	5564755	5564954	2	2	1	3	0	68
chr1	5565066	5565440	2	2	1	1	0	63
chr1	5565564	5565696	2	2	1	2	0	39
chr1	5565787	5565874	2	2	1	2	0	59
chr1	5566001	5566099	2	2	1	1	0	54
chr1	5566029	5566099	2	2	0	1	0	54
chr1	5566154	5566374	2	2	1	3	0	31
chr1	5566456	5566553	2	2	1	3	0	60
chr1	5566662	5566855	2	2	1	2	0	48
chr1	5566928	5567006	2	2	1	1	0	30
chr1	5567070	5567976	2	2	1	1	0	4
chr1	5615430	5615576	2	2	1	2	0	23
chr1	5615649	5615773	2	2	1	4	0	47
chr1	5615882	5615987	2	2	1	4	0	61
chr1	5616086	5616219	2	2	1	5	0	13
chr1	5655387	5656419	2	2	1	1	0	21
chr1	5656591	5657235	2	2	1	1	0	57
chr1	5660038	5661398	2	4	1	1	0	45
chr1	5661671	5661786	2	2	1	1	0	23
chr1	5661970	5665986	2	2	1	1	0	11
chr1	5743792	5755785	1	1	1	1	0	61
chr1	5755875	5756503	1	1	1	1	0	59
chr1	5761377	5764152	1	1	1	1	0	48
chr1	5764201	5765745	1	1	1	2	0	6
chr1	5775130	5775213	2	2	1	1	0	9
chr1	5775416	5775531	2	2	1	2	0	68
chr1	5847590	5848023	2	2	1	1	0	16
chr1	5848120	5848197	2	2	1	2	0	45
chr1	5848243	5848362	2	2	1	2	0	41
chr1	5848441	5848524	2	2	1	1	0	23
chr1	5851036	5856829	2	2	1	1	0	60
chr1	5856899	5857010	2	2	1	1	0	49
chr1	5857095	5857203	2	2	1	1	0	9
chr1	5897210	5898980	1	1	1	17	0	71
chr1	5899475	5899579	1	1	1	13	0	64
chr1	5899905	5900154	1	1	0	1	0	33
chr1	5899952	5900154	1	1	1	28	0	70
chr1	5974359	5975015	1	1	1	1	0	40
chr1	6022061	6022165	2	2	1	1	0	40
chr1	6022352	6022480	2	2	1	1	0	4
chr1	6023437	6023518	2	2	1	1	0	31
chr1	6039166	6039259	2	2	1	1	0	70
chr1	6039370	6039996	2	2	1	1	0	7
chr1	6041695	6061555	2	2	1	2	0	65
chr1	6061680	6061763	2	2	1	2	0	19
chr1	6062136	6062219	2	2	1	2	0	69
chr1	6062318	6062419	2	2	1	1	0	13
chr1	6062558	6078814	2	2	1	3	0	51
chr1	6078902	6079079	2	2	1	3	0	48
chr1	6079130	6079197	2	2	1	3	0	50
chr1	6079280	6081304	2	2	1	3	0	61
chr1	6081366	6081496	2	2	1	3	0	25
chr1	6081550	6088891	2	2	1	2	0	44
chr1	6089227	6097157	2	2	1	1	0	34
chr1	6097273	6097453	2	2	1	1	0	49
chr1	6114074	6114551	2	2	1	2	0	65
chr1	6193514	6199651	2	2	0	1	0	27
chr1	6201147	6201325	2	2	1	2	0	60
chr1	6201454	6201530	2	2	1	2	0	44
chr1	6201623	6201718	2	2	1	1	0	6
chr1	6203242	6204160	2	2	1	1	0	25
chr1	6204291	6204382	2	2	1	1	0	41
chr1	6224212	6224324	1	1	1	5	0	44
chr1	6225199	6225640	1	1	1	1	0	22
chr1	6225220	6225640	1	1	0	1	0	42
chr1	6225785	6225869	1	1	1	2	0	33
chr1	6226023	6226205	1	1	1	1	0	14
chr1	6226322	6226836	1	1	1	1	0	54
chr1	6226322	6227267	1	1	0	1	0	50
chr1	6227493	6227922	1	1	1	3	0	51
chr1	6249971	6250114	2	2	1	3	0	68
chr1	6250340	6250995	2	2	1	4	0	57
chr1	6251155	6251466	2	2	1	3	0	70
chr1	6251557	6251635	2	2	1	2	0	62
chr1	6251705	6251953	2	2	1	2	0	52
chr1	6252357	6252459	2	2	1	1	0	27
chr1	6253089	6253839	2	2	1	7	0	45
chr1	6253885	6253993	2	2	1	7	0	45
chr1	6261337	6261425	1	1	1	1	0	43
chr1	6261469	6261712	1	1	1	1	0	43
chr1	6262478	6263245	1	1	1	1	0	29
chr1	6272998	6273075	2	2	1	1	0	53
chr1	6273385	6273475	2	2	1	1	0	31
chr1	6273572	6274360	2	2	1	1	0	39
chr1	6274605	6274829	2	2	1	1	0	46
chr1	6274951	6275702	2	2	1	2	0	44
chr1	6275815	6275894	2	2	1	4	0	45
chr1	6275995	6276280	2	2	1	2	0	55
chr1	6276336	6276440	2	2	1	2	0	55
chr1	6279475	6279552	2	2	1	2	0	48
chr1	6279794	6279880	2	2	1	2	0	50
chr1	6280012	6280102	2	2	1	5	0	70
chr1	6280226	6280324	2	2	1	1	0	5
chr1	6280381	6281410	2	2	1	5	0	38
chr1	6281012	6281410	2	2	1	1	0	47
chr1	6281569	6281648	2	2	1	4	0	53
chr1	6281790	6281877	2	2	1	1	0	9
chr1	6360653	6361010	1	1	1	3	0	70
chr1	6361173	6361273	1	1	1	3	0	56
chr1	6361442	6361549	1	1	1	2	0	60
chr1	6479709	6480244	2	2	1	1	0	52
chr1	6492915	6495801	2	2	1	22	1	70
chr1	6507052	6507154	1	1	0	1	0	38
chr1	6507232	6507344	1	1	0	1	0	58
chr1	6751063	6751186	1	1	1	11	1	58
chr1	6779320	6780119	1	1	1	4	0	68
chr1	6780261	6780841	1	1	1	8	0	67
chr1	6781115	6781689	1	1	1	3	0	59
chr1	6783661	6783756	2	2	1	2	0	45
chr1	6783869	6785091	2	2	1	4	0	71
chr1	6785361	6785986	2	2	1	2	0	62
chr1	6787625	6787881	2	2	1	1	0	17
chr1	6787954	6788054	2	2	1	1	0	53
chr1	6788127	6790888	2	2	1	1	0	7
chr1	6791436	6791943	2	2	1	2	0	38
chr1	6793172	6793308	2	2	1	3	0	61
chr1	6863693	6864166	2	2	1	1	0	43
chr1	6864247	6864471	2	2	1	1	0	19
chr1	6868577	6868927	2	2	1	1	0	54
chr1	6869331	6871100	2	2	1	1	0	13
chr1	6871192	6871285	2	2	1	1	0	38
chr1	6871374	6871453	2	2	1	1	0	57
chr1	7017737	7017815	1	1	1	2	0	66
chr1	7017977	7018081	1	1	1	2	0	34
chr1	7032215	7032744	2	2	1	1	0	56
chr1	7097889	7098001	2	2	1	1	0	56
chr1	7098096	7098173	2	2	1	1	0	34
chr1	7098242	7098350	2	2	1	1	0	40
chr1	7101833	7101952	2	2	1	10	0	60
chr1	7102123	7102388	2	2	1	2	0	54
chr1	7102524	7103002	2	2	1	9	0	69
chr1	7103120	7103222	2	2	1	7	0	65
chr1	7103303	7103391	2	2	1	8	0	69
chr1	7103510	7103693	2	2	0	1	0	66
chr1	7103519	7103693	2	2	1	9	0	71
chr1	7103786	7103882	2	2	1	12	0	68
chr1	7103956	7105583	2	2	1	8	0	53
chr1	7131146	7131283	2	2	1	2	0	29
chr1	7131368	7131748	2	2	1	2	0	29
chr1	7131778	7131917	2	2	1	2	0	29
chr1	7131977	7132041	2	2	1	1	0	6
chr1	7132156	7132251	2	2	1	3	0	60
chr1	7132470	7132541	2	2	1	1	0	62
chr1	7133274	7135860	2	2	1	1	0	13
chr1	7181512	7181822	1	1	1	2	0	62
chr1	7181934	7197357	1	1	1	1	0	3
chr1	7197456	7197543	1	1	1	4	0	57
