""	"V1"
"Zm00001eb052940"	0.000808472573658013
"Zm00001eb431710"	0.000809011147459357
"Zm00001eb152430"	0.000814203689566697
"Zm00001eb190060"	0.00081516569330482
"Zm00001eb004480"	0.000820652747030867
"Zm00001eb243140"	0.000821368196322575
"Zm00001eb361080"	0.00082247725664288
"Zm00001eb026810"	0.000831160425319293
"Zm00001eb394570"	0.000833137566963202
"Zm00001eb198310"	0.000838015085990903
"Zm00001eb245630"	0.000859420693273234
"Zm00001eb178890"	0.000869991669075531
"Zm00001eb283600"	0.000870974669673361
"Zm00001eb160740"	0.000871476820938766
"Zm00001eb389590"	0.000874917069172358
"Zm00001eb342110"	0.000876585017752011
"Zm00001eb290590"	0.000878154302482908
"Zm00001eb376840"	0.000878767186272568
"Zm00001eb045930"	0.000880437569023373
"Zm00001eb145800"	0.000883109735551491
"Zm00001eb293150"	0.000886266491921976
"Zm00001eb326990"	0.000887759010858705
"Zm00001eb421460"	0.000898770003412914
"Zm00001eb216780"	0.000927635258502252
"Zm00001eb423440"	0.000927917693758207
"Zm00001eb029580"	0.00093118050705258
"Zm00001eb016160"	0.000937068140648794
"Zm00001eb141290"	0.000940049521633779
"Zm00001eb421350"	0.000946371064790164
"Zm00001eb204030"	0.000948995475726075
"Zm00001eb151270"	0.000961380543386604
"Zm00001eb107100"	0.000961593246869046
"Zm00001eb295100"	0.000962919045097336
"Zm00001eb048440"	0.000964117906540479
"Zm00001eb234400"	0.000966111906171516
"Zm00001eb370650"	0.000967322842292368
"Zm00001eb392400"	0.000971550750865896
"Zm00001eb212970"	0.000972697556722709
"Zm00001eb045890"	0.000972853703770504
"Zm00001eb134200"	0.000972903551843988
"Zm00001eb356820"	0.000978423551692327
"Zm00001eb061570"	0.000982701621824302
"Zm00001eb354480"	0.000986752132000639
"Zm00001eb171060"	0.000994576167499701
"Zm00001eb062180"	0.00099884227485465
"Zm00001eb409480"	0.00100112897692606
"Zm00001eb048660"	0.0010136106126668
"Zm00001eb228080"	0.00101365031005203
"Zm00001eb431530"	0.00102374886922135
"Zm00001eb078150"	0.0010261630222796
"Zm00001eb191980"	0.00103457102703779
"Zm00001eb330490"	0.00103683208805853
"Zm00001eb061350"	0.00104295332725558
"Zm00001eb297570"	0.00105335530376353
"Zm00001eb422980"	0.00105503469309865
"Zm00001eb002220"	0.0010552268877596
"Zm00001eb139460"	0.00106223634324108
"Zm00001eb030850"	0.00106273604435133
"Zm00001eb080920"	0.00106280784340084
"Zm00001eb378430"	0.00108157160893592
"Zm00001eb394190"	0.00108778988188566
"Zm00001eb243000"	0.00108941242211473
"Zm00001eb187240"	0.00109025336612962
"Zm00001eb360690"	0.00109056230866549
"Zm00001eb346040"	0.00109644251509118
"Zm00001eb431860"	0.00110165491727861
"Zm00001eb094750"	0.00110403833343487
"Zm00001eb382260"	0.00113959115329011
"Zm00001eb319380"	0.00114746976447859
"Zm00001eb094890"	0.00114797322065847
"Zm00001eb016920"	0.00114973717566846
"Zm00001eb013460"	0.00115341848575377
"Zm00001eb399860"	0.00115572302985356
"Zm00001eb270270"	0.0011639411905555
"Zm00001eb183750"	0.00117171092004834
"Zm00001eb295600"	0.00117458782634067
"Zm00001eb137170"	0.0011835248482917
"Zm00001eb218540"	0.00119028311320984
"Zm00001eb067550"	0.00119112485977017
"Zm00001eb275490"	0.00119207374125821
"Zm00001eb203940"	0.00119960425222389
"Zm00001eb091370"	0.00120312195722414
"Zm00001eb293110"	0.00120893681474119
"Zm00001eb088370"	0.00121019302017485
"Zm00001eb289880"	0.00121321297234742
"Zm00001eb293810"	0.00121788714894419
"Zm00001eb079870"	0.00122099299427418
"Zm00001eb371070"	0.00122124165933313
"Zm00001eb049930"	0.00122721026229164
"Zm00001eb363750"	0.00123655499731119
"Zm00001eb001560"	0.00124428234933847
"Zm00001eb248020"	0.00125097385103092
"Zm00001eb425570"	0.00126309422393904
"Zm00001eb034040"	0.00126418868708273
"Zm00001eb288390"	0.00126789011973543
"Zm00001eb363700"	0.0012695869984934
"Zm00001eb114120"	0.0012701906857884
"Zm00001eb185510"	0.00127136948634397
"Zm00001eb106360"	0.00127287661763768
"Zm00001eb070400"	0.00127909455595456
"Zm00001eb432360"	0.00128083867778652
"Zm00001eb283450"	0.00129405223579408
"Zm00001eb039620"	0.0012967630747149
"Zm00001eb128940"	0.00129772954825288
"Zm00001eb401910"	0.00130802961443739
"Zm00001eb060230"	0.0013192921713641
"Zm00001eb153610"	0.0013268190604924
"Zm00001eb378600"	0.00133121524101085
"Zm00001eb404730"	0.00133307587937212
"Zm00001eb418370"	0.00134063414098838
"Zm00001eb079970"	0.00135626959664387
"Zm00001eb127690"	0.00135652687937664
"Zm00001eb272600"	0.00137944981443347
"Zm00001eb258400"	0.00138064045295136
"Zm00001eb273850"	0.00139430145485053
"Zm00001eb293320"	0.00139641293432296
"Zm00001eb243470"	0.00140418349516227
"Zm00001eb105960"	0.00140959604856641
"Zm00001eb015470"	0.00142134148775979
"Zm00001eb420410"	0.00142219520066468
"Zm00001eb174200"	0.00142325478210596
"Zm00001eb016880"	0.00142731764234414
"Zm00001eb219570"	0.00142745486262411
"Zm00001eb366780"	0.00143503773916491
"Zm00001eb043460"	0.00143843923579287
"Zm00001eb066640"	0.00144266576978931
"Zm00001eb201710"	0.00145129715996916
"Zm00001eb419270"	0.00145290058702732
"Zm00001eb362070"	0.00145793425020597
"Zm00001eb050350"	0.00146562896356193
"Zm00001eb062820"	0.00147077456236515
"Zm00001eb258770"	0.00149833335434087
"Zm00001eb432800"	0.00150600598502268
"Zm00001eb195930"	0.0015099773879714
"Zm00001eb151970"	0.00151413608978362
"Zm00001eb054320"	0.00151596596524506
"Zm00001eb209010"	0.00151627141917133
"Zm00001eb238900"	0.00152076348904332
"Zm00001eb117420"	0.00152101513759946
"Zm00001eb214290"	0.0015238625262434
"Zm00001eb216830"	0.00152411082937225
"Zm00001eb421860"	0.00153963836668508
"Zm00001eb171240"	0.00154489520630658
"Zm00001eb231620"	0.00154508508262814
"Zm00001eb244510"	0.00154655940196629
"Zm00001eb198730"	0.00154696347870101
"Zm00001eb186320"	0.00155657241849515
"Zm00001eb159290"	0.00156220242801591
"Zm00001eb328320"	0.00156250313140751
"Zm00001eb155000"	0.00157060999112505
"Zm00001eb074240"	0.00157131521239278
"Zm00001eb288200"	0.00157562891185391
"Zm00001eb300040"	0.00158014870772331
"Zm00001eb228050"	0.00158461000929926
"Zm00001eb430750"	0.00158982378962298
"Zm00001eb040160"	0.0015922155596503
"Zm00001eb075450"	0.001597345407954
"Zm00001eb403170"	0.00159793208760082
"Zm00001eb363160"	0.00159892710640641
"Zm00001eb028220"	0.00159908351532968
"Zm00001eb337350"	0.00162639486649533
"Zm00001eb385720"	0.00163821187128177
"Zm00001eb223200"	0.00165482579122795
"Zm00001eb181510"	0.00166396953408053
"Zm00001eb104970"	0.00166746262796245
"Zm00001eb091350"	0.0016892995061867
"Zm00001eb045320"	0.00170282772423886
"Zm00001eb333590"	0.00170503098383122
"Zm00001eb380460"	0.00170658953127771
"Zm00001eb118940"	0.0017102964690897
"Zm00001eb320030"	0.00171369500551326
"Zm00001eb108120"	0.00171490131689801
"Zm00001eb376640"	0.00171526519767014
"Zm00001eb419620"	0.0017247106128807
"Zm00001eb185950"	0.00172710818251696
"Zm00001eb025930"	0.00174073570931453
"Zm00001eb395250"	0.00174080893796533
"Zm00001eb351550"	0.00174662720474852
"Zm00001eb224620"	0.00175153742636737
"Zm00001eb373630"	0.00175849954115391
"Zm00001eb407840"	0.00177254721061563
"Zm00001eb017810"	0.00177321056260258
"Zm00001eb107030"	0.00178323808393996
"Zm00001eb047670"	0.00178789801491905
"Zm00001eb343090"	0.00179117539338608
"Zm00001eb413100"	0.00179655083063913
"Zm00001eb238940"	0.00179666506117422
"Zm00001eb421690"	0.00179903523471514
"Zm00001eb277700"	0.00180582293648798
"Zm00001eb161310"	0.00180790677709399
"Zm00001eb315000"	0.0018137340143987
"Zm00001eb007780"	0.00183535232003313
"Zm00001eb240960"	0.0018414252897198
"Zm00001eb419550"	0.00185078258190832
"Zm00001eb289590"	0.00185212828411181
"Zm00001eb063040"	0.00185594644029075
"Zm00001eb312830"	0.00187675462186338
"Zm00001eb355060"	0.00188422299267592
"Zm00001eb392150"	0.00188600295542149
"Zm00001eb359220"	0.00189439372487804
"Zm00001eb071140"	0.0018975210752693
"Zm00001eb366690"	0.00191107751773218
"Zm00001eb100380"	0.00191475933613093
"Zm00001eb169420"	0.0019290909631831
"Zm00001eb267900"	0.00193291333949682
"Zm00001eb208030"	0.00193437529048611
"Zm00001eb430040"	0.00193561749550113
"Zm00001eb038130"	0.00194129049920937
"Zm00001eb357110"	0.00194569597411894
"Zm00001eb233490"	0.00195393609560731
"Zm00001eb148120"	0.00196141175197215
"Zm00001eb199320"	0.00196237820833784
"Zm00001eb194230"	0.00196499504690304
"Zm00001eb187770"	0.00196931077803122
"Zm00001eb343460"	0.00197340821037388
"Zm00001eb344340"	0.00197523187317501
"Zm00001eb377530"	0.0019764639202423
"Zm00001eb358720"	0.00198168515130483
"Zm00001eb250210"	0.00199131263574254
"Zm00001eb095230"	0.00199725910988644
"Zm00001eb101670"	0.00200360341534072
"Zm00001eb206220"	0.00200770499336448
"Zm00001eb131160"	0.00202167209106782
"Zm00001eb198460"	0.00202599547626785
"Zm00001eb237090"	0.00202732057867866
"Zm00001eb193170"	0.00205281906056743
"Zm00001eb329530"	0.00206072854476598
"Zm00001eb431340"	0.00206308269563573
"Zm00001eb277960"	0.00206495386088793
"Zm00001eb104960"	0.00207198396387393
"Zm00001eb357940"	0.00207673315439847
"Zm00001eb411420"	0.00208669622822967
"Zm00001eb154350"	0.00209336716597
"Zm00001eb131360"	0.00209812967048684
"Zm00001eb072570"	0.00209911883391247
"Zm00001eb116280"	0.00211464584998132
"Zm00001eb420010"	0.00212244442814003
"Zm00001eb225390"	0.00212789124114308
"Zm00001eb091270"	0.00213059930017756
"Zm00001eb143170"	0.00213577731452747
"Zm00001eb043700"	0.00214602957510751
"Zm00001eb381980"	0.00215530351695017
"Zm00001eb231290"	0.00215645699073877
"Zm00001eb359750"	0.00216522653541219
"Zm00001eb144730"	0.00217045400192905
"Zm00001eb320890"	0.00217131126264988
"Zm00001eb180350"	0.00217610617766488
"Zm00001eb375390"	0.00217611006324893
"Zm00001eb152940"	0.00217748638005576
"Zm00001eb420640"	0.00218307006357007
"Zm00001eb224010"	0.00219014172604373
"Zm00001eb149990"	0.00219837389771102
"Zm00001eb384110"	0.00220880390507825
"Zm00001eb257960"	0.00221498293284305
"Zm00001eb140740"	0.00221776833260529
"Zm00001eb340550"	0.00221812575061966
"Zm00001eb206500"	0.00222014968788819
"Zm00001eb273580"	0.00222973541730022
"Zm00001eb186850"	0.00223222368091375
"Zm00001eb139570"	0.00223248625231629
"Zm00001eb084560"	0.00223441259573943
"Zm00001eb175490"	0.00223527114578372
"Zm00001eb063660"	0.00223966970232693
"Zm00001eb031280"	0.0022410049256571
"Zm00001eb159540"	0.0022423047998067
"Zm00001eb082760"	0.00224822556652714
"Zm00001eb165600"	0.00225629257090167
"Zm00001eb423370"	0.00227757385853102
"Zm00001eb102430"	0.00229939563983244
"Zm00001eb185540"	0.00230590781830391
"Zm00001eb011470"	0.00232016520309328
"Zm00001eb018300"	0.00232064571672213
"Zm00001eb188070"	0.00232393428553844
"Zm00001eb021890"	0.0023253319666374
"Zm00001eb360360"	0.00232884061410886
"Zm00001eb212260"	0.00233393925881893
"Zm00001eb049080"	0.00235639006757058
"Zm00001eb251900"	0.00236271625115212
"Zm00001eb340350"	0.00237021517682107
"Zm00001eb240130"	0.00238475373325842
"Zm00001eb125810"	0.00238607878543057
"Zm00001eb207750"	0.0023958559243307
"Zm00001eb227210"	0.00240941015386708
"Zm00001eb044790"	0.00241334945402306
"Zm00001eb389310"	0.0024213494409807
"Zm00001eb420250"	0.00242435912783291
"Zm00001eb399250"	0.00242786660268
"Zm00001eb073360"	0.00244384529049458
"Zm00001eb169480"	0.00244840726759697
"Zm00001eb297500"	0.00245404258614969
"Zm00001eb149750"	0.0024551839466489
"Zm00001eb302640"	0.00246130347371755
"Zm00001eb028690"	0.00247062576444003
"Zm00001eb208390"	0.00247233513987188
"Zm00001eb297830"	0.00247476772825967
"Zm00001eb039670"	0.00247496575161933
"Zm00001eb266560"	0.00247566103353129
"Zm00001eb236700"	0.00248297848778336
"Zm00001eb242230"	0.00248335833035872
"Zm00001eb304310"	0.00248976944551804
"Zm00001eb089680"	0.00249275963967591
"Zm00001eb014130"	0.00249836771244519
"Zm00001eb271080"	0.00250126621096431
"Zm00001eb321220"	0.00250202015153556
"Zm00001eb297070"	0.00251440207655296
"Zm00001eb234240"	0.00252146379390377
"Zm00001eb025760"	0.00253136315258529
"Zm00001eb398530"	0.00254494036152833
"Zm00001eb321280"	0.00254842018998403
"Zm00001eb001840"	0.00255213793308277
"Zm00001eb280620"	0.00255220467065742
"Zm00001eb291160"	0.00255346124744654
"Zm00001eb336750"	0.00256062680330793
"Zm00001eb251090"	0.00256097426277692
"Zm00001eb365390"	0.00256417860815941
"Zm00001eb305250"	0.00256444725494763
"Zm00001eb382070"	0.00256796061821346
"Zm00001eb344960"	0.00256832611110583
"Zm00001eb236440"	0.00258739889985639
"Zm00001eb181160"	0.00259346361660131
"Zm00001eb417810"	0.00259593411655478
"Zm00001eb050490"	0.00261779058053427
"Zm00001eb138410"	0.00262307195739818
"Zm00001eb346680"	0.00262436049613837
"Zm00001eb213670"	0.0026378525935785
"Zm00001eb222060"	0.00264083099602767
"Zm00001eb108350"	0.0026423826608824
"Zm00001eb020360"	0.00264471531739669
"Zm00001eb364380"	0.00266279462721718
"Zm00001eb042760"	0.00266343372554681
"Zm00001eb242390"	0.00267300646012983
"Zm00001eb216260"	0.00267990076486671
"Zm00001eb345910"	0.00268044083281877
"Zm00001eb191150"	0.0026806379328963
"Zm00001eb161620"	0.00268069894122712
"Zm00001eb229670"	0.00268328335846749
"Zm00001eb125880"	0.00268968222154717
"Zm00001eb386320"	0.00269624448456509
"Zm00001eb247840"	0.00269651737031734
"Zm00001eb216210"	0.00270561652828893
"Zm00001eb117890"	0.00270595950662327
"Zm00001eb005960"	0.00273384594899015
"Zm00001eb319620"	0.00274444486880359
"Zm00001eb155580"	0.00274457480214775
"Zm00001eb422370"	0.00274680443405129
"Zm00001eb261760"	0.00275465570201948
"Zm00001eb271500"	0.00275648967002566
"Zm00001eb023100"	0.00276397884319831
"Zm00001eb111980"	0.00278400112428217
"Zm00001eb196190"	0.00278844166616087
"Zm00001eb259370"	0.00279966939522705
"Zm00001eb110770"	0.00279984957345888
"Zm00001eb177850"	0.00280912019139782
"Zm00001eb054310"	0.0028123506212666
"Zm00001eb285930"	0.00281317385398276
"Zm00001eb119330"	0.00281336574652897
"Zm00001eb354450"	0.00282287314799361
"Zm00001eb103390"	0.00282316535902385
"Zm00001eb265960"	0.00282896020358901
"Zm00001eb159630"	0.00283262326306369
"Zm00001eb322040"	0.00283383104103629
"Zm00001eb353230"	0.00284236589980487
"Zm00001eb411080"	0.00284424520404322
"Zm00001eb054830"	0.00284858262608595
"Zm00001eb006920"	0.00284929228897255
"Zm00001eb164650"	0.00285431008387155
"Zm00001eb362560"	0.00285480444855257
"Zm00001eb330810"	0.00285758580045189
"Zm00001eb402750"	0.00286843474819178
"Zm00001eb220630"	0.00287531409003069
"Zm00001eb191890"	0.00287799455924851
"Zm00001eb221100"	0.00288592448062078
"Zm00001eb241770"	0.00288759188503695
"Zm00001eb415190"	0.00288862059678162
"Zm00001eb019640"	0.00289169896018627
"Zm00001eb149680"	0.00290297278807949
"Zm00001eb015940"	0.00290407062077174
"Zm00001eb167150"	0.00291626316554114
"Zm00001eb269230"	0.00292883578673427
"Zm00001eb138200"	0.0029450777492419
"Zm00001eb254590"	0.00294729687395828
"Zm00001eb389950"	0.00295733425540522
"Zm00001eb072870"	0.00295967509032131
"Zm00001eb354940"	0.00295979248219507
"Zm00001eb253530"	0.00297001618952999
"Zm00001eb021150"	0.00297094598829541
"Zm00001eb192500"	0.00298319460061223
"Zm00001eb294120"	0.00298911133641103
"Zm00001eb258570"	0.00298945964902486
"Zm00001eb310830"	0.00299773112075791
"Zm00001eb241230"	0.00300116628681871
"Zm00001eb121080"	0.00300271477554494
"Zm00001eb217130"	0.00301680632633391
"Zm00001eb326630"	0.00301712254025903
"Zm00001eb052870"	0.00302488239099903
"Zm00001eb018980"	0.00302498571581037
"Zm00001eb193720"	0.00302832282944207
"Zm00001eb013510"	0.00302853546170415
"Zm00001eb342740"	0.00303283196061003
"Zm00001eb128040"	0.00303555342593711
"Zm00001eb383490"	0.00303734690255884
"Zm00001eb043000"	0.00305570870909865
"Zm00001eb126500"	0.00306252414155336
"Zm00001eb377750"	0.00306607351251142
"Zm00001eb181710"	0.00306681285456463
"Zm00001eb400510"	0.00307034952190762
"Zm00001eb128130"	0.00307700294441317
"Zm00001eb385960"	0.00308350071705621
"Zm00001eb385130"	0.00309243633725482
"Zm00001eb227780"	0.0030984319603974
"Zm00001eb004490"	0.00312215561862502
"Zm00001eb360490"	0.00312684424309587
"Zm00001eb333200"	0.00313888704165389
"Zm00001eb166990"	0.00314663832611369
"Zm00001eb185290"	0.00316777370785478
"Zm00001eb311630"	0.00317189209725482
"Zm00001eb420940"	0.00317208837794924
"Zm00001eb409890"	0.00318340685402931
"Zm00001eb326230"	0.00318403971000147
"Zm00001eb296580"	0.00318850326420795
"Zm00001eb184070"	0.00320441599821103
"Zm00001eb181880"	0.00320615553960291
"Zm00001eb176900"	0.00320779524498485
"Zm00001eb046420"	0.00321056115532953
"Zm00001eb321350"	0.00322120719657556
"Zm00001eb222430"	0.00322477472477456
"Zm00001eb221620"	0.0032458143562858
"Zm00001eb321700"	0.00327281263266317
"Zm00001eb403940"	0.00328894731381395
"Zm00001eb217930"	0.00329021085101102
"Zm00001eb420070"	0.00329824141095626
"Zm00001eb430730"	0.00329923652993238
"Zm00001eb097300"	0.00331010188406053
"Zm00001eb079000"	0.00333473573287936
"Zm00001eb103540"	0.00333876204511625
"Zm00001eb012040"	0.00334196504050437
"Zm00001eb216320"	0.00335094317564721
"Zm00001eb054170"	0.00336982485199392
"Zm00001eb421290"	0.00337360538381058
"Zm00001eb147900"	0.00337376425446473
"Zm00001eb229140"	0.00339058279343165
"Zm00001eb106240"	0.00339433309539445
"Zm00001eb015420"	0.00340897306514634
"Zm00001eb329150"	0.00340921631934506
"Zm00001eb230800"	0.00341484151144509
"Zm00001eb058330"	0.00341833917880117
"Zm00001eb148930"	0.00342186558082559
"Zm00001eb359440"	0.00342671445404478
"Zm00001eb005220"	0.00343411781318
"Zm00001eb094710"	0.0034411054081028
"Zm00001eb366030"	0.00344779010607563
"Zm00001eb305930"	0.00345214370064866
"Zm00001eb135240"	0.00345262949871716
"Zm00001eb291690"	0.00345497247890673
"Zm00001eb105890"	0.00345831936716546
"Zm00001eb367870"	0.00348930156594318
"Zm00001eb174630"	0.00349015449722109
"Zm00001eb125270"	0.00349182533137562
"Zm00001eb095510"	0.00349502642824793
"Zm00001eb182190"	0.00352037878384122
"Zm00001eb198180"	0.0035274344503815
"Zm00001eb008070"	0.00353421324970966
"Zm00001eb202580"	0.00354956290750454
"Zm00001eb219100"	0.00355064353909757
"Zm00001eb398860"	0.0035511882381913
"Zm00001eb230230"	0.00355788190449279
"Zm00001eb123240"	0.00355803536621199
"Zm00001eb420650"	0.00356177484643675
"Zm00001eb228800"	0.0035645004329975
"Zm00001eb361150"	0.00356502857511483
"Zm00001eb259400"	0.00359118388543293
"Zm00001eb059770"	0.00359626533714439
"Zm00001eb349040"	0.00361498931537114
"Zm00001eb388610"	0.0036214261844028
"Zm00001eb015210"	0.00363665205199775
"Zm00001eb415840"	0.00364278315788186
