""	"logFC"	"logCPM"	"PValue"	"FDR"
"Zm00001eb291040"	9.29541072589781	3.70977947844925	1.51299029477983e-17	1.01108643320881e-14
"Zm00001eb235080"	-12.0375795373676	3.36524100440228	1.82900652593413e-17	1.18366800574461e-14
"Zm00001eb253360"	12.038238982209	3.35413867937449	1.86698423619023e-17	1.18366800574461e-14
"Zm00001eb198150"	-7.1745130036459	5.504171557638	2.04860812880536e-17	1.26634711482103e-14
"Zm00001eb374980"	8.53968161566117	3.86842843725036	2.97580155440023e-17	1.78247071554152e-14
"Zm00001eb054330"	-11.9712226718661	3.29963047717534	3.02773477524645e-17	1.78247071554152e-14
"Zm00001eb299830"	11.9573387755791	3.27353481640853	3.37287157665078e-17	1.93947959544808e-14
"Zm00001eb205090"	-11.9410300350011	3.26978817050007	3.7613327317846e-17	2.11369802559332e-14
"Zm00001eb017030"	7.07256818688114	5.41238248607833	4.0406892498124e-17	2.22022405313025e-14
"Zm00001eb410960"	-9.00681544993006	3.58188571214863	4.23793781507257e-17	2.27798370468444e-14
"Zm00001eb400200"	11.9230331434226	3.23936079010102	4.38945539070465e-17	2.30922710618219e-14
"Zm00001eb077780"	-7.13374658672475	5.25964537282197	4.50662739331867e-17	2.32147643598328e-14
"Zm00001eb392900"	-7.95628521721219	4.0107564581189	4.97976862760191e-17	2.51285222624663e-14
"Zm00001eb367250"	9.12380924457371	3.53892726216362	5.54381890314742e-17	2.74152932398446e-14
"Zm00001eb396560"	11.8846543327401	3.20113359375405	5.88160346731077e-17	2.85153975162208e-14
"Zm00001eb371610"	11.8814095325546	3.1979018289332	6.01743726563205e-17	2.86129141980804e-14
"Zm00001eb319670"	6.62829484623608	7.57480618635087	8.36273409116904e-17	3.90145213468388e-14
"Zm00001eb162190"	11.8318408741482	3.14853661920438	8.72771127829058e-17	3.9963220197595e-14
"Zm00001eb293030"	-7.6433553850668	4.0999635661869	9.45257904674444e-17	4.24953580926915e-14
"Zm00001eb395670"	8.38224666820252	3.7118107770395	9.62724120521762e-17	4.25077082214662e-14
"Zm00001eb096370"	11.794376583516	3.11123161460812	1.13538844880141e-16	4.92519557632696e-14
"Zm00001eb380570"	-11.7766874993524	3.10747672869678	1.2822758518266e-16	5.46647460556286e-14
"Zm00001eb219380"	11.7594527486468	3.07646069677676	1.48648035698982e-16	6.22961242490344e-14
"Zm00001eb152140"	11.6869616985797	3.0043012944598	2.53367835208038e-16	1.02701198251704e-13
"Zm00001eb400620"	11.6869616985797	3.0043012944598	2.53367835208038e-16	1.02701198251704e-13
"Zm00001eb360420"	-11.6157225793181	2.94871961866716	4.20066360500751e-16	1.67525174673251e-13
"Zm00001eb043820"	8.8474277286649	3.26397838592984	4.28007151718372e-16	1.67982616402991e-13
"Zm00001eb099740"	-7.01928046700755	4.62365135585816	4.49754748238162e-16	1.71209931238111e-13
"Zm00001eb121460"	8.84119735901333	3.25778393539824	4.57002971031113e-16	1.71209931238111e-13
"Zm00001eb283080"	8.84119735901333	3.25778393539824	4.57002971031113e-16	1.71209931238111e-13
"Zm00001eb046710"	-11.6017541109215	2.93495363990679	4.68644511376798e-16	1.72950808780637e-13
"Zm00001eb281470"	8.16634071033104	3.49719213775237	4.8890599196836e-16	1.77774846432495e-13
"Zm00001eb059710"	11.5789359856191	2.89680778234195	5.69058192315777e-16	2.03920766133332e-13
"Zm00001eb282500"	11.5668671162807	2.88480135712511	6.19080055274231e-16	2.18676763524438e-13
"Zm00001eb070630"	-11.5481337302789	2.88212744961394	6.93376816408779e-16	2.41470917782021e-13
"Zm00001eb078530"	-11.5186998857575	2.85314117704816	8.72864468075344e-16	2.99756206078208e-13
"Zm00001eb364170"	11.5175559448593	2.83575187056969	8.98650715285844e-16	3.04384076522709e-13
"Zm00001eb316330"	-11.5037546661592	2.83842642734598	9.52750048202598e-16	3.18347266106182e-13
"Zm00001eb035520"	-6.85056967981158	4.60652361689244	1.02200709217544e-15	3.36935298148398e-13
"Zm00001eb020070"	11.4794339969	2.79783965498122	1.17193662459245e-15	3.76328636099648e-13
"Zm00001eb007550"	-11.4772221034571	2.81230842682072	1.17193662459245e-15	3.76328636099648e-13
"Zm00001eb365170"	7.46593389303946	3.75377877648107	1.21310831094618e-15	3.84555334569939e-13
"Zm00001eb274020"	-7.52240747181676	3.58239686838082	1.26796284901682e-15	3.96856321579618e-13
"Zm00001eb238130"	-11.4618386371555	2.7971685233716	1.32145547713127e-15	4.08428851594348e-13
"Zm00001eb345080"	8.02754447454724	3.35933947395805	1.37381093442736e-15	4.19368508205568e-13
"Zm00001eb241410"	11.4490710981692	2.767648597084	1.49200648228185e-15	4.49894540010989e-13
"Zm00001eb090060"	-11.422646644817	2.75860783639357	1.73975815296002e-15	5.18280242049272e-13
"Zm00001eb358190"	-11.4066667963593	2.74288989912734	1.97031517365676e-15	5.7997634504568e-13
"Zm00001eb051100"	-11.3945646716282	2.73098788950351	2.1650695366884e-15	6.29805992519499e-13
"Zm00001eb099760"	-6.64322965259386	4.66107329746578	2.38645603092665e-15	6.86133858380144e-13
"Zm00001eb333720"	-11.3741660945862	2.71093007965884	2.53793288591044e-15	7.21298029161166e-13
"Zm00001eb238030"	11.3725576591199	2.69158787398434	2.62060170955573e-15	7.28056155848034e-13
"Zm00001eb393510"	-11.3659252151715	2.70282811126134	2.62060170955573e-15	7.28056155848034e-13
"Zm00001eb021600"	-6.30479914235719	5.77336129273811	2.66817982056509e-15	7.33037936036582e-13
"Zm00001eb059400"	7.33598173328397	3.62492736528343	3.22337905584428e-15	8.75838137745116e-13
"Zm00001eb137280"	-6.08406462779952	8.29871866715137	3.64388578493197e-15	9.79333912154651e-13
"Zm00001eb400520"	7.52143283532509	3.41020837681671	4.33842660334088e-15	1.1534616795076e-12
"Zm00001eb072130"	-7.68914240254695	3.19446402322543	5.03463245278113e-15	1.32139109294556e-12
"Zm00001eb301690"	11.2819475783884	2.60155255646269	5.07692929830252e-15	1.32139109294556e-12
"Zm00001eb354650"	7.10819266494311	3.71110162042089	5.37545634558282e-15	1.38451597500918e-12
"Zm00001eb210290"	-11.2631782625254	2.60187471465714	5.62593235708585e-15	1.43409075733304e-12
"Zm00001eb234010"	7.82785475158619	3.16119118210609	5.91945786322527e-15	1.49032576749463e-12
"Zm00001eb071080"	-6.93144523094881	3.96469181451794	5.96708933842792e-15	1.49032576749463e-12
"Zm00001eb282490"	11.2571257842024	2.57689594818514	6.02773369210654e-15	1.49041743271026e-12
"Zm00001eb140700"	7.81778044006843	3.15120092676086	6.50019282850903e-15	1.59132443443282e-12
"Zm00001eb329350"	11.2369562042588	2.55686314343494	6.92846577914773e-15	1.67954161622752e-12
"Zm00001eb000060"	-11.2317782306822	2.57104619089365	7.17591098554589e-15	1.72263665076318e-12
"Zm00001eb002910"	7.44329223366319	3.33276243736208	7.64095626638336e-15	1.81663735233264e-12
"Zm00001eb117200"	-11.2135236661935	2.553129055428	7.97788745234846e-15	1.87713316635921e-12
"Zm00001eb073390"	-7.62609749682599	3.13249558421972	8.04724240208994e-15	1.87713316635921e-12
"Zm00001eb249530"	11.2061630583231	2.52628332206448	8.87854402267336e-15	2.05169046266001e-12
"Zm00001eb301820"	11.1693867997862	2.48976916333374	1.14420974947946e-14	2.61960465422493e-12
"Zm00001eb153400"	11.1479430744093	2.46848204348209	1.32618612751759e-14	3.00837414577982e-12
"Zm00001eb202810"	-11.138104056443	2.47914489136026	1.42881526964273e-14	3.18278255470144e-12
"Zm00001eb339400"	11.1371004905307	2.45771972538113	1.42881526964273e-14	3.18278255470144e-12
"Zm00001eb307870"	-8.21853434987294	2.80517730456231	1.46853472458013e-14	3.24205264285432e-12
"Zm00001eb232110"	7.12170839255555	3.41271125037158	1.58007359829936e-14	3.45742476031416e-12
"Zm00001eb112120"	-11.1087732482461	2.45039073065037	1.72531434241199e-14	3.74211600267357e-12
"Zm00001eb117700"	11.0759643692297	2.39705015945587	2.25893510188278e-14	4.82417195286487e-12
"Zm00001eb139500"	-6.90652731041662	3.37408711365047	2.26322068483509e-14	4.82417195286487e-12
"Zm00001eb152580"	11.064564909984	2.38574038580013	2.4427026866112e-14	5.16224501103834e-12
"Zm00001eb371040"	-8.14739911227171	2.73540361017326	2.472906967091e-14	5.18178793799085e-12
"Zm00001eb364020"	6.63169023684435	3.49610412836005	2.71858244101736e-14	5.64871171736094e-12
"Zm00001eb350220"	11.0472950343141	2.36860803629115	2.74962523777534e-14	5.66560280243609e-12
"Zm00001eb129840"	-7.10148407718711	3.16856504476197	2.85928535755372e-14	5.84286692155977e-12
"Zm00001eb091100"	-6.86967702938088	3.33793676119736	2.9556425967184e-14	5.93719162130555e-12
"Zm00001eb334350"	-11.0327262312537	2.3758884551487	2.97748022746052e-14	5.93719162130555e-12
"Zm00001eb266210"	-11.0327262312537	2.3758884551487	2.97748022746052e-14	5.93719162130555e-12
"Zm00001eb071630"	-7.44660187454726	2.95631616349253	3.01530110837387e-14	5.96450681645219e-12
"Zm00001eb087970"	-7.43963454597882	2.94948544440812	3.1828589083643e-14	6.24598169589013e-12
"Zm00001eb152780"	8.25641859744386	2.67728121278567	3.39994859665091e-14	6.61945897644019e-12
"Zm00001eb231980"	6.4280163802618	3.70129033109446	4.18109508371856e-14	8.07669976875196e-12
"Zm00001eb324140"	10.9699737036068	2.29192767159355	4.86039755477307e-14	9.28654192980459e-12
"Zm00001eb272850"	6.35263549206362	3.79388791066226	4.88251415867749e-14	9.28654192980459e-12
"Zm00001eb113430"	10.9638506614699	2.2858572029464	5.06801812524607e-14	9.5657874934988e-12
"Zm00001eb057310"	10.9453240502821	2.26749133675435	5.75110503547807e-14	1.07728653869114e-11
"Zm00001eb334340"	-10.935840211332	2.28107827789402	6.00061067693052e-14	1.11536462807865e-11
"Zm00001eb217940"	-6.99897513325094	3.06809822081432	6.04460325821154e-14	1.11536462807865e-11
"Zm00001eb090230"	5.73885884271126	6.68390064394434	6.54242609370854e-14	1.19828168587435e-11
"Zm00001eb355910"	10.926556428161	2.24888914701475	6.82267627720511e-14	1.2313685666436e-11
"Zm00001eb146150"	-10.919040554198	2.264651290253	6.82267627720511e-14	1.2313685666436e-11
"Zm00001eb006600"	-8.00263914207392	2.59361096013472	7.08535015373988e-14	1.26713939969714e-11
"Zm00001eb137300"	-10.913396913023	2.25913370559492	7.12336716646052e-14	1.26713939969714e-11
"Zm00001eb207300"	-10.9077311079042	2.25359489075003	7.4385604039145e-14	1.31375603247993e-11
"Zm00001eb423520"	7.47302534833324	2.80974410459374	8.08758883254764e-14	1.41755677961175e-11
"Zm00001eb112110"	-7.98461267132572	2.57597331253166	8.14094729049859e-14	1.41755677961175e-11
"Zm00001eb330320"	6.392262231413	3.47729067841772	8.69353052440922e-14	1.50319045976603e-11
"Zm00001eb051930"	-10.8674349349977	2.21421469560582	1.01206094292496e-13	1.73779297741406e-11
"Zm00001eb432110"	10.8621735454116	2.18509425113712	1.05831601344255e-13	1.804684258509e-11
"Zm00001eb380160"	8.09822041731244	2.52061829198004	1.08046759109895e-13	1.82983846969264e-11
"Zm00001eb004900"	-10.855711946378	2.20276244361511	1.10688489886901e-13	1.86182557887314e-11
"Zm00001eb343560"	-10.8498145356628	2.19700196429171	1.15789341955422e-13	1.92148138871796e-11
"Zm00001eb380870"	-10.8438929186842	2.19121833697061	1.15789341955422e-13	1.92148138871796e-11
"Zm00001eb322330"	-7.24954754093258	2.76337069975929	1.26992953280761e-13	2.09335184188006e-11
"Zm00001eb093440"	5.83171680357347	4.84978656957224	1.30195755784188e-13	2.13193394537738e-11
"Zm00001eb433790"	6.82914209779259	3.12352544070032	1.33980073528681e-13	2.17946795925669e-11
"Zm00001eb063830"	-10.819960360102	2.16784857062746	1.38910910096207e-13	2.24490925688811e-11
"Zm00001eb269380"	-10.8139146686677	2.16194635014684	1.45447894100734e-13	2.33528872047711e-11
"Zm00001eb321950"	-10.8078435357861	2.15601982389706	1.52321613103604e-13	2.42987368103208e-11
"Zm00001eb051940"	-10.8017467464268	2.1500687904819	1.59550925543263e-13	2.52888216986072e-11
"Zm00001eb156880"	10.801665219887	2.12516867482605	1.67155831431884e-13	2.63254464202851e-11
"Zm00001eb233980"	6.38198750772218	3.24996829574469	1.69875834693644e-13	2.65844929660446e-11
"Zm00001eb354260"	10.7947827015535	2.11835436477547	1.75157546675153e-13	2.72386509376719e-11
"Zm00001eb116970"	10.7878671920399	2.11150779495902	1.83578582572997e-13	2.81935654204964e-11
"Zm00001eb329800"	10.7878671920399	2.11150779495902	1.83578582572997e-13	2.81935654204964e-11
"Zm00001eb234020"	10.7809183735377	2.10462865907552	1.92442830886517e-13	2.91922787515338e-11
"Zm00001eb094640"	-10.7770986267978	2.12601546825013	1.92442830886517e-13	2.91922787515338e-11
"Zm00001eb210240"	-10.7708702321198	2.1199387884688	2.01775654886833e-13	3.04213709922673e-11
"Zm00001eb078450"	-10.7646148316208	2.11383633877652	2.11603986834559e-13	3.17098192634625e-11
"Zm00001eb044280"	-10.7583321900904	2.10770789923937	2.2195643237441e-13	3.3060811728251e-11
"Zm00001eb230100"	10.752783490057	2.07678017389646	2.3286338236824e-13	3.44777245056114e-11
"Zm00001eb385580"	7.31965107791635	2.65813867963225	2.46728135437992e-13	3.63130945049987e-11
"Zm00001eb070780"	6.08509383362131	3.68011644368842	2.55221729319754e-13	3.73409022435517e-11
"Zm00001eb157170"	10.7313163042638	2.05553618812216	2.69244523489151e-13	3.8931813378905e-11
"Zm00001eb419170"	-10.7265019154913	2.07666795519876	2.69244523489151e-13	3.8931813378905e-11
"Zm00001eb355920"	10.7240889995779	2.04838495358253	2.82713484143937e-13	4.06417070287382e-11
"Zm00001eb247910"	-6.39394660744508	3.43703092075815	3.11636895993044e-13	4.45406583255723e-11
"Zm00001eb000270"	-10.693953493143	2.04494358741093	3.44420589767038e-13	4.89433534631022e-11
"Zm00001eb201370"	10.6948121882219	2.01942114589819	3.62047027319088e-13	5.1154141699953e-11
"Zm00001eb117860"	10.6873992032131	2.01208866585101	3.80661270368914e-13	5.34785827905782e-11
"Zm00001eb116790"	-10.6673754860353	2.01905059313681	4.21097969560693e-13	5.84947662660545e-11
"Zm00001eb047350"	-10.6673754860353	2.01905059313681	4.21097969560693e-13	5.84947662660545e-11
"Zm00001eb324130"	10.6649289305136	1.98986556397828	4.43053025325069e-13	6.0860717245487e-11
"Zm00001eb164570"	-10.6606537681869	2.01250386496619	4.43053025325069e-13	6.0860717245487e-11
"Zm00001eb037190"	-10.6471156443131	1.99932034353441	4.90801757810957e-13	6.7047316373667e-11
"Zm00001eb409130"	-10.6402986421926	1.99268299541547	5.16756372184883e-13	7.02050442782606e-11
"Zm00001eb234840"	-10.6334492754814	1.98601487933796	5.44214202800445e-13	7.35313681882175e-11
"Zm00001eb318600"	-7.04440296142267	2.56308814956604	5.55208995090986e-13	7.4609226155542e-11
"Zm00001eb301080"	10.6266828007446	1.95205123088381	5.73269953083439e-13	7.62079186018339e-11
"Zm00001eb046720"	-10.6265672354027	1.97931570808731	5.73269953083439e-13	7.62079186018339e-11
"Zm00001eb372580"	-7.71077415238168	2.3086136667072	5.91819337850346e-13	7.8253074586565e-11
"Zm00001eb272210"	-10.6127038777508	1.96582303089662	6.04024778892636e-13	7.9442110015422e-11
"Zm00001eb301390"	-10.5987060086687	1.95220258379649	6.7107141822269e-13	8.77931845871653e-11
"Zm00001eb063260"	-7.68309647426761	2.28165432748817	7.00315172905182e-13	9.11368050802817e-11
"Zm00001eb008030"	10.5953386842432	1.92107169369058	7.07602252094368e-13	9.16030014936405e-11
"Zm00001eb044850"	6.81626268046782	2.71303303181946	7.45110397929289e-13	9.59562484333313e-11
"Zm00001eb083010"	6.80704761616605	2.70395270084714	8.18826140391776e-13	1.04903083664907e-10
"Zm00001eb349890"	-7.65487740471191	2.25418041161008	8.67479560920297e-13	1.09996408324694e-10
"Zm00001eb228500"	-7.65487740471191	2.25418041161008	8.67479560920297e-13	1.09996408324694e-10
"Zm00001eb016860"	10.5713754501095	1.89739387426141	8.76971574584188e-13	1.10632648740656e-10
"Zm00001eb416170"	-5.52953948883491	4.96886840373175	8.88699706245945e-13	1.1154309104892e-10
"Zm00001eb121750"	10.5632984304428	1.88941438618462	9.25909720487324e-13	1.15045445973716e-10
"Zm00001eb307540"	10.5632984304428	1.88941438618462	9.25909720487324e-13	1.15045445973716e-10
"Zm00001eb178570"	6.069060140119	3.15950148208635	9.34215646719788e-13	1.15497080403967e-10
"Zm00001eb341700"	-10.5413155088141	1.89639304013931	1.03296020694379e-12	1.27069522770608e-10
"Zm00001eb266220"	-10.5339784727747	1.88926206358034	1.091484864561e-12	1.33604231490769e-10
"Zm00001eb339700"	6.03132861005428	3.12248714401543	1.20968589214091e-12	1.47343317089045e-10
"Zm00001eb227270"	-10.5191915021601	1.87489313792335	1.21967793902165e-12	1.47832140785536e-10
"Zm00001eb006490"	-7.60854638702145	2.20910130189775	1.23262974323812e-12	1.48673185518565e-10
"Zm00001eb364530"	10.51386301421	1.84059087863452	1.28985503562819e-12	1.54072249328225e-10
"Zm00001eb107950"	-10.5117407908346	1.86765446970567	1.28985503562819e-12	1.54072249328225e-10
"Zm00001eb044100"	-6.01060695324202	3.46658254346343	1.30418538040304e-12	1.55035037095411e-10
"Zm00001eb078660"	-5.57703534839721	4.54280865922481	1.33149817993377e-12	1.5752451673226e-10
"Zm00001eb411500"	-10.5042514009213	1.8603791760198	1.36445625226371e-12	1.60654977587964e-10
"Zm00001eb040350"	-5.51825952062521	4.66073667117459	1.51621569074112e-12	1.77677484214525e-10
"Zm00001eb209630"	-10.4815470909781	1.83832977907087	1.52816763506525e-12	1.78233362946337e-10
"Zm00001eb047770"	-6.16664379393945	2.9608601968342	1.56706332926497e-12	1.81061719062643e-10
"Zm00001eb153310"	-6.16664379393945	2.9608601968342	1.56706332926497e-12	1.81061719062643e-10
"Zm00001eb209990"	-6.0586192999857	3.32570800819446	1.69716740308834e-12	1.95182145157033e-10
"Zm00001eb094680"	10.462673354374	1.79006283616189	1.81527456613603e-12	2.06840916692532e-10
"Zm00001eb418520"	10.462673354374	1.79006283616189	1.81527456613603e-12	2.06840916692532e-10
"Zm00001eb221740"	-5.35571346929557	5.38083336859787	1.91606333483672e-12	2.16200678662269e-10
"Zm00001eb154750"	10.4539623332691	1.78146733125421	1.92364916709937e-12	2.16200678662269e-10
"Zm00001eb350940"	10.4539623332691	1.78146733125421	1.92364916709937e-12	2.16200678662269e-10
"Zm00001eb107960"	-7.52370467276326	2.1266466635844	2.23633128695572e-12	2.50206006340575e-10
"Zm00001eb072060"	10.4363808932381	1.7641216903267	2.29337484694259e-12	2.53151725292422e-10
"Zm00001eb058890"	-10.4271381162079	1.78552674237632	2.29337484694259e-12	2.53151725292422e-10
"Zm00001eb259720"	-10.4271381162079	1.78552674237632	2.29337484694259e-12	2.53151725292422e-10
"Zm00001eb302380"	-10.4191951522284	1.77782259635363	2.43330009690857e-12	2.67403458649606e-10
"Zm00001eb021470"	-5.34758799960545	5.03785632922637	2.44912172536826e-12	2.67951255670158e-10
"Zm00001eb418530"	10.4096003552143	1.73770725283079	2.74190262676937e-12	2.98662045592508e-10
"Zm00001eb014670"	6.63545631316001	2.53504792499931	2.81416386842095e-12	3.05188665835861e-10
"Zm00001eb281060"	10.4005618863581	1.72879426005209	2.91199584182948e-12	3.11697009459202e-10
"Zm00001eb365380"	10.4005618863581	1.72879426005209	2.91199584182948e-12	3.11697009459202e-10
"Zm00001eb044160"	10.4005618863581	1.72879426005209	2.91199584182948e-12	3.11697009459202e-10
"Zm00001eb318460"	-7.47933635613478	2.08357700931956	2.977016771103e-12	3.17283261561607e-10
"Zm00001eb346050"	6.97144786571168	2.31481363474289	3.04347092446853e-12	3.22973656988879e-10
"Zm00001eb358490"	10.3731016751175	1.70172130765519	3.49516436356016e-12	3.66192517175376e-10
"Zm00001eb313470"	10.3731016751175	1.70172130765519	3.49516436356016e-12	3.66192517175376e-10
"Zm00001eb004890"	-10.3705965006613	1.73070988345487	3.49516436356016e-12	3.66192517175376e-10
"Zm00001eb290230"	-5.54493340056028	3.90251376090422	3.71324295427227e-12	3.8739934720395e-10
"Zm00001eb312750"	-6.43023081850838	2.51348550798981	3.74576216107438e-12	3.89150063843383e-10
"Zm00001eb045190"	10.3545001245028	1.68338733659315	3.9541396935347e-12	4.07375241926413e-10
"Zm00001eb339570"	-10.3456691501062	1.70656144598905	3.9541396935347e-12	4.07375241926413e-10
"Zm00001eb103140"	7.59728173825549	2.02603732778977	3.99309316304121e-12	4.09681417217249e-10
"Zm00001eb298050"	10.3451086287291	1.67413257268509	4.20793556603372e-12	4.29939730602272e-10
"Zm00001eb382720"	-6.18701050065364	2.67177743839195	4.27860152032093e-12	4.35360910252903e-10
"Zm00001eb210970"	-5.91055935980477	3.18160349103898	4.94178795524594e-12	5.00781348284471e-10
"Zm00001eb359020"	-10.2944839000347	1.65701197165094	5.773934505487e-12	5.82719610541517e-10
"Zm00001eb344610"	-6.69831423022687	2.22676699237681	6.80527425609995e-12	6.8401305388751e-10
"Zm00001eb306620"	-10.2681937654297	1.63158137676741	7.0118440642498e-12	7.01922495273849e-10
"Zm00001eb153390"	10.2676910687079	1.59788529832306	7.48657961362356e-12	7.46424062606678e-10
"Zm00001eb101820"	-5.54582107839956	3.58689712916018	7.64502922160873e-12	7.59160612584327e-10
"Zm00001eb017590"	-5.15135203775439	5.42892593432877	7.7231265076414e-12	7.63848104111765e-10
"Zm00001eb277430"	7.4898646332156	1.92034927709996	8.17845753952392e-12	8.0565952638354e-10
"Zm00001eb008410"	10.2476696829973	1.5781794874153	8.54464990599462e-12	8.35079105041988e-10
"Zm00001eb390670"	10.2476696829973	1.5781794874153	8.54464990599462e-12	8.35079105041988e-10
"Zm00001eb197000"	-7.3302856495637	1.93915550279239	8.6238142932357e-12	8.39497764624197e-10
"Zm00001eb421000"	-6.65686011765621	2.18663035255757	8.88540578435922e-12	8.61570758525749e-10
"Zm00001eb210160"	10.2375538223113	1.56822515431979	9.13393610640803e-12	8.78777059015739e-10
"Zm00001eb415240"	-10.2323779970515	1.59695814846551	9.13393610640803e-12	8.78777059015739e-10
"Zm00001eb408170"	-6.29517590373547	2.38260465179255	9.62937000899349e-12	9.21826525582362e-10
"Zm00001eb290880"	10.2273665302768	1.55820195988023	9.76779704370213e-12	9.21826525582362e-10
"Zm00001eb175750"	10.2273665302768	1.55820195988023	9.76779704370213e-12	9.21826525582362e-10
"Zm00001eb370600"	-10.2232833803258	1.58817036006059	9.76779704370213e-12	9.21826525582362e-10
"Zm00001eb089540"	-10.2232833803258	1.58817036006059	9.76779704370213e-12	9.21826525582362e-10
"Zm00001eb214470"	10.217106790916	1.54810894769286	1.04499057758042e-11	9.82450076853743e-10
"Zm00001eb220190"	5.13791262264946	4.80628500620867	1.06114682399622e-11	9.9386046856555e-10
"Zm00001eb065970"	6.44661239544379	2.34958990415254	1.08449942294281e-11	1.01189934836543e-09
"Zm00001eb273940"	-4.99693350384119	7.24845357403533	1.11044143061359e-11	1.03187347477394e-09
"Zm00001eb328840"	10.2067735664201	1.53794514133292	1.11842631739633e-11	1.03187347477394e-09
"Zm00001eb354800"	10.2067735664201	1.53794514133292	1.11842631739633e-11	1.03187347477394e-09
"Zm00001eb283920"	-7.28681291341821	1.89711373378593	1.19185465237452e-11	1.09147400498564e-09
"Zm00001eb306340"	-7.28681291341821	1.89711373378593	1.19185465237452e-11	1.09147400498564e-09
"Zm00001eb041680"	10.1963657965192	1.52770954379272	1.19752294521786e-11	1.09261816765523e-09
"Zm00001eb181040"	10.1858823978299	1.51740113689986	1.28275589505543e-11	1.16608170077722e-09
"Zm00001eb335310"	10.1753222631782	1.50701888071483	1.37464385315396e-11	1.24049065376222e-09
"Zm00001eb019980"	-10.1674777843118	1.53428367814291	1.37464385315396e-11	1.24049065376222e-09
"Zm00001eb217210"	-10.1579633178883	1.52510266247182	1.47375299901941e-11	1.32509151468197e-09
"Zm00001eb377330"	-5.44484817186442	3.4890352773116	1.5645966268016e-11	1.39587250192433e-09
