""	"logFC"	"logCPM"	"PValue"	"FDR"
"Zm00001eb210320"	-12.3880947801519	3.50616720996277	1.3081083444847e-18	1.33928492669492e-15
"Zm00001eb259830"	-12.2309876755789	3.350244298723	4.24686930596619e-18	4.17416290344805e-15
"Zm00001eb411520"	-7.04948311920874	7.1180642253964	5.25497011885874e-18	4.96635099079219e-15
"Zm00001eb072050"	8.68013369761339	3.84715384643659	7.53886253260776e-18	6.67428893545588e-15
"Zm00001eb099740"	-9.27636792134987	3.60092808812865	7.60540819602656e-18	6.67428893545588e-15
"Zm00001eb168900"	12.1139583859233	3.22900358410369	1.02402203643008e-17	8.6766446479862e-15
"Zm00001eb152140"	9.29626212898503	3.54764160838245	1.1183345449532e-17	9.15990547953e-15
"Zm00001eb169120"	8.22875395237551	3.95239626963395	1.57484086346435e-17	1.24828999022729e-14
"Zm00001eb157760"	-9.1661426385539	3.49163210971997	1.75098604176177e-17	1.34453840681782e-14
"Zm00001eb374980"	8.56205546194166	3.72977444128292	1.81351784409408e-17	1.35035637772969e-14
"Zm00001eb043820"	8.54300018776415	3.71083749013274	2.11393615615075e-17	1.52775409496871e-14
"Zm00001eb291040"	7.78837037476444	4.22606328508925	2.36528522401328e-17	1.66056538641298e-14
"Zm00001eb367250"	7.52294800394555	4.43654018537568	3.46643471298174e-17	2.36603427131631e-14
"Zm00001eb396560"	11.9377046827095	3.05374356622332	3.84473257062682e-17	2.5533180736606e-14
"Zm00001eb247910"	-11.9248279679016	3.04678196540534	4.19906684115384e-17	2.71524922160084e-14
"Zm00001eb178570"	11.8664263450105	2.98290445910928	6.59598900912363e-17	4.15581133159451e-14
"Zm00001eb210290"	-11.841537270751	2.96432525870068	7.7598287552376e-17	4.76686280434246e-14
"Zm00001eb301130"	7.05516699889734	4.95776461707114	9.19366154532984e-17	5.50991832906939e-14
"Zm00001eb316330"	-11.7885172284179	2.91186060320458	1.16323024499566e-16	6.80545085238887e-14
"Zm00001eb299830"	11.7847342118597	2.90174443752539	1.19181786468097e-16	6.81054617928858e-14
"Zm00001eb345080"	7.72431212337149	3.85044429616281	1.27784530445084e-16	7.13618518658317e-14
"Zm00001eb099770"	-11.7725449173777	2.89605946011402	1.31407044274718e-16	7.17540864870746e-14
"Zm00001eb317310"	11.7712232538413	2.88832456407488	1.34672626885918e-16	7.19386040834953e-14
"Zm00001eb410960"	-11.7661061488675	2.88969020617886	1.38026864168257e-16	7.2161619283881e-14
"Zm00001eb203250"	-11.7596385151679	2.88329269740633	1.45011831303216e-16	7.42339733079713e-14
"Zm00001eb304830"	11.7193994227193	2.83685851179502	1.95921554369767e-16	9.82486619178352e-14
"Zm00001eb423520"	11.7158774022245	2.83336129879393	2.00971078966928e-16	9.8765227047507e-14
"Zm00001eb141650"	-7.80162472174312	3.60696782975479	2.18434651702449e-16	1.05242671796717e-13
"Zm00001eb301080"	11.6909795286435	2.80864061757125	2.40552527173327e-16	1.13670321109673e-13
"Zm00001eb029940"	-7.75170836742055	3.55760550982885	3.20388817063159e-16	1.48539509676905e-13
"Zm00001eb073390"	-11.5877384990158	2.71337062774459	5.09093432307443e-16	2.31656367012194e-13
"Zm00001eb241410"	11.5157176501573	2.63472118127532	8.72864468075344e-16	3.89964103809952e-13
"Zm00001eb333720"	-11.4777666331316	2.60478678423792	1.17193662459245e-15	5.14229048919387e-13
"Zm00001eb117860"	11.4620676596721	2.5815176192321	1.32145547713127e-15	5.69663227790695e-13
"Zm00001eb021600"	-6.42716036803012	5.1254098369247	2.41653785230552e-15	1.02377876046295e-12
"Zm00001eb035520"	-6.48737079620626	4.83415537653694	2.9033753189138e-15	1.20918200570085e-12
"Zm00001eb370140"	6.70500124376818	4.13203062219415	3.83147064065794e-15	1.56911494303745e-12
"Zm00001eb234010"	7.8055506544238	2.97943697759931	5.15169506220689e-15	2.07520411587783e-12
"Zm00001eb433790"	7.79270153295681	2.96672375807688	5.65050706408331e-15	2.23942354159121e-12
"Zm00001eb071080"	-6.44794668645255	4.33109545069826	6.08508022732933e-15	2.37337446580851e-12
"Zm00001eb283080"	11.2348470124227	2.35639446918162	6.92846577914773e-15	2.66009783008153e-12
"Zm00001eb374130"	11.2299167669351	2.35151371751943	7.17591098554589e-15	2.71271514979744e-12
"Zm00001eb330320"	11.1949250702213	2.31687848851236	9.20293364717732e-15	3.42628008452184e-12
"Zm00001eb004900"	-11.1861818157906	2.31740489474907	9.89115934228164e-15	3.62754578147081e-12
"Zm00001eb307870"	-11.1813507397492	2.31265040570911	1.02561467718861e-14	3.65237736925777e-12
"Zm00001eb007550"	-11.1813507397492	2.31265040570911	1.02561467718861e-14	3.65237736925777e-12
"Zm00001eb400200"	7.69940317019147	2.87445023910652	1.13113955208988e-14	3.95993267101541e-12
"Zm00001eb344610"	-11.1667596811179	2.29829212456732	1.14420974947946e-14	3.95993267101541e-12
"Zm00001eb087970"	-11.1618630162105	2.29347407425432	1.18699994205536e-14	4.05096702447006e-12
"Zm00001eb380160"	11.1486514856058	2.27109058645323	1.32618612751759e-14	4.46397883909073e-12
"Zm00001eb372580"	-7.24592697241622	3.0586223893691	1.35726276765207e-14	4.50684604415495e-12
"Zm00001eb253360"	7.66456400546346	2.84001151002536	1.45204936936031e-14	4.75730094718952e-12
"Zm00001eb051940"	-11.1119599624917	2.24438661825764	1.66103288405088e-14	5.3703815824866e-12
"Zm00001eb266820"	5.95676110195234	6.11875108405802	1.6977349229445e-14	5.40638916054696e-12
"Zm00001eb137300"	-11.1068733891401	2.23938467100267	1.72531434241199e-14	5.40638916054696e-12
"Zm00001eb339700"	7.06335904536856	3.19616796055039	1.74389688918002e-14	5.40638916054696e-12
"Zm00001eb352960"	8.30508209485848	2.56454511936039	1.76017879229919e-14	5.40638916054696e-12
"Zm00001eb059400"	6.67715308514948	3.59942336642744	1.9202691020805e-14	5.82529041682989e-12
"Zm00001eb070630"	-11.0863458364967	2.21920148856839	2.01093328257283e-14	6.0259332462658e-12
"Zm00001eb293720"	-6.59195564022058	3.59568488813008	2.03958896939609e-14	6.0381662838555e-12
"Zm00001eb162190"	7.25945190849821	2.99188678820193	2.16801399520553e-14	6.34195712978457e-12
"Zm00001eb329350"	11.0735839864541	2.19684697376555	2.25893510188278e-14	6.53018274393692e-12
"Zm00001eb072130"	-8.19164277267985	2.52914123202521	2.3966064448602e-14	6.84760622826801e-12
"Zm00001eb272850"	6.30605945529592	4.21742517107719	2.49105856752961e-14	7.03566564613077e-12
"Zm00001eb044100"	-6.75066141975485	3.27956560518788	3.04060136547095e-14	8.49018826731275e-12
"Zm00001eb282500"	6.47088398112128	3.75152519770956	3.19739532114143e-14	8.80788881968047e-12
"Zm00001eb301820"	11.0231783724954	2.1470206617668	3.22607029859695e-14	8.80788881968047e-12
"Zm00001eb121460"	7.55088456967826	2.7277097928825	3.36061636704918e-14	9.07440278803654e-12
"Zm00001eb235080"	-6.73320809584983	3.26241386084719	3.46980575678808e-14	9.26739859302139e-12
"Zm00001eb371040"	-6.88764448205602	3.10348619882408	3.64551444402246e-14	9.63199794822795e-12
"Zm00001eb117200"	-11.0011838794339	2.13551812217397	3.79390965202934e-14	9.81304715470157e-12
"Zm00001eb234020"	11.0001978657909	2.12431148460046	3.79390965202934e-14	9.81304715470157e-12
"Zm00001eb282490"	6.4981591355671	3.61162380283887	4.13976092505888e-14	1.05960630677653e-11
"Zm00001eb037190"	-10.97908404826	2.11381548377299	4.47242414861156e-14	1.13295264102766e-11
"Zm00001eb044280"	-10.9679058718437	2.1028403779393	4.86039755477307e-14	1.21867029301922e-11
"Zm00001eb348380"	-8.08797130434246	2.42726389002823	5.04422963615442e-14	1.25198798605643e-11
"Zm00001eb061020"	10.9590795444499	2.08369025563153	5.28534308773517e-14	1.28585594407751e-11
"Zm00001eb084380"	-10.9566404088114	2.09178105888696	5.28534308773517e-14	1.28585594407751e-11
"Zm00001eb044850"	10.953108650488	2.07779280623859	5.51286539026358e-14	1.32806008205448e-11
"Zm00001eb198150"	-6.00388532426256	4.70887720069822	5.65466952187395e-14	1.34899552904356e-11
"Zm00001eb116790"	-10.9452862852439	2.08063622325491	5.75110503547807e-14	1.35880916280545e-11
"Zm00001eb051100"	-10.9395755374977	2.07503132110382	6.00061067693052e-14	1.40425719574797e-11
"Zm00001eb429530"	5.83889017078525	5.55291878194379	6.09508217869187e-14	1.4129090499511e-11
"Zm00001eb116470"	5.98643525591	4.48224551023865	6.33148336480655e-14	1.45399260971987e-11
"Zm00001eb237530"	-6.52278571173228	3.3110112625063	6.8305042631254e-14	1.55406621068072e-11
"Zm00001eb000270"	-10.9106777153773	2.04667511977692	7.12336716646052e-14	1.6058291560942e-11
"Zm00001eb358860"	6.15392341247535	4.06769195344753	7.68596587501772e-14	1.71690503164487e-11
"Zm00001eb094680"	10.8857441684603	2.0112797309509	8.8602232956312e-14	1.96138204342567e-11
"Zm00001eb360420"	-10.8752184780047	2.01189440417464	9.26023337669804e-14	2.01365004010818e-11
"Zm00001eb380570"	-10.8752184780047	2.01189440417464	9.26023337669804e-14	2.01365004010818e-11
"Zm00001eb089110"	-5.70211520361553	6.03063489729409	1.0685588739836e-13	2.30321303960745e-11
"Zm00001eb006600"	-7.25950456199281	2.52112521709041	1.62794096809603e-13	3.47841438852658e-11
"Zm00001eb065970"	7.99179141543924	2.25525787286339	1.73905909928592e-13	3.66770198134867e-11
"Zm00001eb330390"	-6.67368921829883	2.89352498872381	1.7463825973376e-13	3.66770198134867e-11
"Zm00001eb096370"	6.97214740147474	2.70856690849779	1.77014740275932e-13	3.68610694750865e-11
"Zm00001eb364170"	7.30614058412995	2.48633837966595	1.96854189705457e-13	4.06479088188445e-11
"Zm00001eb113150"	-7.88642368246514	2.22957242311552	2.18165397658035e-13	4.46730012604436e-11
"Zm00001eb000060"	-10.7503012091718	1.88949448603905	2.3286338236824e-13	4.72885870376231e-11
"Zm00001eb273400"	-10.7437621703513	1.88309285983138	2.44357132731923e-13	4.88158005324293e-11
"Zm00001eb390670"	10.7407744822875	1.86829238443682	2.44357132731923e-13	4.88158005324293e-11
"Zm00001eb312750"	-7.86044049475752	2.20412425412397	2.64489646562804e-13	5.24116096398486e-11
"Zm00001eb217210"	-10.7305945004465	1.87020364956214	2.69244523489151e-13	5.29270114494034e-11
"Zm00001eb220190"	5.68446859215502	4.83372729813549	2.93988175039554e-13	5.73323606116818e-11
"Zm00001eb202810"	-10.7173055395749	1.85719810245566	2.96920191889863e-13	5.74482122450213e-11
"Zm00001eb351560"	7.90999075785818	2.17466021930754	3.0929014320566e-13	5.89555223453575e-11
"Zm00001eb364020"	6.22268682766935	3.34064192165263	3.11847602243864e-13	5.89555223453575e-11
"Zm00001eb238130"	-10.7106148727049	1.85065104195761	3.11908591278548e-13	5.89555223453575e-11
"Zm00001eb129500"	-10.6971397269888	1.83746699400038	3.44420589767038e-13	6.46038376469897e-11
"Zm00001eb422450"	7.2223805278416	2.40387424618989	3.67388352653213e-13	6.83898984954147e-11
"Zm00001eb328840"	10.6769975143504	1.80545708037618	4.00323526069787e-13	7.39605239292242e-11
"Zm00001eb058890"	-7.80157485390686	2.14650465763213	4.0892522703434e-13	7.49859005872223e-11
"Zm00001eb301390"	-10.6628907139275	1.80396922829789	4.21097969560693e-13	7.60824949120981e-11
"Zm00001eb342140"	-10.6628907139275	1.80396922829789	4.21097969560693e-13	7.60824949120981e-11
"Zm00001eb378920"	10.6550962257238	1.78388954706157	4.6626166992041e-13	8.30216069078574e-11
"Zm00001eb341700"	-10.6489601624191	1.79034897285469	4.6626166992041e-13	8.30216069078574e-11
"Zm00001eb017590"	-5.65836960990838	4.65194591769631	4.72994501265824e-13	8.36145387417542e-11
"Zm00001eb099760"	-5.85228265477561	3.74659301467504	4.94855170832848e-13	8.68541518407482e-11
"Zm00001eb129840"	-7.77400255881734	2.11953257759134	5.01389916303825e-13	8.73769717972879e-11
"Zm00001eb365380"	10.6403084473402	1.76933019923088	5.16756372184883e-13	8.8795367673615e-11
"Zm00001eb099780"	-10.6348937860045	1.7765987289174	5.16756372184883e-13	8.8795367673615e-11
"Zm00001eb090060"	-10.6278088306859	1.76967408045162	5.44214202800445e-13	9.28641068834204e-11
"Zm00001eb277430"	10.625367521515	1.75462262275	5.73269953083439e-13	9.54437290405015e-11
"Zm00001eb380870"	-10.6206889099582	1.76271598882824	5.73269953083439e-13	9.54437290405015e-11
"Zm00001eb069550"	-10.6206889099582	1.76271598882824	5.73269953083439e-13	9.54437290405015e-11
"Zm00001eb194880"	-5.99986578797556	3.3697511275105	5.74868626810769e-13	9.54437290405015e-11
"Zm00001eb217940"	-6.50503392454703	2.72844367859938	5.85331198837185e-13	9.65285786431362e-11
"Zm00001eb210240"	-10.6135336769893	1.75572412911108	6.04024778892636e-13	9.89473124463324e-11
"Zm00001eb334350"	-10.6063427797604	1.74869817160154	6.36586761582266e-13	1.03590794076817e-10
"Zm00001eb146150"	-10.5918525578912	1.73454262003502	7.07602252094368e-13	1.14389490384624e-10
"Zm00001eb290230"	-5.78324708006353	3.97456035034495	7.46492660668459e-13	1.19887697110754e-10
"Zm00001eb207300"	-7.71142228282323	2.05835505350614	7.62544533623034e-13	1.216704174038e-10
"Zm00001eb281060"	10.5795932933488	1.70957958216965	7.87340008026996e-13	1.24016145366919e-10
"Zm00001eb186140"	-10.5772153204623	1.72024659767729	7.87340008026996e-13	1.24016145366919e-10
"Zm00001eb400620"	6.16953077701658	3.1000541991923	8.03285594983212e-13	1.2572187031801e-10
"Zm00001eb432110"	10.5640066856165	1.69424766176033	8.76971574584188e-13	1.3552795931247e-10
"Zm00001eb164570"	-10.5624280536754	1.70580728564296	8.76971574584188e-13	1.3552795931247e-10
"Zm00001eb107960"	-10.5549771919636	1.69853299173475	9.25909720487324e-13	1.42196585323841e-10
"Zm00001eb218160"	5.5491033938296	4.51601004767152	9.46144413452497e-13	1.44401618182328e-10
"Zm00001eb386610"	-10.5474876500984	1.6912217792661	9.77839598248813e-13	1.475406311908e-10
"Zm00001eb083940"	-6.1571794630545	2.95308526596517	9.7872061224566e-13	1.475406311908e-10
"Zm00001eb078530"	-6.4339376185131	2.65897768396835	9.93347669037152e-13	1.48832554412079e-10
"Zm00001eb268600"	10.540306412091	1.67094033241542	1.03296020694379e-12	1.53829686091047e-10
"Zm00001eb269380"	-10.5323909047452	1.67648708458202	1.091484864561e-12	1.61566060795138e-10
"Zm00001eb319670"	5.30994495658169	7.1168168707519	1.12678032965953e-12	1.65791893774814e-10
"Zm00001eb051930"	-10.5247828746586	1.66906283068644	1.15364231698475e-12	1.67735497118043e-10
"Zm00001eb072110"	-10.5247828746586	1.66906283068644	1.15364231698475e-12	1.67735497118043e-10
"Zm00001eb350220"	7.72463877564091	1.99231220781255	1.17894923735243e-12	1.70406709766023e-10
"Zm00001eb051280"	7.71182166372058	1.97971808822446	1.28898531771521e-12	1.8320414991593e-10
"Zm00001eb393510"	-7.63990697452518	1.98851386160174	1.28898531771521e-12	1.8320414991593e-10
"Zm00001eb264810"	-10.5094453836846	1.65409853536257	1.28985503562819e-12	1.8320414991593e-10
"Zm00001eb169170"	-10.5017150560181	1.64655768554289	1.36445625226371e-12	1.92686316267953e-10
"Zm00001eb205400"	10.491704851847	1.62316647970388	1.44378510413951e-12	2.01980318777778e-10
"Zm00001eb274020"	-6.22413772946425	2.76387878737841	1.44670910405702e-12	2.01980318777778e-10
"Zm00001eb020070"	5.89272561723366	3.33298761308802	1.53174053388757e-12	2.12643663269409e-10
"Zm00001eb131820"	-5.76899122984173	3.42827781217641	1.54046876062737e-12	2.12653923517617e-10
"Zm00001eb219180"	-10.4782723953368	1.62369534176449	1.61795421761903e-12	2.20868727974082e-10
"Zm00001eb427390"	10.4751335511253	1.60688427984314	1.61795421761903e-12	2.20868727974082e-10
"Zm00001eb333710"	-10.4703727540931	1.61599320526987	1.71352150749611e-12	2.32622378354666e-10
"Zm00001eb004890"	-10.4624296191991	1.60824966202222	1.81527456613603e-12	2.43742768519642e-10
"Zm00001eb226480"	-10.4624296191991	1.60824966202222	1.81527456613603e-12	2.43742768519642e-10
"Zm00001eb091100"	-5.89501761038576	3.10129791404806	1.92407205859337e-12	2.5694727512911e-10
"Zm00001eb094640"	-10.4464109340758	1.59263655539661	2.03911430317977e-12	2.7083846842018e-10
"Zm00001eb416170"	-5.54396641282959	4.12888778589508	2.06605543114287e-12	2.72941473408832e-10
"Zm00001eb148090"	-7.56466086514696	1.91511463086508	2.23633128695572e-12	2.93856322904149e-10
"Zm00001eb302380"	-10.4302123896819	1.5768523479695	2.29337484694259e-12	2.9834153969786e-10
"Zm00001eb349890"	-6.89287846865745	2.16270296980965	2.29474812806835e-12	2.9834153969786e-10
"Zm00001eb232110"	5.78445582292178	3.36228579657795	2.4077683746073e-12	3.11387813162371e-10
"Zm00001eb367130"	5.52550853362977	3.81061430456203	2.50107701956932e-12	3.20849104094573e-10
"Zm00001eb405820"	5.67762321112181	3.60076280766287	2.50704167288613e-12	3.20849104094573e-10
"Zm00001eb221740"	-5.25330620172656	5.79948943678549	2.52603705609411e-12	3.21605090892977e-10
"Zm00001eb015410"	-6.87102965951921	2.14140780280359	2.69419966739584e-12	3.41246774367271e-10
"Zm00001eb354460"	10.4068766787104	1.53985636349007	2.74190262676937e-12	3.43745057882535e-10
"Zm00001eb178310"	-10.3972592428766	1.54475531766321	2.74190262676937e-12	3.43745057882535e-10
"Zm00001eb321830"	-5.22139688491264	6.11043720596808	2.88886946032133e-12	3.60331474005156e-10
"Zm00001eb142080"	10.3981129486748	1.53125497607708	2.91199584182948e-12	3.6138162538098e-10
"Zm00001eb354650"	5.53832368570106	3.65506662422166	2.94605453430542e-12	3.6377111566308e-10
"Zm00001eb208130"	10.3804241460206	1.51389707855171	3.28773621142007e-12	3.99931951420861e-10
"Zm00001eb334340"	-10.3720408294273	1.52020422450375	3.28773621142007e-12	3.99931951420861e-10
"Zm00001eb050580"	-10.3720408294273	1.52020422450375	3.28773621142007e-12	3.99931951420861e-10
"Zm00001eb370950"	10.3714977437167	1.50513931786524	3.49516436356016e-12	4.20995974222551e-10
"Zm00001eb088450"	-10.3635357711378	1.51192663105873	3.49516436356016e-12	4.20995974222551e-10
"Zm00001eb227270"	-10.3549802758564	1.50360118480079	3.71693875211091e-12	4.45524970813997e-10
"Zm00001eb276120"	7.56276348948738	1.83341103473131	3.80031308040091e-12	4.53307247629181e-10
"Zm00001eb046710"	-10.3463737418062	1.49522732853032	3.9541396935347e-12	4.64885744256147e-10
"Zm00001eb112110"	-10.3463737418062	1.49522732853032	3.9541396935347e-12	4.64885744256147e-10
"Zm00001eb321950"	-10.3463737418062	1.49522732853032	3.9541396935347e-12	4.64885744256147e-10
"Zm00001eb172250"	-7.47845604287287	1.83113854743609	3.99309316304121e-12	4.67229929534517e-10
"Zm00001eb364530"	10.3443822915479	1.47854304279576	4.20793556603372e-12	4.87723550606512e-10
"Zm00001eb101870"	10.3443822915479	1.47854304279576	4.20793556603372e-12	4.87723550606512e-10
"Zm00001eb343560"	-10.3290050958577	1.47833210793327	4.47959054124572e-12	5.16772294739388e-10
"Zm00001eb058440"	6.52062477870352	2.26519191276426	4.66471778589114e-12	5.35614231004285e-10
"Zm00001eb386620"	-10.320241725178	1.46980957928703	4.77047304392401e-12	5.45209598303724e-10
"Zm00001eb324130"	10.3167474265297	1.45144815251442	5.08206501282826e-12	5.70212335594593e-10
"Zm00001eb121750"	10.3167474265297	1.45144815251442	5.08206501282826e-12	5.70212335594593e-10
"Zm00001eb266210"	-10.3114247976194	1.46123631150568	5.08206501282826e-12	5.70212335594593e-10
"Zm00001eb359020"	-10.3114247976194	1.46123631150568	5.08206501282826e-12	5.70212335594593e-10
"Zm00001eb157170"	10.3074169071276	1.4423024614483	5.4159720438945e-12	5.9946515793953e-10
"Zm00001eb298050"	10.3074169071276	1.4423024614483	5.4159720438945e-12	5.9946515793953e-10
"Zm00001eb063830"	-10.3025536545346	1.45261169601897	5.4159720438945e-12	5.9946515793953e-10
"Zm00001eb355920"	6.27134208665143	2.41751212385305	5.5667103097647e-12	6.13386572787167e-10
"Zm00001eb348800"	10.2980256502798	1.43309853220001	5.773934505487e-12	6.33379994057262e-10
"Zm00001eb054330"	-5.71769529143619	2.92875543213929	7.00446978843029e-12	7.62367399764364e-10
"Zm00001eb416000"	-10.2665133196353	1.41758719405469	7.0118440642498e-12	7.62367399764364e-10
"Zm00001eb132370"	6.07751559561431	2.53819977837756	7.13358254563644e-12	7.72186741459818e-10
"Zm00001eb207730"	-10.2573607804611	1.40869631605874	7.48657961362356e-12	8.0684313274543e-10
"Zm00001eb072060"	10.2501298867114	1.3861787106988	7.99656460092761e-12	8.58041857528355e-10
"Zm00001eb405180"	-6.70188073944317	1.97682117289357	8.88540578435922e-12	9.49270395362064e-10
"Zm00001eb324140"	10.2305173075022	1.36697587885248	9.13393610640803e-12	9.71597740288563e-10
"Zm00001eb112120"	-10.2107063173384	1.36339928946577	1.04499057758042e-11	1.10678915828905e-09
"Zm00001eb187390"	5.50317651572549	3.32516975544337	1.10705190435596e-11	1.16748838600148e-09
"Zm00001eb272210"	-10.2011916056785	1.35416632768444	1.11842631739633e-11	1.16944559451331e-09
"Zm00001eb415240"	-10.2011916056785	1.35416632768444	1.11842631739633e-11	1.16944559451331e-09
"Zm00001eb409130"	-10.1916137267614	1.34487377246304	1.19752294521786e-11	1.24158370505878e-09
"Zm00001eb107950"	-10.1916137267614	1.34487377246304	1.19752294521786e-11	1.24158370505878e-09
"Zm00001eb159020"	-5.57867123622317	2.95964651842104	1.21396573278161e-11	1.25334310865167e-09
"Zm00001eb318460"	-7.31970138521595	1.67682491652623	1.25906135629541e-11	1.29446257936782e-09
"Zm00001eb270550"	10.1802866830588	1.31782226751021	1.28275589505543e-11	1.30787874909967e-09
"Zm00001eb131500"	10.1802866830588	1.31782226751021	1.28275589505543e-11	1.30787874909967e-09
"Zm00001eb153400"	7.38040248389489	1.65484593126589	1.33041967717753e-11	1.34531161759697e-09
"Zm00001eb234840"	-7.31205302150706	1.66940209668583	1.33041967717753e-11	1.34531161759697e-09
"Zm00001eb248660"	-10.1722650727879	1.32610676491413	1.37464385315396e-11	1.37868362284486e-09
"Zm00001eb355950"	10.170027228843	1.30778776822891	1.37464385315396e-11	1.37868362284486e-09
"Zm00001eb334380"	-10.1624925574789	1.31663071567432	1.47375299901941e-11	1.47207555658151e-09
"Zm00001eb166200"	-5.88797463664624	2.43689442391711	1.57742030487337e-11	1.55987959812066e-09
"Zm00001eb072040"	10.149286817123	1.28750738496012	1.58070169270732e-11	1.55987959812066e-09
"Zm00001eb278960"	10.149286817123	1.28750738496012	1.58070169270732e-11	1.55987959812066e-09
"Zm00001eb350330"	-6.26918598403873	2.10363016304417	1.62717000537545e-11	1.59931285488343e-09
"Zm00001eb354260"	6.10982177639372	2.25975170655906	1.76984758424687e-11	1.73261732430733e-09
"Zm00001eb329800"	6.67553007998508	1.86768317285141	1.87014660639621e-11	1.81633369218844e-09
"Zm00001eb306620"	-6.59930440221794	1.87726452166985	1.87014660639621e-11	1.81633369218844e-09
"Zm00001eb103140"	6.31590334467904	2.06511232020788	2.00449729811177e-11	1.93915384288198e-09
"Zm00001eb273350"	-10.112611655687	1.26829161453415	2.10139174273805e-11	2.01700773056873e-09
"Zm00001eb335310"	10.1068894721935	1.24607273311387	2.10139174273805e-11	2.01700773056873e-09
"Zm00001eb382720"	-5.84683405404291	2.39702277856781	2.12957615711822e-11	2.03610682228439e-09
"Zm00001eb063860"	4.97128458263501	5.42939152443083	2.15199391591496e-11	2.04956567836676e-09
"Zm00001eb273940"	-4.93938726362103	5.83687937953374	2.24358639057043e-11	2.12854844745547e-09
"Zm00001eb228720"	7.30560094914127	1.58175241156142	2.34516603957132e-11	2.21636230478256e-09
"Zm00001eb249530"	6.64010241996738	1.83310017498472	2.38494416749892e-11	2.23947834371832e-09
"Zm00001eb281470"	6.06644901545117	2.21746320462893	2.38785335363097e-11	2.23947834371832e-09
"Zm00001eb431660"	5.11729641983739	3.99338708767739	2.41202941835401e-11	2.25355083147509e-09
"Zm00001eb299840"	10.0960925538258	1.23552584838769	2.42965755360517e-11	2.26142217451463e-09
"Zm00001eb355930"	6.05539897625732	2.20669470832022	2.57679735281718e-11	2.38932319069524e-09
"Zm00001eb193020"	10.0852142232427	1.22490146947869	2.61442238657895e-11	2.41509725124128e-09
"Zm00001eb285440"	6.62568411758932	1.81903179297465	2.63253682224825e-11	2.4169053895199e-09
"Zm00001eb181040"	7.28843823069264	1.56499481614947	2.63605178410928e-11	2.4169053895199e-09
"Zm00001eb146820"	10.0742532433618	1.21419845095051	2.81460786794027e-11	2.57102396026128e-09
"Zm00001eb137280"	-4.85355066198772	7.0112875451931	3.0308842264457e-11	2.7387092586355e-09
"Zm00001eb197000"	-10.0609441764631	1.21827266006545	3.03161695567661e-11	2.7387092586355e-09
"Zm00001eb411270"	-10.0503848656426	1.20805685141578	3.03161695567661e-11	2.7387092586355e-09
"Zm00001eb419170"	-10.039747699387	1.19776801444366	3.26699094291858e-11	2.94053118862254e-09
"Zm00001eb302650"	6.5889950505791	1.78324954674404	3.38308016518384e-11	3.03390678171159e-09
"Zm00001eb132870"	10.0408616056256	1.18160571528469	3.52242416754083e-11	3.13597850162367e-09
"Zm00001eb413440"	10.0408616056256	1.18160571528469	3.52242416754083e-11	3.13597850162367e-09
