Gene_ID	C_6_Susc	T_6_Susc	C_24_Susc	T_24_Susc	C_6_Tol	T_6_Tol	C_24_Tol	T_24_Tol
Zm00001eb293720	516.0112596	647.776586	573.3058423	454.6478204	13.168244	6.672952508	0	9.995793578
Zm00001eb213310	197.7239406	277.8738183	1230.178299	548.389639	2.194707333	5.719673579	1.637953117	3.331931193
Zm00001eb433790	3.858028109	1.786969892	0.971704817	1.171772733	458.6938327	426.1156816	714.9665358	571.9815214
Zm00001eb014550	19.29014055	37.52636774	23.32091562	15.23304553	408.215564	518.5837378	609.3185597	555.3218655
Zm00001eb234010	1.929014055	1.786969892	0	2.343545466	472.9594303	429.9287973	679.7505438	583.0879587
Zm00001eb102510	278.7425309	788.9472075	618.0042639	44.52736385	48.28356133	227.8336642	65.5181247	27.76609327
Zm00001eb248980	688.6580175	373.4767075	640.3534747	350.3600471	20.84971967	50.52378328	20.47441397	51.08961162
Zm00001eb147750	70.40901299	23.2306086	434.3520534	18.74836373	301.7722583	98.18772977	918.8916989	186.5881468
Zm00001eb135130	594.1363288	86.66803978	44.6984216	308.1762288	391.755259	116.3000294	52.41449976	737.4674373
Zm00001eb405820	29.89971785	12.50878925	100.0855962	12.88950006	369.8081857	652.9960669	477.4633337	506.4535413
Zm00001eb282500	0	8.041364516	0	0	391.755259	731.1649391	537.2486225	477.5768043
Zm00001eb377330	571.9526672	372.5832226	801.6564744	322.2375016	13.168244	37.17787826	26.20724988	28.876737
Zm00001eb134120	13.50309838	27.69803333	38.8681927	16.40481826	511.3668087	588.1730997	594.5769817	327.6399006
Zm00001eb218900	22.18366163	35.73939785	34.98137343	15.23304553	356.6399417	490.9386488	619.965255	547.5473593
Zm00001eb124620	271.0264747	783.5862978	637.4383602	256.6182285	13.168244	61.00985151	13.10362494	76.63441743
Zm00001eb110240	53.0478865	8.934849462	1011.544715	243.7287284	106.4433057	1.90655786	503.6705836	167.7072034
Zm00001eb109980	25.07718271	44.67424731	27.20773489	55.07331845	357.7372953	554.8083371	506.1275133	543.1047844
Zm00001eb044100	567.130132	520.0082387	552.9000411	467.5373204	8.778829333	4.766394649	5.732835911	2.221287462
Zm00001eb059400	3.858028109	6.254394624	0.971704817	4.687090932	651.828078	658.7157405	457.8078963	326.5292569
Zm00001eb218960	11.57408433	29.48500323	51.50035532	53.90154571	384.0737833	522.3968535	656.0002236	332.0824755
Zm00001eb219380	0	3.573939785	0.971704817	0	447.720296	140.1320027	1111.35119	242.1203333
Zm00001eb235080	536.2659072	513.7538441	502.3713906	561.2791391	0	4.766394649	0	0
Zm00001eb252990	826.5825224	295.7435172	398.3989751	448.7889567	29.628549	62.91640937	25.38827332	28.876737
Zm00001eb121720	555.5560477	502.1385398	515.0035532	363.2495472	29.628549	47.66394649	34.39701547	33.31931193
Zm00001eb162710	212.191546	1045.377387	386.7385173	126.5514552	89.98300066	65.77624616	58.14733567	5.553218655
Zm00001eb339700	6.751549191	3.573939785	0	0	455.4017717	498.5648803	537.2486225	574.2028089
Zm00001eb373380	51.11887244	96.49637419	111.746054	43.35559112	372.002893	497.6116013	296.4695143	644.1733639
Zm00001eb139740	459.105345	150.105471	57.33058423	605.8065029	365.418771	177.3098809	72.88891373	308.7589572
Zm00001eb400200	0	1.786969892	0	0	501.4906257	399.4238716	622.4221846	514.2280474
Zm00001eb214780	67.51549191	52.71561183	137.9820841	4.687090932	475.1541377	583.406705	531.5157866	123.2814541
Zm00001eb410960	623.0715396	399.387771	601.485282	428.8688203	1.097353667	0	0	0
Zm00001eb211180	49.18985839	32.16545806	56.35887941	32.80963652	652.9254316	402.2837084	428.3247402	363.1805
Zm00001eb091100	521.7983017	455.6773226	552.9000411	456.9913658	4.389414667	7.626231438	4.913859352	8.885149847
Zm00001eb274020	621.1425256	360.9679183	719.0615649	274.1948195	3.292061	4.766394649	3.275906235	1.110643731
Zm00001eb099770	803.4343537	401.1747409	490.7109328	281.2254559	1.097353667	0	0	0
Zm00001eb178570	6.751549191	0	3.88681927	15.23304553	467.472662	432.7886341	567.5507552	449.810711
Zm00001eb330390	432.0991482	396.7073161	538.3244689	581.1992755	8.778829333	3.813115719	13.9226015	34.42995566
Zm00001eb302390	604.7459061	399.387771	469.3334268	355.0471381	48.28356133	20.01885753	40.12985138	25.54480581
Zm00001eb017640	41.47380217	16.97621398	91.34025284	14.0612728	373.1002467	101.0475666	923.8055583	277.6609327
Zm00001eb070270	240.1622498	14.29575914	36.92478306	33.98140926	443.3308813	355.5730408	248.1498973	636.3988578
Zm00001eb185100	110.9183081	46.4612172	772.5053299	83.19586404	124.0009643	43.85083077	540.5245288	128.8346728
Zm00001eb299830	0	0	0	0	513.561516	408.9566609	503.6705836	500.9003226
Zm00001eb101820	613.4264693	360.0744333	522.7771918	335.1270016	13.168244	26.69181003	12.28464838	47.75768043
Zm00001eb418610	116.7053503	23.2306086	1234.065118	58.58863665	93.27506166	20.01885753	280.9089597	49.97896789
Zm00001eb304830	0	0	0.971704817	0	827.4046646	390.8443612	475.8253806	236.5671147
Zm00001eb138510	542.0529493	40.20682258	56.35887941	79.68054584	868.0067503	270.7312161	57.32835911	85.51956728
Zm00001eb344730	6.751549191	233.199571	461.5597883	239.0416375	16.460305	385.1246876	370.1774046	149.9369037
Zm00001eb244450	499.6146401	444.0620183	319.6908849	516.7517752	12.07089033	46.71066756	44.22473417	52.20025535
Zm00001eb162190	0	2.680454839	0	1.171772733	470.764723	432.7886341	496.2997946	492.0151728
Zm00001eb428800	11.57408433	3.573939785	1293.339112	91.39827317	24.14178067	0.95327893	352.1599203	48.86832416
Zm00001eb058070	440.7797115	177.8035043	950.3273114	113.6619551	26.336488	61.96313044	55.69040599	32.2086682
Zm00001eb250940	14.46760541	341.3112495	294.4265597	161.7046371	7.681475666	569.1075211	281.7279362	121.0601667
Zm00001eb197290	415.7025287	511.0733892	365.3610114	410.1204565	47.18620767	54.336899	29.48315611	21.10223089
Zm00001eb281470	1.929014055	3.573939785	7.773638539	1.171772733	598.0577483	249.7590796	588.0251692	378.7295122
Zm00001eb247910	557.4850618	445.8489882	446.984216	384.3414564	6.584122	0	1.637953117	7.774506116
Zm00001eb400620	0	6.254394624	0	16.40481826	425.7732227	463.2935599	500.3946774	396.4998119
Zm00001eb194880	257.5233763	550.3867269	477.1070654	527.2977298	7.681475666	8.579510368	7.370789029	12.21708104
Zm00001eb356600	118.6343644	5.360909677	137.0103793	64.44750031	407.1182103	183.0295545	499.5757008	395.3891682
Zm00001eb317650	66.55098488	21.44363871	47.61353605	26.95077286	437.844113	332.6943465	534.7916929	313.2015321
Zm00001eb237530	230.5171795	530.7300581	418.8047763	623.3830939	7.681475666	5.719673579	12.28464838	21.10223089
Zm00001eb138580	571.9526672	327.0154903	483.9089991	269.5077286	36.212671	51.47706221	33.57803891	24.43416208
Zm00001eb054330	512.1532315	402.9617108	503.3430954	357.3906835	0	7.626231438	1.637953117	3.331931193
Zm00001eb205090	501.5436542	361.8614032	526.664011	364.4213199	0	8.579510368	4.913859352	0
Zm00001eb059710	0	20.55015376	0	0	395.04732	421.349287	439.790412	450.9213547
Zm00001eb244000	39.54478812	12.50878925	9.717048174	15.23304553	504.7826867	389.8910823	515.955232	202.137159
Zm00001eb342740	39.54478812	235.8800258	48.58524087	449.9607294	70.23063466	340.3205779	74.52686685	561.9857278
Zm00001eb159220	139.853519	116.153043	869.6758116	126.5514552	26.336488	145.8516763	59.78528879	247.673552
Zm00001eb006490	236.3042217	627.2264323	493.6260473	330.4399107	1.097353667	0	0	0
Zm00001eb282490	0	7.14787957	0	0	316.037856	663.4821351	353.7978734	346.520844
Zm00001eb323420	287.4230941	539.6649075	274.0207585	351.5318199	83.39887866	110.5803559	37.6729217	12.21708104
Zm00001eb056010	28.93521082	8.934849462	571.3624327	22.26368193	86.69093966	70.5426408	538.0675991	304.3163823
Zm00001eb275400	73.30253407	132.235772	67.0476324	780.4006401	47.18620767	117.2533084	54.87142944	595.3050398
Zm00001eb203250	565.201118	397.6008011	501.3996858	198.0295919	0	0	4.913859352	0
Zm00001eb015770	412.8090077	169.7621398	724.8917938	205.0602283	15.36295133	33.36476254	58.96631223	67.74926759
Zm00001eb423520	1.929014055	0	0	1.171772733	369.8081857	389.8910823	494.6618415	408.716893
Zm00001eb170470	528.5498509	484.2688409	385.7668125	200.3731373	13.168244	20.01885753	15.56055462	11.10643731
Zm00001eb412960	87.77013948	36.6328828	281.7943971	48.04268205	137.1692083	517.6304589	178.5368898	412.0488242
Zm00001eb253360	0	1.786969892	0	1.171772733	543.190065	389.8910823	330.8665297	449.810711
Zm00001eb335510	26.04168974	13.40227419	18.46239153	7.030636398	610.1286386	225.9271064	495.480818	267.6651391
Zm00001eb101660	171.6822509	21.44363871	594.6833483	71.47813671	248.0019287	16.20574181	434.0575761	58.86411774
Zm00001eb396560	0	0	0	2.343545466	488.3223817	454.7140495	339.8752719	398.7210994
Zm00001eb381280	903.7430845	33.95242796	116.6045781	4.687090932	244.7098677	64.82296723	231.7703661	7.774506116
Zm00001eb371040	343.3645017	460.1447473	402.2857944	444.1018658	1.097353667	3.813115719	1.637953117	4.442574924
Zm00001eb374190	107.06028	176.9100194	89.3968432	926.8722317	41.69943933	66.72952508	61.42324191	322.086682
Zm00001eb140700	1.929014055	10.72181935	16.5189819	0	469.6673693	375.5918983	416.8590684	332.0824755
Zm00001eb238030	0	0.893484946	0	0	342.374344	122.019703	798.5021448	267.6651391
Zm00001eb323090	145.6405611	50.92864194	124.3782166	112.4901824	37.31002467	784.5485592	226.8565068	78.85570489
Zm00001eb050970	42.4383092	19.65666882	58.30228905	53.90154571	222.7627943	261.1984268	713.3285827	125.5027416
Zm00001eb121460	0.964507027	1.786969892	0	2.343545466	506.977394	360.3394355	482.3771931	219.9074587
Zm00001eb433640	186.1498563	42.88727742	8.745343357	219.1215011	264.4622337	133.4590502	41.7678045	847.4211667
Zm00001eb311150	56.90591461	27.69803333	143.812313	77.33700037	178.8686477	419.4427291	456.9889198	178.8136407
Zm00001eb281930	8.680563245	17.86969892	0.971704817	7.030636398	268.8516483	428.0222395	452.0750604	379.840156
Zm00001eb241410	0	0	0	2.343545466	361.0293563	339.367299	463.5407323	397.6104557
Zm00001eb413120	748.4574532	70.58531075	359.5307825	121.8643642	82.301525	5.719673579	108.9238823	51.08961162
Zm00001eb202380	75.23154813	19.65666882	32.06625898	18.74836373	316.037856	278.3574475	470.0925447	315.4228196
Zm00001eb016390	56.90591461	36.6328828	111.746054	21.09190919	221.6654407	228.7869431	488.110029	340.9676254
Zm00001eb233590	15.43211244	21.44363871	11.66045781	14.0612728	223.860148	377.4984562	339.8752719	551.9899343
Zm00001eb121900	115.7408433	25.01757849	536.3810592	26.95077286	443.3308813	70.5426408	221.9426474	112.1750168
Zm00001eb100200	929.7847743	153.6794108	343.0118006	92.5700459	1.097353667	1.90655786	0	0
Zm00001eb014670	2.893521082	6.254394624	3.88681927	14.0612728	303.9669657	320.3017204	413.5831622	454.2532859
Zm00001eb072600	583.5267515	282.341243	327.4645235	172.2505917	54.86768333	13.34590502	48.31961697	19.99158716
Zm00001eb260010	358.7966141	166.1882	395.4838607	31.63786379	71.32798833	248.8058007	142.5019212	49.97896789
Zm00001eb008040	0	5.360909677	0.971704817	2.343545466	629.8810046	226.8803853	432.419623	207.6903777
Zm00001eb071630	400.2704163	321.6545806	471.2768365	285.9125468	2.194707333	8.579510368	15.56055462	2.221287462
Zm00001eb078320	85.84112543	17.86969892	34.98137343	39.84027292	544.2874186	260.2451478	413.5831622	88.85149847
Zm00001eb316330	370.3706985	405.6421656	388.681927	345.6729562	0	0	0	0
Zm00001eb233980	5.787042164	8.934849462	7.773638539	3.515318199	499.2959183	362.2459933	272.7191941	366.5124312
Zm00001eb274690	17.36112649	542.3453624	194.3409635	91.39827317	21.94707333	410.8632187	97.45821049	55.53218655
Zm00001eb116970	0	18.76318387	6.801933722	7.030636398	228.2495627	632.9772094	285.822819	294.3205887
Zm00001eb251520	101.2732379	18.76318387	391.5970414	33.98140926	131.68244	48.61722542	577.3784739	95.51536086
Zm00001eb244990	412.8090077	208.1819925	268.1905296	490.9727751	26.336488	29.55164682	74.52686685	17.77029969
Zm00001eb325280	396.4123882	206.3950226	446.0125112	304.6609106	55.965037	20.01885753	52.41449976	5.553218655
Zm00001eb020070	0	8.934849462	0	0	368.710832	543.36899	268.6243113	285.4354388
Zm00001eb255510	93.55718164	70.58531075	830.8076189	59.76040938	62.549159	23.83197324	257.1586394	23.32351835
Zm00001eb283080	0.964507027	0	0	0	506.977394	279.3107264	402.9364669	276.550289
Zm00001eb037600	29.89971785	9.828334409	994.0540282	78.50877311	18.65501233	11.43934716	239.1411552	31.09802447
Zm00001eb406490	24.11267568	11.6153043	978.5067512	78.50877311	29.628549	18.11229967	154.7865696	147.7156162
Zm00001eb153420	17.36112649	45.56773226	38.8681927	35.15318199	337.9849293	326.021394	300.5643971	356.5166376
Zm00001eb349800	35.68676001	22.33712366	34.98137343	14.0612728	339.082283	329.8345097	371.8153577	285.4354388
Zm00001eb048560	751.3509742	29.48500323	62.18910832	342.157638	170.0898183	25.7385311	46.68166385	74.41312997
Zm00001eb210290	313.4647839	420.8314097	246.8130236	495.659866	0	0	0	0
Zm00001eb083010	2.893521082	4.467424731	0.971704817	2.343545466	342.374344	218.3008749	281.7279362	631.9562829
Zm00001eb371530	30.86422487	4.467424731	373.1346499	5.858863665	68.03592733	40.03771505	677.2936141	113.2856606
Zm00001eb099750	527.5853439	273.4063935	347.8703246	187.4836373	24.14178067	16.20574181	24.56929676	18.88094343
Zm00001eb083940	316.3583049	411.8965602	324.549409	349.1882744	14.26559767	5.719673579	5.732835911	7.774506116
Zm00001eb164960	333.7194314	16.97621398	43.72671678	4.687090932	258.9754653	178.2631599	483.1961697	28.876737
Zm00001eb217940	432.0991482	352.9265538	327.4645235	277.7101377	3.292061	3.813115719	10.64669526	16.65965596
Zm00001eb288710	39.54478812	17.86969892	47.61353605	9.374181863	373.1002467	361.2927144	346.4270843	213.2435963
Zm00001eb047770	398.3414023	317.1871559	355.6439632	338.6423198	5.486768333	7.626231438	5.732835911	7.774506116
Zm00001eb360420	400.2704163	215.329872	549.9849267	256.6182285	0	0	0	2.221287462
Zm00001eb405250	404.1284444	290.3826075	340.0966861	280.0536832	37.31002467	29.55164682	15.56055462	24.43416208
Zm00001eb073390	453.3183028	352.9265538	404.2292041	173.4223645	2.194707333	0	3.275906235	0
Zm00001eb078530	374.2287266	335.9503398	322.6059994	385.5132291	0	3.813115719	1.637953117	3.331931193
Zm00001eb301690	0	0	0	0	321.5246243	102.9541244	645.3535283	266.5544954
Zm00001eb132370	4.822535136	4.467424731	15.54727708	5.858863665	258.9754653	312.675489	402.1174903	377.6188685
Zm00001eb170770	729.1673126	55.39606667	103.0007106	526.1259571	19.752366	3.813115719	10.64669526	9.995793578
Zm00001eb198090	375.1932336	293.0630624	392.5687462	276.538365	19.752366	12.39262609	15.56055462	9.995793578
Zm00001eb171840	18.32563352	380.6245871	157.4161804	194.5142737	36.212671	337.4607411	138.4070384	95.51536086
Zm00001eb301080	0	0	1.943409635	0	204.107782	383.2181298	422.5919043	343.1889129
Zm00001eb165030	43.40281623	525.3691484	147.6991322	203.8884555	19.752366	208.7680856	77.80277308	136.6091789
Zm00001eb340550	214.1205601	12.50878925	303.171903	2.343545466	251.2939897	38.13115719	470.0925447	22.21287462
Zm00001eb382720	325.0388682	277.8738183	469.3334268	276.538365	4.389414667	4.766394649	22.11236709	2.221287462
Zm00001eb377410	22.18366163	39.31333763	65.10422277	48.04268205	436.7467593	156.3377445	493.8428649	66.63862385
Zm00001eb129840	463.9278801	231.4126011	461.5597883	196.8578191	3.292061	0.95327893	0.818976559	5.553218655
Zm00001eb170080	12.53859135	20.55015376	910.4874139	94.91359137	10.97353667	5.719673579	248.9688739	19.99158716
Zm00001eb307870	360.7256282	266.258514	502.3713906	229.6674557	1.097353667	0	0	0
Zm00001eb364170	0	1.786969892	1.943409635	0	378.587015	304.0959786	339.0562953	333.1931193
Zm00001eb096370	0	2.680454839	0	0	458.6938327	354.6197619	307.1162095	235.456471
Zm00001eb072130	473.5729504	309.1457914	294.4265597	273.0230468	2.194707333	0.95327893	0.818976559	0
Zm00001eb323990	8.680563245	7.14787957	5.830228905	9.374181863	305.0643193	313.6287679	381.6430764	298.7631636
Zm00001eb117860	0	0	0	0	212.8866113	326.9746729	392.2897716	377.6188685
Zm00001eb394690	216.0495741	188.5253237	372.1629451	412.464002	39.504732	51.47706221	58.14733567	24.43416208
Zm00001eb068470	96.45070273	205.5015376	60.24569868	587.0581392	31.82325633	102.9541244	16.37953117	324.3079694
Zm00001eb058440	8.680563245	2.680454839	0	2.343545466	367.6134783	259.2918689	449.6181308	186.5881468
Zm00001eb210970	463.9278801	275.1933634	367.304421	167.5635008	7.681475666	6.672952508	6.55181247	5.553218655
Zm00001eb414810	41.47380217	184.0578989	157.4161804	261.3053194	16.460305	205.9082488	131.0362494	346.520844
Zm00001eb415520	95.4861957	176.9100194	76.76468058	35.15318199	58.15974433	724.4919866	85.99253867	12.21708104
Zm00001eb410710	200.6174617	79.52016022	205.0297165	50.38622752	200.815721	87.70166154	375.0912639	35.54059939
Zm00001eb384610	13.50309838	9.828334409	7.773638539	3.515318199	313.8431487	405.1435452	250.606827	282.1035077
Zm00001eb346800	115.7408433	25.91106344	344.9552102	25.77900012	210.691904	36.22459933	393.9277248	74.41312997
Zm00001eb322330	349.1515439	366.328828	306.0870175	228.4956829	2.194707333	13.34590502	0	0
Zm00001eb057310	0	16.08272903	0	0	254.5860507	353.666483	303.8403033	332.0824755
Zm00001eb018040	339.5064736	46.4612172	471.2768365	64.44750031	102.053891	5.719673579	174.442007	32.2086682
Zm00001eb039750	120.5633784	15.18924409	149.6425419	17.57659099	92.177708	53.38362007	479.1012869	276.550289
Zm00001eb405180	486.1115417	208.1819925	299.2850838	249.5875921	21.94707333	1.90655786	1.637953117	2.221287462
Zm00001eb159130	8.680563245	5.360909677	11.66045781	5.858863665	359.9320027	193.5156227	383.2810295	278.7715765
Zm00001eb371610	0	1.786969892	8.745343357	0	487.225028	148.711513	377.5481936	218.796815
Zm00001eb333720	338.5419666	327.0154903	355.6439632	210.9190919	0	0	0.818976559	0
Zm00001eb301820	0	0	0	0	297.3828437	241.1795692	427.5057637	241.0096896
Zm00001eb385580	1.929014055	3.573939785	2.915114452	2.343545466	332.498161	194.4689017	353.7978734	339.8569817
Zm00001eb355920	0	3.573939785	0	0	218.3733797	287.8902368	298.1074674	428.7084801
Zm00001eb114330	659.7228066	167.0816849	180.737096	86.71118224	47.18620767	19.0655786	28.66417956	27.76609327
Zm00001eb212520	127.3149276	15.18924409	127.2933311	73.82168217	263.36488	20.97213646	463.5407323	89.9621422
Zm00001eb087970	398.3414023	262.6845742	357.5873728	200.3731373	2.194707333	0	0.818976559	1.110643731
Zm00001eb158070	4.822535136	18.76318387	4.858524087	7.030636398	265.5595873	392.7509191	249.7878504	278.7715765
Zm00001eb116670	343.3645017	314.5067011	226.4072225	317.5504106	15.36295133	11.43934716	5.732835911	1.110643731
Zm00001eb118990	180.3628141	300.2109419	385.7668125	278.8819104	14.26559767	11.43934716	33.57803891	22.21287462
Zm00001eb084380	632.7166099	227.8386613	118.5479877	236.6980921	0	0	0	0
Zm00001eb317110	22.18366163	12.50878925	745.297595	49.21445478	38.40737833	19.0655786	235.8652489	42.20446177
Zm00001eb063350	232.4461936	273.4063935	355.6439632	311.691547	7.681475666	11.43934716	7.370789029	21.10223089
Zm00001eb093090	12.53859135	8.041364516	9.717048174	2.343545466	190.939538	291.7033525	335.7803891	332.0824755
Zm00001eb350330	404.1284444	226.9451763	355.6439632	179.2812281	7.681475666	2.859836789	2.456929676	1.110643731
Zm00001eb317670	28.93521082	3.573939785	1.943409635	2.343545466	232.6389773	118.2065873	518.4121617	217.6861713
Zm00001eb155640	17.36112649	17.86969892	42.75501197	17.57659099	177.771294	274.5443318	314.4869986	298.7631636
Zm00001eb372580	253.6653482	446.7424731	204.0580117	240.2134103	1.097353667	2.859836789	0.818976559	13.32772477
Zm00001eb120230	244.9847849	279.6607882	289.5680356	281.2254559	18.65501233	17.15902074	22.93134364	14.4383685
Zm00001eb201580	266.2039395	26.80454839	5.830228905	243.7287284	319.329917	62.91640937	7.370789029	327.6399006
Zm00001eb393510	336.6129525	210.8624473	267.2188248	357.3906835	0	0.95327893	4.094882794	0
Zm00001eb380440	220.8721092	256.4301796	351.7571439	284.7407741	12.07089033	7.626231438	17.19850773	5.553218655
Zm00001eb051100	343.3645017	225.1582065	410.059433	158.1893189	0	0	0	0
Zm00001eb354260	0	3.573939785	4.858524087	0	229.3469163	257.385311	380.8240998	235.456471
Zm00001eb329350	0	0	2.915114452	5.858863665	311.6484413	249.7590796	257.977616	327.6399006
Zm00001eb348380	207.3690109	287.7021527	266.24712	403.0898201	5.486768333	0.95327893	0	0
Zm00001eb362750	728.2028056	62.54394624	190.4541442	154.6740007	1.097353667	0	0.818976559	5.553218655
Zm00001eb277660	186.1498563	100.9637989	368.2761258	38.66850019	167.895111	40.03771505	190.8215382	12.21708104
Zm00001eb070630	381.9447828	249.2823	354.6722584	133.5820916	0	0	0	0
Zm00001eb006600	310.5712628	306.4653366	270.1339392	232.0110011	1.097353667	1.90655786	0	4.442574924
Zm00001eb007550	363.6191493	266.258514	287.624626	195.6860464	0	0	0	3.331931193
Zm00001eb374130	15.43211244	0	0	0	212.8866113	278.3574475	261.2535222	355.4059939
Zm00001eb349890	244.0202779	237.6669957	275.9641682	385.5132291	1.097353667	1.90655786	2.456929676	2.221287462
Zm00001eb132840	25.07718271	15.18924409	14.57557226	23.43545466	233.736331	329.8345097	262.0724988	202.137159
Zm00001eb090060	350.1160509	181.3774441	311.9172464	289.427865	0	0	0	0
Zm00001eb117200	302.8552066	234.9865409	349.8137343	220.2932738	0	0	0	6.663862385
Zm00001eb310790	14.46760541	9.828334409	17.49068671	8.202409131	280.9225387	195.4221806	385.7379592	162.1539847
Zm00001eb342280	4.822535136	33.95242796	29.15114452	22.26368193	98.76183	370.8255037	406.2123731	68.85991132
Zm00001eb380570	447.5312606	215.329872	262.3603007	178.1094554	0	0	0	0
Zm00001eb089370	288.3876012	243.0279054	264.3037103	260.1335467	14.26559767	8.579510368	17.19850773	18.88094343
Zm00001eb380160	0.964507027	0	0.971704817	1.171772733	302.869612	263.1049846	321.038811	188.8094343
Zm00001eb009940	425.347599	86.66803978	226.4072225	118.349046	43.89414667	32.41148361	137.5880619	2.221287462
Zm00001eb055950	177.469293	212.6494172	163.2464093	387.8567746	57.06239066	77.21559331	31.12110923	19.99158716
Zm00001eb166200	234.3752076	285.9151828	377.993174	128.8950006	3.292061	4.766394649	30.30213267	0
Zm00001eb032580	305.7487276	112.5791032	383.8234029	36.32495472	32.92061	34.31804147	126.12239	18.88094343
Zm00001eb027960	54.01239353	248.3888151	6.801933722	246.0722739	25.23913433	121.0664241	9.827718705	429.8191239
Zm00001eb312750	291.2811222	245.7083602	330.3796379	195.6860464	3.292061	0.95327893	3.275906235	4.442574924
Zm00001eb350220	0	0.893484946	0	0	273.241063	215.4410381	357.0737796	199.9158716
Zm00001eb055380	384.8383039	34.8459129	65.10422277	32.80963652	307.2590267	92.46805619	82.71663243	87.74085474
Zm00001eb422450	5.787042164	1.786969892	0	0	148.142745	286.9369579	229.3134364	406.4956055
Zm00001eb123400	276.8135168	21.44363871	123.4065118	44.52736385	333.5955147	21.92541539	68.79403093	221.0181025
Zm00001eb233600	17.36112649	20.55015376	15.54727708	14.0612728	175.5765867	235.4598957	289.9177018	282.1035077
Zm00001eb231980	7.716056218	0	2.915114452	5.858863665	683.6513343	110.5803559	149.0537337	162.1539847
Zm00001eb358190	346.2580228	196.5666882	332.3230476	166.3917281	0	7.626231438	0.818976559	2.221287462
Zm00001eb065970	2.893521082	0.893484946	5.830228905	5.858863665	266.656941	259.2918689	307.9351861	185.4775031
Zm00001eb126130	23.14816865	256.4301796	123.4065118	57.41686391	128.390379	285.0304	116.2946713	29.98738073
Zm00001eb238790	17.36112649	20.55015376	15.54727708	14.0612728	341.2769903	247.8525217	205.5631162	199.9158716
Zm00001eb339400	0	4.467424731	0	0	290.7987217	258.33859	199.0113038	318.7547508
Zm00001eb368850	259.4523903	204.6080527	379.9365836	119.5208188	26.336488	9.532789298	17.19850773	19.99158716
Zm00001eb249530	0	1.786969892	1.943409635	0	305.0643193	191.6090649	315.3059751	211.0223089
Zm00001eb402150	138.8890119	47.35470215	203.0863068	21.09190919	183.2580623	70.5426408	302.2023502	24.43416208
Zm00001eb308510	209.2980249	241.2409355	263.3320055	239.0416375	28.53119533	20.01885753	18.83646085	25.54480581
Zm00001eb137300	245.949292	252.8562398	248.7564333	302.3173651	0	0	1.637953117	0
Zm00001eb297470	262.3459114	216.223357	266.24712	222.6368193	15.36295133	20.01885753	14.74157806	22.21287462
Zm00001eb355910	0	4.467424731	3.88681927	5.858863665	251.2939897	224.0205485	283.3658893	251.0054832
Zm00001eb152780	0.964507027	3.573939785	0	0	337.9849293	92.46805619	414.4021387	147.7156162
Zm00001eb238130	359.7611212	192.0992634	201.1428972	295.2867287	0	0	0	0
Zm00001eb280470	1.929014055	6.254394624	1.943409635	15.23304553	221.6654407	258.33859	234.2272958	289.8780138
Zm00001eb423710	29.89971785	29.48500323	22.3492108	11.71772733	141.558623	430.8820763	181.812796	154.3794786
Zm00001eb164390	27.00619676	7.14787957	204.0580117	14.0612728	119.6115497	19.0655786	494.6618415	49.97896789
Zm00001eb286610	6.751549191	2.680454839	3.88681927	3.515318199	223.860148	207.8148067	343.1511781	195.4732966
Zm00001eb084980	58.83492866	89.34849462	29.15114452	400.7462747	127.2930253	150.6180709	96.63923393	116.6175917
Zm00001eb234020	0	0	0	0	227.152209	237.3664535	289.9177018	238.7884021
Zm00001eb217080	27.97070379	16.97621398	28.17943971	11.71772733	307.2590267	171.5902074	247.3309207	194.3626529
Zm00001eb335390	9.645070273	75.94622043	10.68875299	74.99345491	151.434806	244.992685	177.7179132	259.890633
Zm00001eb346050	1.929014055	5.360909677	3.88681927	1.171772733	261.1701727	222.1139906	294.0125846	192.1413654
Zm00001eb153310	398.3414023	164.4012301	253.6149573	151.1586825	5.486768333	8.579510368	2.456929676	12.21708104
Zm00001eb169870	14.46760541	3.573939785	339.1249813	29.29431832	98.76183	11.43934716	348.884014	102.1792232
Zm00001eb218970	5.787042164	16.97621398	15.54727708	7.030636398	137.1692083	307.9090943	285.822819	187.6987905
Zm00001eb100220	135.0309838	41.10030753	34.98137343	18.74836373	274.3384167	211.6279224	240.7791083	8.885149847
Zm00001eb104920	15.43211244	37.52636774	18.46239153	14.0612728	181.063355	197.3287385	225.2185537	303.2057385
Zm00001eb111710	141.782533	131.3422871	36.92478306	435.8994567	66.93857366	82.93526689	35.21599203	118.8388792
Zm00001eb256520	272.9554887	61.65046129	22.3492108	234.3545466	127.2930253	71.49591973	21.29339053	226.5713211
Zm00001eb344610	238.2332357	263.5780591	271.1056441	199.2013646	2.194707333	0	0	0
Zm00001eb202810	287.4230941	192.9927484	291.5114452	206.232001	0	0	0	0
Zm00001eb354700	315.3937979	132.235772	139.9254937	269.5077286	64.74386633	18.11229967	42.58678105	12.21708104
Zm00001eb351560	6.751549191	0.893484946	1.943409635	2.343545466	195.3289527	244.992685	244.8739911	269.8864266
Zm00001eb416960	190.9723914	226.0516914	288.5963308	164.0481826	15.36295133	26.69181003	19.65543741	37.76188685
Zm00001eb276120	6.751549191	0.893484946	12.63216263	0	245.8072213	192.5623438	319.4008579	164.3752722
Zm00001eb368890	146.6050681	300.2109419	215.7184695	233.1827739	13.168244	20.01885753	15.56055462	24.43416208
