"logFC"	"logCPM"	"PValue"	"FDR"
"Zm00001eb071510"	-4.73038047097535	-0.794814902318243	3.45784975955117e-05	0.00314394566790397
"Zm00001eb163240"	-2.27273057531223	4.21690455138407	3.56474092766855e-05	0.0032296804729831
"Zm00001eb167090"	2.42191101026679	2.20931306853855	3.58859990253556e-05	0.00323984864440183
"Zm00001eb002910"	3.62824540426727	-0.290928067484749	3.69546257141108e-05	0.00332461966073614
"Zm00001eb221650"	2.505089278519	1.77551915578439	3.74072421953608e-05	0.00335357234226941
"Zm00001eb355990"	-2.23004576199633	5.86814365535735	3.79645085153935e-05	0.00339167246806512
"Zm00001eb427310"	-2.32294565684245	2.96258333150837	3.82843836831684e-05	0.0034083736029043
"Zm00001eb146510"	-2.27239714609254	3.88646172492614	3.88153049224582e-05	0.0034436831079994
"Zm00001eb069320"	-2.30316192798074	3.41750002372269	3.92310212982508e-05	0.00346417517119218
"Zm00001eb316290"	-2.31895613226817	2.95928438385716	3.93759757073085e-05	0.00346417517119218
"Zm00001eb340760"	-3.11911185113839	0.274054588490037	3.94516049137331e-05	0.00346417517119218
"Zm00001eb427620"	2.41356298954564	2.1665792828552	4.00937542199948e-05	0.00350854559112855
"Zm00001eb059710"	7.48645055654912	-1.11713752156118	4.04915838423148e-05	0.00351933630412526
"Zm00001eb219610"	-7.44724748139723	-1.19760175440449	4.04915838423148e-05	0.00351933630412526
"Zm00001eb340640"	-2.88462188440589	0.690638979090119	4.14791082050081e-05	0.00359298761613652
"Zm00001eb332100"	-2.48362422395975	1.75454789472181	4.23777541888744e-05	0.00365677263233612
"Zm00001eb418810"	-4.05133398969083	-0.552712951779653	4.25190157639541e-05	0.00365677263233612
"Zm00001eb318080"	-2.33868415443624	2.8187456601327	4.26433313989274e-05	0.00365677263233612
"Zm00001eb002510"	-2.24742738543872	4.11030723288852	4.29936913733495e-05	0.0036745274893756
"Zm00001eb333330"	-2.2249529509625	4.8537270350757	4.35540627178877e-05	0.00371005371457356
"Zm00001eb075660"	-2.29682673744521	3.09920897457158	4.43325515908633e-05	0.00376386298936999
"Zm00001eb404120"	-2.54425926770248	1.36819617456455	4.53279018017463e-05	0.00383566799404876
"Zm00001eb245380"	2.73412437262298	1.00181910712966	4.57589194793637e-05	0.00385940360345686
"Zm00001eb374040"	-2.22073349689701	4.75736115710571	4.63538832396017e-05	0.0038967657910275
"Zm00001eb090980"	-2.23669445665891	4.20972932748726	4.68465024982507e-05	0.00392530824854623
"Zm00001eb091110"	3.19932207233097	0.00577375009577881	4.78491535250824e-05	0.00399626155173652
"Zm00001eb371220"	2.8001956507655	0.596709628667949	4.86384927041132e-05	0.00404899660043332
"Zm00001eb150790"	-2.36369331719029	2.19797754645886	4.88942113310588e-05	0.00405711190462248
"Zm00001eb051970"	2.57900258396903	1.36631310906867	4.91282177400977e-05	0.0040633790414713
"Zm00001eb298560"	-2.31982871983003	2.71783204816765	4.95960899990155e-05	0.00408888664815034
"Zm00001eb009940"	-2.27501944628315	3.25362981480196	5.00868569381369e-05	0.00411611221760843
"Zm00001eb284560"	-2.8155416399258	0.752050469110284	5.10499649829515e-05	0.00418185655643092
"Zm00001eb151750"	-2.22416740078164	4.20686581202149	5.12645411398292e-05	0.00418605998351981
"Zm00001eb401630"	-2.43515320093667	1.8490439760314	5.315114355134e-05	0.00432633435129003
"Zm00001eb370290"	-2.18710923058248	5.60132086228431	5.33430919386728e-05	0.0043282179661632
"Zm00001eb224430"	-2.16793779058207	8.28107618080937	5.38911839735199e-05	0.00435889576366262
"Zm00001eb280930"	-2.18199068302403	5.64864317789061	5.47411936387936e-05	0.00440023402573425
"Zm00001eb404560"	-2.16826325788876	7.22648642618171	5.47455013342132e-05	0.00440023402573425
"Zm00001eb004650"	2.34820473129106	2.40661098785523	5.60577099172508e-05	0.00447237964556213
"Zm00001eb096400"	-2.60569414806422	0.974480862597707	5.61551742058505e-05	0.00447237964556213
"Zm00001eb041010"	3.07914738877409	0.144970331162018	5.61663902445791e-05	0.00447237964556213
"Zm00001eb337950"	-2.68312523913387	0.751379668332462	5.74840442876491e-05	0.00453457544211202
"Zm00001eb222730"	2.18645081311207	4.91980535322143	5.7869942628939e-05	0.00453457544211202
"Zm00001eb379570"	-2.48918261600275	1.44460371282199	5.79709713294882e-05	0.00453457544211202
"Zm00001eb091170"	7.42268585655668	-1.17114240930003	5.80014579362886e-05	0.00453457544211202
"Zm00001eb313050"	-7.37727142691321	-1.25699635837066	5.80014579362886e-05	0.00453457544211202
"Zm00001eb096870"	-2.19293138812314	4.50514787880022	5.81075481117343e-05	0.00453457544211202
"Zm00001eb253650"	-3.44250300944461	-0.192806418217031	5.87160314657251e-05	0.00453457544211202
"Zm00001eb428240"	-3.44250300944461	-0.192806418217031	5.87160314657251e-05	0.00453457544211202
"Zm00001eb240460"	-3.44250300944461	-0.192806418217031	5.87160314657251e-05	0.00453457544211202
"Zm00001eb353720"	3.32883306200802	-0.175560785931994	5.87160314657251e-05	0.00453457544211202
"Zm00001eb184470"	2.15477062367379	8.07253636552131	5.95337646100794e-05	0.00458392109490221
"Zm00001eb278400"	-2.16144700769029	6.23473480326678	6.06068936064932e-05	0.00465257710200744
"Zm00001eb168350"	-2.15789138687351	6.40357007499856	6.17533156009904e-05	0.00472643287166983
"Zm00001eb260160"	-4.62394279442982	-0.885850680328992	6.25587787063227e-05	0.00476948824612243
"Zm00001eb278150"	-2.49581003240605	1.32792186486913	6.26878915344484e-05	0.00476948824612243
"Zm00001eb017350"	-2.1793835936268	4.48813732784668	6.44293792193414e-05	0.0048623745309769
"Zm00001eb097950"	2.22870866302931	3.32531393167065	6.44481124127497e-05	0.0048623745309769
"Zm00001eb266160"	-2.18446705315816	4.3354490480694	6.45020576726888e-05	0.0048623745309769
"Zm00001eb040350"	-2.1718708809736	4.87504399629805	6.4667305579685e-05	0.0048623745309769
"Zm00001eb283860"	2.22881431387271	3.43764043707124	6.54151717095574e-05	0.0048907143196835
"Zm00001eb373510"	2.7199561223564	0.887994743800795	6.54257024825054e-05	0.0048907143196835
"Zm00001eb134560"	-2.27538390310966	2.80737044836931	6.57044178112482e-05	0.0048972711415128
"Zm00001eb141120"	2.13894385865255	7.55246241120422	6.73748107555058e-05	0.00500721781962658
"Zm00001eb179050"	-2.14922840890363	5.68187553467759	6.85625011747686e-05	0.00507493079842572
"Zm00001eb133440"	-2.54271220550482	1.08614862763439	6.88680216626974e-05	0.00507493079842572
"Zm00001eb288680"	-2.63091324883558	0.810303013216206	6.90001691903481e-05	0.00507493079842572
"Zm00001eb103520"	-2.57402740626661	0.948177541832801	6.90776462032207e-05	0.00507493079842572
"Zm00001eb309340"	-2.35267316959849	2.08854990256094	7.20701453597553e-05	0.00527965293435465
"Zm00001eb016870"	3.51897803852291	-0.383137450839532	7.34785411336704e-05	0.00536749229249946
"Zm00001eb147530"	-2.16843097597254	4.10072894933461	7.66954863769574e-05	0.00558656895086701
"Zm00001eb259000"	-2.19214582429199	3.49074216348474	7.84746102119007e-05	0.00569996885505137
"Zm00001eb415840"	-3.12351641396167	0.0711016534124686	7.98418438940888e-05	0.00578289513402383
"Zm00001eb029960"	-2.18484950773709	3.55478520475404	8.14207531781512e-05	0.00588064256757126
"Zm00001eb344420"	2.48632950417743	1.35738098093084	8.27751615304909e-05	0.005934022700836
"Zm00001eb268980"	-2.44431102851827	1.3477071859739	8.27751615304909e-05	0.005934022700836
"Zm00001eb116970"	7.3559720144404	-1.22726956220492	8.37798836857501e-05	0.005934022700836
"Zm00001eb233430"	7.3559720144404	-1.22726956220492	8.37798836857501e-05	0.005934022700836
"Zm00001eb021080"	7.3559720144404	-1.22726956220492	8.37798836857501e-05	0.005934022700836
"Zm00001eb118440"	-7.30372748364853	-1.3189138737331	8.37798836857501e-05	0.005934022700836
"Zm00001eb099230"	-7.30372748364853	-1.3189138737331	8.37798836857501e-05	0.005934022700836
"Zm00001eb346920"	-4.56762661236673	-0.933593544607842	8.48374941955684e-05	0.0059759157999296
"Zm00001eb056650"	4.50512746360682	-0.872783310527579	8.48374941955684e-05	0.0059759157999296
"Zm00001eb060950"	2.25278206410727	2.57228068447605	8.69808951160799e-05	0.00611011000212682
"Zm00001eb414900"	-2.85837518166574	0.394052430933417	8.92043240229716e-05	0.00624917723483331
"Zm00001eb298190"	-2.13252967742594	4.44401642685451	9.00093259088043e-05	0.00628838996267505
"Zm00001eb159020"	-2.10942976261038	5.35586649689556	9.33505871568922e-05	0.00650410069212694
"Zm00001eb040790"	-2.47973195352376	1.10952250195676	9.5024091636047e-05	0.00659467589697935
"Zm00001eb408430"	-2.79843926080761	0.487445326647563	9.51649797926038e-05	0.00659467589697935
"Zm00001eb380860"	-2.11609214335532	4.61531495851548	9.81486811018614e-05	0.00678310561577285
"Zm00001eb141720"	-2.29873475942259	2.11185269284832	9.98487727798778e-05	0.00688204982278513
"Zm00001eb129480"	2.21837256867133	2.64064932464982	0.0001003369139365	0.0068971540839996
"Zm00001eb296510"	-2.3005095910376	2.04568382882187	0.000102383823814906	0.00701904075565291
"Zm00001eb429290"	3.07935057617864	-0.0944750652766027	0.000102970444968718	0.0070404325573278
"Zm00001eb397970"	-2.96191715703435	0.141364143569506	0.00010466756463456	0.00713743712029287
"Zm00001eb067860"	-2.58894695347061	0.673301158044759	0.00010533717292914	0.0071640453949686
"Zm00001eb323310"	-2.13243868215592	3.80022098698963	0.000106744829587447	0.00724057521328608
"Zm00001eb267200"	-2.12892885294896	3.66053567744651	0.000110712313475604	0.00747887527933511
"Zm00001eb296630"	-3.3359066319945	-0.283008148945507	0.000110841365294358	0.00747887527933511
"Zm00001eb214820"	-2.09035590358029	4.92195409564407	0.00011337497203033	0.00762974877390459
"Zm00001eb369970"	-2.72662226659588	0.557897500341261	0.000114485863861874	0.00767760599494924
"Zm00001eb326840"	-2.21232895907528	2.49150503264814	0.000114684988146083	0.00767760599494924
"Zm00001eb027960"	2.2173222403674	2.51822994702429	0.000115476379985305	0.00770596654226669
"Zm00001eb202840"	-4.50902249257917	-0.982953106009456	0.000115709716020775	0.00770596654226669
"Zm00001eb398830"	-2.08620228381379	4.93109902224075	0.000116270696270949	0.00772326593882676
"Zm00001eb214550"	3.44124661828201	-0.448090109218879	0.00011803663554138	0.0078203083598992
"Zm00001eb154420"	2.07727013392392	5.03319332675165	0.000121293613016309	0.00798544627108564
"Zm00001eb044520"	7.28602294738319	-1.28569276339511	0.00012207925908495	0.00798544627108564
"Zm00001eb217030"	7.21250881376002	-1.34660803373814	0.00012207925908495	0.00798544627108564
"Zm00001eb114220"	7.21250881376002	-1.34660803373814	0.00012207925908495	0.00798544627108564
"Zm00001eb100940"	-2.40689989021796	1.25463270064834	0.000122086386047799	0.00798544627108564
"Zm00001eb311430"	-2.1118159964854	3.78352339416125	0.000122848877140903	0.00801487330761514
"Zm00001eb276800"	-2.45262803622389	1.01188734947166	0.000123376038393612	0.00802883661018329
"Zm00001eb359070"	2.86083568553496	0.167638835814437	0.000123812765051657	0.00803685897702403
"Zm00001eb314130"	-2.09650592691093	4.14667829318997	0.000126810290105138	0.0082106460563024
"Zm00001eb396960"	2.38971701239633	1.40479861025184	0.000128038130927183	0.00824848662556024
"Zm00001eb042020"	-2.36084408102079	1.39624840365622	0.000128038130927183	0.00824848662556024
"Zm00001eb251520"	-2.40657503591489	1.1892600659801	0.00013082995731726	0.00840721830981089
"Zm00001eb334620"	-2.26605634398263	1.9824998044583	0.000131158251826454	0.0084072439420757
"Zm00001eb266800"	-2.04452067573287	7.3958076306786	0.000132645124070235	0.00848134908020154
"Zm00001eb015340"	-2.13803229171159	3.01854682276878	0.000135131563099507	0.00861883899968001
"Zm00001eb200060"	2.05577854269453	4.8693163318846	0.000144521534672711	0.00919486885610003
"Zm00001eb307340"	-2.03223325294323	6.94040067393578	0.00014612152938701	0.00925292337478145
"Zm00001eb146970"	2.30279574673596	1.65822305674305	0.00014615577093551	0.00925292337478145
"Zm00001eb214880"	-2.68426240148402	0.522726764800389	0.000148933875072374	0.00938246819866257
"Zm00001eb249520"	2.58532923002798	0.54851004615591	0.000148933875072374	0.00938246819866257
"Zm00001eb334460"	-2.09655108534469	3.43691638773229	0.000150727741721093	0.00947220416110005
"Zm00001eb061940"	-2.52934023669016	0.624357157003811	0.000153021546625388	0.00959284218942529
"Zm00001eb121700"	-2.11890486176925	2.97057468374897	0.000157898322830182	0.00987442194479478
"Zm00001eb330820"	-2.26211434422202	1.79015538605209	0.000159079476617345	0.00992408219092148
"Zm00001eb260820"	-2.47856529938923	0.780150327787089	0.000159525309869608	0.00992774015790471
"Zm00001eb196560"	2.05892987609557	4.15130865937598	0.000160457460289107	0.00996157211092667
"Zm00001eb260590"	-2.07137104580508	3.70352123382002	0.000162800931609823	0.0100826470687823
"Zm00001eb231200"	2.51528059017921	0.915168330622143	0.000164366224918969	0.0101306490551019
"Zm00001eb124110"	-2.42174511543253	0.907186408220933	0.000164366224918969	0.0101306490551019
"Zm00001eb349940"	-2.7084118040243	0.412589508905601	0.000165882130039331	0.0101995631036173
"Zm00001eb285360"	-2.00656073069223	8.03935020522198	0.000171384311312034	0.0105126644546425
"Zm00001eb178900"	-2.50891120473938	0.607669197848067	0.000173602586914187	0.0105828561915814
"Zm00001eb184940"	-2.50891120473938	0.607669197848067	0.000173602586914187	0.0105828561915814
"Zm00001eb167660"	-2.0630180390177	3.64781198775614	0.000173766866484234	0.0105828561915814
"Zm00001eb054040"	-2.00282960370602	8.64856713663806	0.000174849112208205	0.0106235337370104
"Zm00001eb418610"	-2.30454537856652	1.40547733122946	0.000175402115129513	0.0106319390825549
"Zm00001eb058940"	-2.04125902524282	4.1447087124762	0.000176845422696024	0.0106941430139766
"Zm00001eb080610"	-2.25715246893357	1.65949153486756	0.000178305003476135	0.0107298512372759
"Zm00001eb253240"	-7.22623217794429	-1.38357801046529	0.000179528322183751	0.0107298512372759
"Zm00001eb057310"	7.13504660703717	-1.41023759210227	0.000179528322183751	0.0107298512372759
"Zm00001eb146810"	7.13504660703717	-1.41023759210227	0.000179528322183751	0.0107298512372759
"Zm00001eb223240"	7.13504660703717	-1.41023759210227	0.000179528322183751	0.0107298512372759
"Zm00001eb285970"	-2.17244263617396	2.10494854741327	0.000180671597298813	0.0107730691970734
"Zm00001eb046910"	2.4995354687406	0.902261109071173	0.000182541965336928	0.0108593410469578
"Zm00001eb239380"	1.99419461197722	8.63771366924754	0.00018577138679084	0.011003928664397
"Zm00001eb120450"	2.11636458292646	2.85225110848193	0.000186356443116681	0.011003928664397
"Zm00001eb250990"	-2.73731541220064	0.293375659728815	0.000186785859926182	0.011003928664397
"Zm00001eb041520"	-3.09495192937557	-0.193825228315887	0.000187161325734683	0.011003928664397
"Zm00001eb256520"	-2.1258750030814	2.64488739764969	0.000187323706759803	0.011003928664397
"Zm00001eb184970"	-2.33986119379861	1.1999191350456	0.000187547458125643	0.011003928664397
"Zm00001eb376890"	-2.04684663835597	3.83897381414571	0.000190475103851297	0.0111501864446284
"Zm00001eb239020"	-2.05832335727864	3.42950479651637	0.000194874036874606	0.0113302818093403
"Zm00001eb122700"	2.05372536739927	3.67349143039759	0.000195356091478737	0.0113302818093403
"Zm00001eb100130"	-2.13090403665891	2.44956368765857	0.000195515671373183	0.0113302818093403
"Zm00001eb124950"	-2.04382946360104	3.87918052490361	0.000195666210747646	0.0113302818093403
"Zm00001eb319460"	2.09170276047033	2.99403784791134	0.000195761109264344	0.0113302818093403
"Zm00001eb226490"	-1.98716533644208	7.46006871214633	0.000197794758759057	0.0114222018346446
"Zm00001eb241960"	2.24463368097908	1.65863388242059	0.000202848321739191	0.0116877100435794
"Zm00001eb431970"	3.68780383471081	-0.743417942592313	0.000211692256708106	0.0121699315291387
"Zm00001eb250400"	3.1179945799108	-0.350666768770665	0.000214309569993243	0.0122380787853602
"Zm00001eb299280"	3.1179945799108	-0.350666768770665	0.000214309569993243	0.0122380787853602
"Zm00001eb002280"	3.1179945799108	-0.350666768770665	0.000214309569993243	0.0122380787853602
"Zm00001eb267020"	-2.03074188614025	3.65154701129796	0.000216294528082403	0.0123239815556284
"Zm00001eb407220"	4.33605956388237	-1.01356325708849	0.000219145359825375	0.0124587295475003
"Zm00001eb206150"	-2.07084538733458	2.73869609696274	0.000225199921725618	0.0127746150288603
"Zm00001eb389930"	1.97127518533373	6.58557602603749	0.000225773604751068	0.0127788857082062
"Zm00001eb296220"	-1.96781380169939	7.13722503429893	0.000227489564087558	0.0128451376239191
"Zm00001eb348270"	-2.20952596292519	1.70659107976234	0.000228840909970152	0.0128451376239191
"Zm00001eb414810"	2.16526540554312	2.10175079215364	0.000229314301346649	0.0128451376239191
"Zm00001eb167950"	2.16526540554312	2.10175079215364	0.000229314301346649	0.0128451376239191
"Zm00001eb373660"	2.9484901601759	-0.202285186737099	0.000229449026199491	0.0128451376239191
"Zm00001eb034220"	1.96309149425862	8.62316874004097	0.000230385891167325	0.0128694863824188
"Zm00001eb292780"	-2.18411934478757	1.91607173681647	0.000235612739299966	0.0131328492079373
"Zm00001eb023540"	-1.9643150171892	6.26148717863586	0.000239184972102904	0.01330304270004
"Zm00001eb187760"	-1.9653911413259	6.18474849660048	0.00024076644170618	0.0133620163752088
"Zm00001eb166410"	-2.10939629135527	2.25562563336195	0.000244356006980841	0.0135175871491609
"Zm00001eb307550"	-2.05771236556356	2.78351148393291	0.000244624042012897	0.0135175871491609
"Zm00001eb053550"	-2.84671907084322	0.0456646364709576	0.000246369098197869	0.0135604398240133
"Zm00001eb425050"	3.31618386565348	-0.551414410760194	0.000246457291653284	0.0135604398240133
"Zm00001eb310260"	-2.02256843390316	3.46867458021406	0.000248234152207195	0.0136289585922751
"Zm00001eb426520"	-2.22879890783572	1.49778191040263	0.000251654424515675	0.0137872210354314
"Zm00001eb107100"	-2.2437252701965	1.35627547421139	0.000257433988685918	0.0140737899145137
"Zm00001eb119920"	-2.03955823756975	3.01764388052968	0.000258602876805534	0.0140760683271627
"Zm00001eb023680"	2.06194115981882	2.66908807627709	0.000258861359044867	0.0140760683271627
"Zm00001eb401330"	-2.18991330357718	1.69079125775944	0.000259122630671638	0.0140760683271627
"Zm00001eb025150"	-2.11044147878792	2.17359464014833	0.000259745217038681	0.0140800578538515
"Zm00001eb036470"	2.0456711854895	2.95718950470063	0.000262686914350476	0.0141803220708397
"Zm00001eb297590"	2.30366479332675	1.20819592089449	0.00026397677245608	0.0141803220708397
"Zm00001eb221600"	1.95321036349422	5.90913327198451	0.000264824718028186	0.0141803220708397
"Zm00001eb309580"	1.95780418995513	5.51981815643413	0.000265042816196954	0.0141803220708397
"Zm00001eb266190"	-7.14433668443868	-1.45124365667854	0.000266572357181933	0.0141803220708397
"Zm00001eb424260"	-7.14433668443868	-1.45124365667854	0.000266572357181933	0.0141803220708397
"Zm00001eb381450"	-7.14433668443868	-1.45124365667854	0.000266572357181933	0.0141803220708397
"Zm00001eb200380"	7.05318807808763	-1.47683473793648	0.000266572357181933	0.0141803220708397
"Zm00001eb119430"	7.05318807808763	-1.47683473793648	0.000266572357181933	0.0141803220708397
"Zm00001eb369060"	2.12477984556446	2.00198693400017	0.000270711383331452	0.0143706829578021
"Zm00001eb378380"	-2.32303661926638	0.906565961849458	0.000276628151029885	0.0146544334553848
"Zm00001eb090840"	-3.70879816259044	-0.840899069191143	0.000280890190500934	0.0148238420583536
"Zm00001eb119060"	-2.07229110246721	2.47210920316255	0.000281695067308462	0.0148238420583536
"Zm00001eb146380"	-3.02301987113884	-0.253358152579057	0.000281947499059141	0.0148238420583536
"Zm00001eb163580"	-2.36787455901176	0.779489011454259	0.00028213864760049	0.0148238420583536
"Zm00001eb158970"	2.01254373015586	3.34174470551162	0.000282850813827666	0.0148308688477329
"Zm00001eb080080"	1.95375752563216	5.01411589174394	0.000286086555713333	0.0149462147173447
"Zm00001eb078720"	-2.08266377989114	2.28694769268522	0.000286216514283004	0.0149462147173447
"Zm00001eb433640"	-2.09634617132158	2.10431181922718	0.000289318445874817	0.0150543975145481
"Zm00001eb124880"	-2.90649196044889	-0.109839875706357	0.00028975903339321	0.0150543975145481
"Zm00001eb350150"	-2.02184201199079	3.0484847465335	0.000290049624500264	0.0150543975145481
"Zm00001eb295720"	2.23611400820164	1.39657981837258	0.000297057625587986	0.0153869848890423
"Zm00001eb262560"	-4.31741111639093	-1.14192694461223	0.000304436722962586	0.01570574965143
"Zm00001eb228760"	4.27499426828509	-1.06375228656433	0.000304436722962586	0.01570574965143
"Zm00001eb068650"	-2.14015295753015	1.91571567455353	0.000306110030370951	0.015760363812673
"Zm00001eb040730"	-1.94601785506814	4.67051575141162	0.000313888090264587	0.0161284381450581
"Zm00001eb214110"	-1.94358724370278	4.62186402023816	0.000317290756796507	0.0162424405465605
"Zm00001eb012040"	1.92946896284628	5.7640330279351	0.000317373740788877	0.0162424405465605
"Zm00001eb114330"	-1.96203718168099	3.94248391654928	0.000320179650076157	0.0163533988604635
"Zm00001eb061730"	-1.93893688070136	4.77975827003268	0.000322144186415986	0.016421027713133
"Zm00001eb022110"	2.17480375128433	1.55495767365591	0.000325256790365404	0.0165467938590654
"Zm00001eb068510"	-2.40218752526092	0.521228758820262	0.000330621525810074	0.0167864077658818
"Zm00001eb223620"	2.02339040757945	2.81538534581105	0.000332516959306553	0.0168434409978275
"Zm00001eb153970"	-2.15998514911054	1.66676377440304	0.00033305868119729	0.0168434409978275
"Zm00001eb004760"	2.19264476599185	1.46922636131701	0.000334934463044511	0.0169049599064198
"Zm00001eb108330"	1.98456474653715	3.21356465200946	0.000335775344356035	0.0169141057549877
"Zm00001eb337190"	-3.13862344003765	-0.446990833999959	0.00033729775356744	0.0169242943277283
"Zm00001eb393460"	-3.13862344003765	-0.446990833999959	0.00033729775356744	0.0169242943277283
"Zm00001eb121900"	-2.18617830332812	1.4141727506156	0.000340238522534141	0.01703850726128
"Zm00001eb239330"	-2.63257652627899	0.20749534929285	0.000344991124486001	0.0172092848868114
"Zm00001eb074910"	2.55513644712555	0.253304711497462	0.000344991124486001	0.0172092848868114
"Zm00001eb382290"	-1.99366592875586	3.12584864704048	0.000347882850623725	0.0173198374562957
"Zm00001eb240910"	-1.94135335861296	4.17914961658234	0.000350763504493851	0.0173547854739604
"Zm00001eb392600"	-2.78547627211809	-0.00465300746823511	0.000351022087860264	0.0173547854739604
"Zm00001eb227760"	1.91473931613197	5.63635238902243	0.000351086715716541	0.0173547854739604
"Zm00001eb018720"	1.9201025869288	5.13482025891395	0.000351292264469012	0.0173547854739604
"Zm00001eb264140"	-2.33045866807148	0.749366471490665	0.000353788163087862	0.0174444778876399
"Zm00001eb165310"	-1.91330103197851	5.58173094353871	0.000355642177480622	0.0174996491689661
"Zm00001eb104160"	-2.00429888185322	2.72278960749202	0.000356272108666159	0.0174996491689661
"Zm00001eb229880"	1.94504096310253	3.96792897456209	0.000360418027749402	0.0176694421252288
"Zm00001eb033080"	-1.95590283611488	3.5220222343263	0.000361320144720077	0.0176798635698908
"Zm00001eb032970"	-1.90245561367339	6.25353960598441	0.000363798448440542	0.0177446913765116
"Zm00001eb224180"	1.91054762576431	5.55969695878289	0.000364029160064161	0.0177446913765116
"Zm00001eb004630"	-2.05850203066601	2.07416336996794	0.000367595039175836	0.017884510065405
"Zm00001eb398970"	1.89950802822725	6.36127458930274	0.000370221813671335	0.0179781956487368
"Zm00001eb277630"	-3.65248198052735	-0.887145792244002	0.000374460795555769	0.0181496688053874
"Zm00001eb113080"	-2.37986160481423	0.503306434630463	0.000377103862444067	0.0182432887416338
"Zm00001eb292280"	1.92739693923749	4.22232071914039	0.000378885813170793	0.018294975988134
"Zm00001eb271090"	2.07879766502405	1.89479401425722	0.000379921089793409	0.0183104825983139
"Zm00001eb348300"	-1.99084728704754	2.7303311920281	0.000387783428198743	0.0186322147672132
"Zm00001eb012560"	-1.96041456659683	3.21840062352503	0.000388062081433821	0.0186322147672132
"Zm00001eb246190"	-2.09687014209014	1.94861912234446	0.00038877671218639	0.0186322147672132
"Zm00001eb404100"	-1.97281459178271	3.03878484404113	0.000397364257520642	0.0188462736345903
"Zm00001eb144930"	-1.88211870160039	9.13637361345233	0.000397817540481387	0.0188462736345903
"Zm00001eb250110"	2.09210069328518	1.7926234447677	0.000398677542859123	0.0188462736345903
"Zm00001eb078320"	-2.23831058208645	0.985072738784311	0.000398713417169527	0.0188462736345903
"Zm00001eb168900"	-7.05751107727426	-1.52220296196747	0.000399858535772899	0.0188462736345903
"Zm00001eb374130"	-7.05751107727426	-1.52220296196747	0.000399858535772899	0.0188462736345903
"Zm00001eb132010"	-7.05751107727426	-1.52220296196747	0.000399858535772899	0.0188462736345903
"Zm00001eb075600"	-7.05751107727426	-1.52220296196747	0.000399858535772899	0.0188462736345903
"Zm00001eb371780"	6.96640402023068	-1.54668992651596	0.000399858535772899	0.0188462736345903
"Zm00001eb305300"	-2.04804492013828	1.9742732002221	0.000403192781093083	0.0189685557930764
"Zm00001eb314610"	1.98803213192031	2.71137290558538	0.00040398981291231	0.0189712432290689
"Zm00001eb289000"	-1.89841119636005	5.15238569095675	0.000407273059644151	0.0190904593222597
"Zm00001eb400520"	3.22634837519229	-0.624697354497368	0.000409801862681976	0.0191739411663611
"Zm00001eb328250"	-2.00210472234689	2.6067566778583	0.000411873477458946	0.0192152169083766
"Zm00001eb427650"	2.59053345575305	0.124605619987578	0.000412182890000278	0.0192152169083766
"Zm00001eb138600"	-1.91534057289141	4.05160192014854	0.000414473992652397	0.0192869567542785
"Zm00001eb279820"	-2.21073388196984	1.09591467706935	0.000416767553928289	0.0193585508744951
"Zm00001eb045990"	-2.75385153650619	-0.0304793369740822	0.000420073535791819	0.019476827229118
"Zm00001eb345950"	-1.96369619283824	3.10211478883955	0.000421365915099246	0.0195014838684922
"Zm00001eb172590"	1.87811620440846	6.62096803219905	0.000423448902524774	0.0195358052190671
"Zm00001eb200650"	1.88005693254209	6.22889413351721	0.000423631345624075	0.0195358052190671
"Zm00001eb305200"	-4.24743506190691	-1.19901766567819	0.000425708813909741	0.0195723027122249
"Zm00001eb106300"	-1.99677366320268	2.60253570602045	0.000425949489603023	0.0195723027122249
"Zm00001eb344870"	-2.94731224516171	-0.315428034919412	0.000428778244700269	0.0196658474206069
"Zm00001eb155230"	2.103673044764	1.63629167367663	0.000429519288437593	0.0196658474206069
"Zm00001eb033790"	-1.90018741901166	4.43233303554152	0.000431384004572311	0.0196992232776444
"Zm00001eb180470"	2.3495169235378	0.780547121483226	0.000431784847193298	0.0196992232776444
"Zm00001eb122680"	1.88484519473913	5.40067129174563	0.000433101955886326	0.0197242169607911
"Zm00001eb127000"	-2.0010679056859	2.41549620516167	0.000442548816392422	0.0201187086033718
"Zm00001eb165430"	-2.19130825599288	1.14251234882668	0.000443973413509378	0.0201461635812273
"Zm00001eb050130"	2.03647389823978	2.21228633174503	0.000444724203860166	0.0201461635812273
"Zm00001eb346800"	-2.13578035226425	1.42328569082621	0.000447710209240342	0.0202456609610624
"Zm00001eb019300"	2.02538996103802	2.25906456019581	0.000450557149619032	0.0203385304863239
"Zm00001eb110240"	-2.5359328812964	0.271536731506762	0.000457644895461321	0.0206014450612391
"Zm00001eb277100"	1.88865341283022	4.67625874935653	0.000457988443249076	0.0206014450612391
"Zm00001eb381590"	1.89530052938227	4.47323303200946	0.000460248315885744	0.0206668420653424
"Zm00001eb165890"	1.97969963599472	2.58275284183481	0.000461290383519808	0.0206774220864473
"Zm00001eb237570"	-1.90035191285256	4.21604901446971	0.000463912936638375	0.0207586870775008
"Zm00001eb116650"	-1.88148328942735	4.86432203884722	0.000465848935351733	0.0207717527953167
"Zm00001eb377770"	1.9022115294611	4.10673983115968	0.000465932871704681	0.0207717527953167
