""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0008194"	"GO:0008194"	"UDP-glycosyltransferase activity"	"14/519"	"150/8650"	0.0659459333311328	0.957027513823065	0.957027513823065	"LOC100382376/LOC100194073/LOC103653257/LOC100278478/LOC103627455/LOC100283506/LOC103632152/LOC100279546/LOC100383406/LOC100192611/LOC100217220/LOC100280187/LOC103641257/LOC103642134"	14
"GO:0046906"	"GO:0046906"	"tetrapyrrole binding"	"19/519"	"220/8650"	0.0692036749082854	0.957027513823065	0.957027513823065	"LOC100383082/LOC100285875/LOC100382969/LOC103644296/LOC100194166/LOC100281181/LOC100272916/PER66/LOC100282124/LOC100192044/LOC100273258/LOC103626026/LOC100273589/LOC103629160/LOC101027254/LOC103636106/LOC100273463/LOC103639066/LOC103639570"	19
"GO:0046527"	"GO:0046527"	"glucosyltransferase activity"	"9/519"	"86/8650"	0.0717604791251018	0.957027513823065	0.957027513823065	"LOC100382376/LOC100194073/LOC103653257/LOC100278478/LOC103627455/LOC103632152/LOC100383406/LOC103641257/LOC103642134"	9
"GO:0042562"	"GO:0042562"	"hormone binding"	"3/519"	"17/8650"	0.077993576570214	0.957027513823065	0.957027513823065	"LOC103646003/LOC542294/LOC103642008"	3
"GO:0004553"	"GO:0004553"	"hydrolase activity, hydrolyzing O-glycosyl compounds"	"16/519"	"183/8650"	0.0827280058691945	0.957027513823065	0.957027513823065	"LOC100279948/LOC100273593/LOC103647301/LOC103647311/LOC100383352/LOC103652830/LOC100274254/LOC103625882/LOC542684/LOC103626453/LOC100383100/LOC100279291/LOC103633263/LOC103635582/LOC100191753/LOC100281146"	16
"GO:0019842"	"GO:0019842"	"vitamin binding"	"8/519"	"76/8650"	0.0842486561700758	0.957027513823065	0.957027513823065	"LOC100284394/LOC100192017/LOC103653609/LOC100284871/LOC100193935/LOC100303994/LOC542651/LOC100281708"	8
"GO:0016798"	"GO:0016798"	"hydrolase activity, acting on glycosyl bonds"	"18/519"	"213/8650"	0.0885077362912822	0.957027513823065	0.957027513823065	"LOC100279948/LOC100273593/LOC100304408/LOC103647301/LOC103647311/LOC100383352/LOC103652830/LOC100274254/LOC103625882/LOC542684/LOC103626453/LOC100383100/LOC100279291/LOC103633263/LOC103635582/LOC100383621/LOC100191753/LOC100281146"	18
"GO:0016701"	"GO:0016701"	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	"4/519"	"29/8650"	0.0928085168564592	0.957027513823065	0.957027513823065	"LOC100216585/LOC100501454/LOC101027254/LOC100273421"	4
"GO:0008422"	"GO:0008422"	"beta-glucosidase activity"	"5/519"	"41/8650"	0.0967567206249544	0.957027513823065	0.957027513823065	"LOC103652830/LOC103625882/LOC542684/LOC100279291/LOC103633263"	5
"GO:0016407"	"GO:0016407"	"acetyltransferase activity"	"6/519"	"55/8650"	0.110045427336013	0.957027513823065	0.957027513823065	"LOC100272706/LOC103651417/LOC103651681/LOC100283323/LOC103639219/LOC100274457"	6
"GO:0016831"	"GO:0016831"	"carboxy-lyase activity"	"5/519"	"43/8650"	0.113001781246463	0.957027513823065	0.957027513823065	"LOC100284394/LOC542159/LOC103653609/LOC100282888/LOC542651"	5
"GO:0004565"	"GO:0004565"	"beta-galactosidase activity"	"2/519"	"10/8650"	0.117500358091355	0.957027513823065	0.957027513823065	"LOC100279948/LOC100383352"	2
"GO:0052716"	"GO:0052716"	"hydroquinone:oxygen oxidoreductase activity"	"2/519"	"10/8650"	0.117500358091355	0.957027513823065	0.957027513823065	"LOC732847/LOC100281551"	2
"GO:0004197"	"GO:0004197"	"cysteine-type endopeptidase activity"	"3/519"	"21/8650"	0.128228202931067	0.957027513823065	0.957027513823065	"LOC100274352/LOC100383086/LOC103639008"	3
"GO:1901702"	"GO:1901702"	"salt transmembrane transporter activity"	"10/519"	"111/8650"	0.128704877151318	0.957027513823065	0.957027513823065	"LOC100382332/LOC103646092/LOC542619/LOC103650266/sfp6/LOC100502473/LOC100286114/LOC100281564/LOC103635197/LOC100383429"	10
"GO:0016747"	"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	"16/519"	"196/8650"	0.129320902448883	0.957027513823065	0.957027513823065	"LOC103631765/LOC100383158/LOC100272706/LOC100191290/LOC100284785/LOC100279982/LOC103651417/LOC103651681/LOC103655222/LOC103653686/LOC100283323/LOC100191750/LOC103639852/LOC100383498/LOC103639219/LOC100274457"	16
"GO:0003697"	"GO:0003697"	"single-stranded DNA binding"	"4/519"	"33/8650"	0.133138358527048	0.957027513823065	0.957027513823065	"LOC100285013/LOC103632729/LOC100279993/LOC100285101"	4
"GO:0016830"	"GO:0016830"	"carbon-carbon lyase activity"	"8/519"	"85/8650"	0.136506357323879	0.957027513823065	0.957027513823065	"LOC100284394/LOC100192017/LOC542159/LOC542766/LOC103653609/LOC100282888/LOC542651/LOC100281693"	8
"GO:0080044"	"GO:0080044"	"quercetin 7-O-glucosyltransferase activity"	"2/519"	"11/8650"	0.138128238457754	0.957027513823065	0.957027513823065	"LOC100194073/LOC103632152"	2
"GO:0008509"	"GO:0008509"	"monoatomic anion transmembrane transporter activity"	"3/519"	"22/8650"	0.14222584795827	0.957027513823065	0.957027513823065	"LOC100383552/sfp6/LOC103630789"	3
"GO:0004674"	"GO:0004674"	"protein serine/threonine kinase activity"	"27/519"	"363/8650"	0.143800438119602	0.957027513823065	0.957027513823065	"LOC100381968/LOC100193907/LOC103637127/LOC100384693/LOC103637670/LOC100281435/LOC103640577/LOC103641763/LOC100383522/LOC100279235/LOC103651095/LOC100383602/LOC100281727/LOC100276598/LOC100283121/LOC100381504/LOC103646603/LOC100192496/LOC103630507/LOC103633256/LOC100273920/LOC100279755/LOC103635727/LOC103636313/LOC103636631/LOC100217243/LOC100502441"	27
"GO:0051287"	"GO:0051287"	"NAD binding"	"5/519"	"48/8650"	0.158754022701193	0.957027513823065	0.957027513823065	"LOC103646852/LOC100273469/LOC100217128/LOC100276497/LOC542568"	5
"GO:0004427"	"GO:0004427"	"inorganic diphosphate phosphatase activity"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC100284187/LOC100282768"	2
"GO:0005384"	"GO:0005384"	"manganese ion transmembrane transporter activity"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC100285545/LOC100502473"	2
"GO:0030599"	"GO:0030599"	"pectinesterase activity"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC100284984/LOC103633411"	2
"GO:0045330"	"GO:0045330"	"aspartyl esterase activity"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC100284984/LOC103633411"	2
"GO:0070403"	"GO:0070403"	"NAD+ binding"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC100276497/LOC542568"	2
"GO:0080043"	"GO:0080043"	"quercetin 3-O-glucosyltransferase activity"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC100194073/LOC103632152"	2
"GO:1901682"	"GO:1901682"	"sulfur compound transmembrane transporter activity"	"2/519"	"12/8650"	0.159460986318558	0.957027513823065	0.957027513823065	"LOC103646092/sfp6"	2
"GO:0016829"	"GO:0016829"	"lyase activity"	"16/519"	"203/8650"	0.159637216062715	0.957027513823065	0.957027513823065	"LOC100284394/LOC100383127/LOC100280630/LOC100192017/LOC100274548/LOC542159/LOC542766/LOC103653609/LOC103629258/LOC100282888/LOC100383128/LOC542651/LOC103636435/LOC100281708/LOC100279998/LOC100281693"	16
"GO:0030695"	"GO:0030695"	"GTPase regulator activity"	"6/519"	"62/8650"	0.166262399583697	0.957027513823065	0.957027513823065	"LOC103634597/LOC100282248/LOC100273017/LOC103654010/LOC100191505/LOC100382688"	6
"GO:0060589"	"GO:0060589"	"nucleoside-triphosphatase regulator activity"	"6/519"	"62/8650"	0.166262399583697	0.957027513823065	0.957027513823065	"LOC103634597/LOC100282248/LOC100273017/LOC103654010/LOC100191505/LOC100382688"	6
"GO:0016746"	"GO:0016746"	"acyltransferase activity"	"30/519"	"416/8650"	0.167573139137321	0.957027513823065	0.957027513823065	"LOC103631765/LOC103633744/LOC100383158/LOC100272706/LOC100383127/LOC103646265/LOC100383448/LOC100191290/LOC100284785/LOC100194284/LOC100279982/LOC100383341/LOC103651417/LOC103651681/LOC103655222/LOC103653686/LOC100283323/LOC100284588/LOC100191750/LOC100192741/LOC100193116/LOC103635786/LOC103636017/LOC100281917/LOC103639852/LOC103638392/LOC100383498/LOC103639085/LOC103639219/LOC100274457"	30
"GO:0016702"	"GO:0016702"	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	"3/519"	"24/8650"	0.171609354719939	0.957027513823065	0.957027513823065	"LOC100216585/LOC100501454/LOC101027254"	3
"GO:0015925"	"GO:0015925"	"galactosidase activity"	"2/519"	"13/8650"	0.181340198094548	0.957027513823065	0.957027513823065	"LOC100279948/LOC100383352"	2
"GO:0016881"	"GO:0016881"	"acid-amino acid ligase activity"	"2/519"	"13/8650"	0.181340198094548	0.957027513823065	0.957027513823065	"LOC100282707/MURE"	2
"GO:0035673"	"GO:0035673"	"oligopeptide transmembrane transporter activity"	"2/519"	"13/8650"	0.181340198094548	0.957027513823065	0.957027513823065	"LOC100279387/LOC103627583"	2
"GO:0042162"	"GO:0042162"	"telomeric DNA binding"	"2/519"	"13/8650"	0.181340198094548	0.957027513823065	0.957027513823065	"LOC100285013/LOC100285101"	2
"GO:1904680"	"GO:1904680"	"peptide transmembrane transporter activity"	"2/519"	"13/8650"	0.181340198094548	0.957027513823065	0.957027513823065	"LOC100279387/LOC103627583"	2
"GO:0010181"	"GO:0010181"	"FMN binding"	"3/519"	"25/8650"	0.186898688876334	0.957027513823065	0.957027513823065	"LOC100277985/opr5/opr2"	3
"GO:0015926"	"GO:0015926"	"glucosidase activity"	"5/519"	"51/8650"	0.18928801067753	0.957027513823065	0.957027513823065	"LOC103652830/LOC103625882/LOC542684/LOC100279291/LOC103633263"	5
"GO:0005545"	"GO:0005545"	"1-phosphatidylinositol binding"	"2/519"	"14/8650"	0.203623876793494	0.957027513823065	0.957027513823065	"LOC100284974/LOC100382088"	2
"GO:0010427"	"GO:0010427"	"abscisic acid binding"	"2/519"	"14/8650"	0.203623876793494	0.957027513823065	0.957027513823065	"LOC103646003/LOC103642008"	2
"GO:0019840"	"GO:0019840"	"isoprenoid binding"	"2/519"	"14/8650"	0.203623876793494	0.957027513823065	0.957027513823065	"LOC103646003/LOC103642008"	2
"GO:0106310"	"GO:0106310"	"protein serine kinase activity"	"2/519"	"14/8650"	0.203623876793494	0.957027513823065	0.957027513823065	"LOC100283121/LOC103636631"	2
"GO:0046915"	"GO:0046915"	"transition metal ion transmembrane transporter activity"	"3/519"	"27/8650"	0.218437168679572	0.957027513823065	0.957027513823065	"LOC103646092/LOC100285545/LOC100502473"	3
"GO:0004864"	"GO:0004864"	"protein phosphatase inhibitor activity"	"2/519"	"15/8650"	0.226185039573577	0.957027513823065	0.957027513823065	"LOC103646003/LOC103642008"	2
"GO:0016838"	"GO:0016838"	"carbon-oxygen lyase activity, acting on phosphates"	"2/519"	"15/8650"	0.226185039573577	0.957027513823065	0.957027513823065	"LOC103629258/LOC100279998"	2
"GO:0019212"	"GO:0019212"	"phosphatase inhibitor activity"	"2/519"	"15/8650"	0.226185039573577	0.957027513823065	0.957027513823065	"LOC103646003/LOC103642008"	2
"GO:0042887"	"GO:0042887"	"amide transmembrane transporter activity"	"2/519"	"15/8650"	0.226185039573577	0.957027513823065	0.957027513823065	"LOC100279387/LOC103627583"	2
"GO:0061650"	"GO:0061650"	"ubiquitin-like protein conjugating enzyme activity"	"2/519"	"15/8650"	0.226185039573577	0.957027513823065	0.957027513823065	"LOC100194284/LOC103639085"	2
"GO:0022804"	"GO:0022804"	"active transmembrane transporter activity"	"17/519"	"234/8650"	0.239709257807949	0.957027513823065	0.957027513823065	"LOC100383875/LOC100285573/LOC109939170/LOC100273083/LOC100285292/LOC103646092/LOC103647744/LOC100381982/sfp6/LOC100192583/LOC103651638/LOC100281598/LOC100283441/LOC100193679/LOC100274108/LOC103635287/LOC100383429"	17
"GO:0046873"	"GO:0046873"	"metal ion transmembrane transporter activity"	"8/519"	"99/8650"	0.242322493027222	0.957027513823065	0.957027513823065	"LOC100382332/LOC103646092/LOC100285545/LOC100217146/LOC103650266/LOC100502473/LOC103635197/LOC100383429"	8
"GO:0015291"	"GO:0015291"	"secondary active transmembrane transporter activity"	"11/519"	"144/8650"	0.246039765950861	0.957027513823065	0.957027513823065	"LOC100383875/LOC100285573/LOC109939170/LOC100273083/LOC100285292/LOC100381982/sfp6/LOC100283441/LOC100193679/LOC100274108/LOC100383429"	11
"GO:0009924"	"GO:0009924"	"octadecanal decarbonylase activity"	"2/519"	"16/8650"	0.248910432837955	0.957027513823065	0.957027513823065	"LOC542766/LOC100281693"	2
"GO:0016682"	"GO:0016682"	"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor"	"2/519"	"16/8650"	0.248910432837955	0.957027513823065	0.957027513823065	"LOC732847/LOC100281551"	2
"GO:0016861"	"GO:0016861"	"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"	"2/519"	"16/8650"	0.248910432837955	0.957027513823065	0.957027513823065	"LOC100194385/LOC100281592"	2
"GO:0071771"	"GO:0071771"	"aldehyde decarbonylase activity"	"2/519"	"16/8650"	0.248910432837955	0.957027513823065	0.957027513823065	"LOC542766/LOC100281693"	2
"GO:1990465"	"GO:1990465"	"aldehyde oxygenase (deformylating) activity"	"2/519"	"16/8650"	0.248910432837955	0.957027513823065	0.957027513823065	"LOC542766/LOC100281693"	2
"GO:0005507"	"GO:0005507"	"copper ion binding"	"3/519"	"29/8650"	0.250955747072327	0.957027513823065	0.957027513823065	"LOC103646092/LOC732847/LOC100281551"	3
"GO:0008234"	"GO:0008234"	"cysteine-type peptidase activity"	"5/519"	"58/8650"	0.267262991066269	0.957027513823065	0.957027513823065	"LOC100274352/LOC113604962/LOC100383086/LOC103636028/LOC103639008"	5
"GO:0016706"	"GO:0016706"	"2-oxoglutarate-dependent dioxygenase activity"	"3/519"	"30/8650"	0.267475914891214	0.957027513823065	0.957027513823065	"LOC100193935/LOC100303994/LOC103641391"	3
"GO:0016879"	"GO:0016879"	"ligase activity, forming carbon-nitrogen bonds"	"4/519"	"45/8650"	0.283537866934749	0.957027513823065	0.957027513823065	"LOC100192064/LOC103626660/LOC100282707/MURE"	4
"GO:0005261"	"GO:0005261"	"monoatomic cation channel activity"	"3/519"	"31/8650"	0.284116547970961	0.957027513823065	0.957027513823065	"LOC100382332/LOC103650266/LOC100283198"	3
"GO:0016410"	"GO:0016410"	"N-acyltransferase activity"	"3/519"	"31/8650"	0.284116547970961	0.957027513823065	0.957027513823065	"LOC100191290/LOC103653686/LOC100283323"	3
"GO:0016614"	"GO:0016614"	"oxidoreductase activity, acting on CH-OH group of donors"	"8/519"	"105/8650"	0.294359572880512	0.957027513823065	0.957027513823065	"LOC100383765/LOC100274574/LOC100191885/LOC103646852/LOC100273469/LOC100217128/LOC100191240/LOC100192586"	8
"GO:0051119"	"GO:0051119"	"sugar transmembrane transporter activity"	"2/519"	"18/8650"	0.294462523667257	0.957027513823065	0.957027513823065	"LOC100273083/LOC100274108"	2
"GO:0016616"	"GO:0016616"	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	"7/519"	"90/8650"	0.294789173675951	0.957027513823065	0.957027513823065	"LOC100383765/LOC100191885/LOC103646852/LOC100273469/LOC100217128/LOC100191240/LOC100192586"	7
"GO:0015171"	"GO:0015171"	"amino acid transmembrane transporter activity"	"3/519"	"32/8650"	0.300839867922475	0.957027513823065	0.957027513823065	"LOC100382244/LOC103651482/LOC100285703"	3
"GO:0005342"	"GO:0005342"	"organic acid transmembrane transporter activity"	"4/519"	"47/8650"	0.311028743823023	0.957027513823065	0.957027513823065	"LOC100382244/LOC103651482/LOC100286114/LOC100285703"	4
"GO:0015293"	"GO:0015293"	"symporter activity"	"4/519"	"47/8650"	0.311028743823023	0.957027513823065	0.957027513823065	"LOC100285573/LOC100273083/LOC100381982/LOC100274108"	4
"GO:0046943"	"GO:0046943"	"carboxylic acid transmembrane transporter activity"	"4/519"	"47/8650"	0.311028743823023	0.957027513823065	0.957027513823065	"LOC100382244/LOC103651482/LOC100286114/LOC100285703"	4
"GO:0008320"	"GO:0008320"	"protein transmembrane transporter activity"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC103630760/LOC103650021"	2
"GO:0008810"	"GO:0008810"	"cellulase activity"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC103626453/LOC100281146"	2
"GO:0016645"	"GO:0016645"	"oxidoreductase activity, acting on the CH-NH group of donors"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC100383200/LOC100281269"	2
"GO:0016679"	"GO:0016679"	"oxidoreductase activity, acting on diphenols and related substances as donors"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC732847/LOC100281551"	2
"GO:0022884"	"GO:0022884"	"macromolecule transmembrane transporter activity"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC103630760/LOC103650021"	2
"GO:0030247"	"GO:0030247"	"polysaccharide binding"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC100279755/LOC103635727"	2
"GO:0043178"	"GO:0043178"	"alcohol binding"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC103646003/LOC103642008"	2
"GO:0140318"	"GO:0140318"	"protein transporter activity"	"2/519"	"19/8650"	0.3171211483113	0.957027513823065	0.957027513823065	"LOC103630760/LOC103650021"	2
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"14/519"	"203/8650"	0.333648662173812	0.957027513823065	0.957027513823065	"LOC100382332/LOC103646092/LOC100285545/LOC542619/LOC103647744/LOC100217146/LOC103650266/sfp6/LOC100283198/LOC100502473/LOC100281564/LOC100193679/LOC103635197/LOC100383429"	14
"GO:0004843"	"GO:0004843"	"cysteine-type deubiquitinase activity"	"3/519"	"34/8650"	0.334393102418231	0.957027513823065	0.957027513823065	"LOC100274352/LOC100383086/LOC103636028"	3
"GO:0005096"	"GO:0005096"	"GTPase activator activity"	"3/519"	"34/8650"	0.334393102418231	0.957027513823065	0.957027513823065	"LOC103634597/LOC100282248/LOC100382688"	3
"GO:0008514"	"GO:0008514"	"organic anion transmembrane transporter activity"	"5/519"	"64/8650"	0.338729551216092	0.957027513823065	0.957027513823065	"LOC100382244/LOC103651482/LOC100286114/LOC100285703/LOC100283441"	5
"GO:0140677"	"GO:0140677"	"molecular function activator activity"	"5/519"	"64/8650"	0.338729551216092	0.957027513823065	0.957027513823065	"LOC103634597/LOC100384341/LOC100282248/LOC100284542/LOC100382688"	5
"GO:0033293"	"GO:0033293"	"monocarboxylic acid binding"	"2/519"	"20/8650"	0.339605922361389	0.957027513823065	0.957027513823065	"LOC103646003/LOC103642008"	2
"GO:0046983"	"GO:0046983"	"protein dimerization activity"	"15/519"	"222/8650"	0.354591556058784	0.957027513823065	0.957027513823065	"LOC100283423/LOC100381287/LOC100192589/LOC103638044/LOC103646477/LOC103653610/LOC103641629/LOC100193561/LOC103648225/LOC542301/LOC103630607/LOC100501512/LOC100282117/LOC100217109/LOC103639304"	15
"GO:0015085"	"GO:0015085"	"calcium ion transmembrane transporter activity"	"2/519"	"21/8650"	0.361856208617212	0.957027513823065	0.957027513823065	"LOC100382332/LOC100502473"	2
"GO:0016207"	"GO:0016207"	"4-coumarate-CoA ligase activity"	"2/519"	"21/8650"	0.361856208617212	0.957027513823065	0.957027513823065	"LOC103646525/LOC100281457"	2
"GO:0016405"	"GO:0016405"	"CoA-ligase activity"	"2/519"	"21/8650"	0.361856208617212	0.957027513823065	0.957027513823065	"LOC103646525/LOC100281457"	2
"GO:0106290"	"GO:0106290"	"trans-cinnamate-CoA ligase activity"	"2/519"	"21/8650"	0.361856208617212	0.957027513823065	0.957027513823065	"LOC103646525/LOC100281457"	2
"GO:0016874"	"GO:0016874"	"ligase activity"	"15/519"	"224/8650"	0.367668057206459	0.957027513823065	0.957027513823065	"LOC103633744/LOC100192064/LOC100383448/LOC103646525/LOC100283198/LOC100279188/LOC100283444/LOC103626660/LOC100501213/LOC100192741/LOC100282707/LOC100233231/LOC100281917/LOC100281457/MURE"	15
"GO:0016877"	"GO:0016877"	"ligase activity, forming carbon-sulfur bonds"	"3/519"	"36/8650"	0.367872342722981	0.957027513823065	0.957027513823065	"LOC103646525/LOC100233231/LOC100281457"	3
"GO:0015075"	"GO:0015075"	"monoatomic ion transmembrane transporter activity"	"13/519"	"193/8650"	0.373943245519787	0.957027513823065	0.957027513823065	"LOC100382332/LOC100383552/LOC103646092/LOC100285545/LOC103647744/LOC100217146/LOC103650266/sfp6/LOC100283198/LOC100502473/LOC103630789/LOC103635197/LOC100383429"	13
