""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0032200"	"GO:0032200"	"telomere organization"	"2/253"	"10/7535"	0.042300181210865	0.736181421842134	0.727729659581534	"LOC100383373/LOC100273602"	2
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"2/253"	"10/7535"	0.042300181210865	0.736181421842134	0.727729659581534	"LOC100191278/LOC100502253"	2
"GO:0046341"	"GO:0046341"	"CDP-diacylglycerol metabolic process"	"2/253"	"10/7535"	0.042300181210865	0.736181421842134	0.727729659581534	"LOC103637735/LOC100284256"	2
"GO:0051053"	"GO:0051053"	"negative regulation of DNA metabolic process"	"2/253"	"10/7535"	0.042300181210865	0.736181421842134	0.727729659581534	"LOC103625810/LOC100273602"	2
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"2/253"	"10/7535"	0.042300181210865	0.736181421842134	0.727729659581534	"LOC100191278/LOC100502253"	2
"GO:0005985"	"GO:0005985"	"sucrose metabolic process"	"3/253"	"24/7535"	0.0450079248327269	0.736181421842134	0.727729659581534	"LOC100281530/LOC103626555/LOC103626734"	3
"GO:0006887"	"GO:0006887"	"exocytosis"	"3/253"	"24/7535"	0.0450079248327269	0.736181421842134	0.727729659581534	"LOC100281659/LOC100191392/LOC103626750"	3
"GO:0045229"	"GO:0045229"	"external encapsulating structure organization"	"9/253"	"140/7535"	0.0456739799226615	0.736181421842134	0.727729659581534	"LOC100285211/LOC103649736/LOC541904/LOC103627145/LOC100273516/LOC100284816/LOC103632856/LOC100037799/LOC100382003"	9
"GO:0009832"	"GO:0009832"	"plant-type cell wall biogenesis"	"4/253"	"41/7535"	0.0475968580296516	0.736181421842134	0.727729659581534	"LOC100285211/LOC103646881/LOC103649736/LOC100037799"	4
"GO:0070592"	"GO:0070592"	"cell wall polysaccharide biosynthetic process"	"4/253"	"41/7535"	0.0475968580296516	0.736181421842134	0.727729659581534	"LOC103646881/LOC103649736/LOC103632856/LOC100037799"	4
"GO:0071669"	"GO:0071669"	"plant-type cell wall organization or biogenesis"	"5/253"	"60/7535"	0.050162823478141	0.736181421842134	0.727729659581534	"LOC100285211/LOC103646881/LOC103649736/LOC541904/LOC100037799"	5
"GO:0005987"	"GO:0005987"	"sucrose catabolic process"	"2/253"	"11/7535"	0.0505774100131836	0.736181421842134	0.727729659581534	"LOC100281530/LOC103626555"	2
"GO:0050821"	"GO:0050821"	"protein stabilization"	"2/253"	"11/7535"	0.0505774100131836	0.736181421842134	0.727729659581534	"LOC100286003/LOC100273657"	2
"GO:0006606"	"GO:0006606"	"protein import into nucleus"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC103633334/LOC100216910"	2
"GO:0009856"	"GO:0009856"	"pollination"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC100281382/LOC103626608"	2
"GO:0016998"	"GO:0016998"	"cell wall macromolecule catabolic process"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC103640665/LOC100279996"	2
"GO:0031647"	"GO:0031647"	"regulation of protein stability"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC100286003/LOC100273657"	2
"GO:0044706"	"GO:0044706"	"multi-multicellular organism process"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC100281382/LOC103626608"	2
"GO:0046352"	"GO:0046352"	"disaccharide catabolic process"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC100281530/LOC103626555"	2
"GO:0051170"	"GO:0051170"	"import into nucleus"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC103633334/LOC100216910"	2
"GO:0051241"	"GO:0051241"	"negative regulation of multicellular organismal process"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC100381672/LOC100193125"	2
"GO:1900150"	"GO:1900150"	"regulation of defense response to fungus"	"2/253"	"12/7535"	0.0593786212820817	0.736181421842134	0.727729659581534	"LOC100217154/LOC103636078"	2
"GO:0042546"	"GO:0042546"	"cell wall biogenesis"	"5/253"	"63/7535"	0.059624920970331	0.736181421842134	0.727729659581534	"LOC100285211/LOC103646881/LOC103649736/LOC103632856/LOC100037799"	5
"GO:0010410"	"GO:0010410"	"hemicellulose metabolic process"	"6/253"	"83/7535"	0.0596637055684142	0.736181421842134	0.727729659581534	"LOC103646881/LOC100191567/LOC103649736/LOC103640665/LOC103632856/LOC100279996"	6
"GO:0051028"	"GO:0051028"	"mRNA transport"	"3/253"	"27/7535"	0.0604794935790989	0.736181421842134	0.727729659581534	"LOC100193503/LOC100193549/LOC100216910"	3
"GO:0010228"	"GO:0010228"	"vegetative to reproductive phase transition of meristem"	"3/253"	"28/7535"	0.0661202710539372	0.761091018498927	0.752353280549856	"LOC100274688/LOC100217154/LOC100381672"	3
"GO:0005991"	"GO:0005991"	"trehalose metabolic process"	"2/253"	"13/7535"	0.0686596008256527	0.761091018498927	0.752353280549856	"LOC103653427/LOC100216724"	2
"GO:0005992"	"GO:0005992"	"trehalose biosynthetic process"	"2/253"	"13/7535"	0.0686596008256527	0.761091018498927	0.752353280549856	"LOC103653427/LOC100216724"	2
"GO:0051093"	"GO:0051093"	"negative regulation of developmental process"	"2/253"	"13/7535"	0.0686596008256527	0.761091018498927	0.752353280549856	"LOC100381672/LOC100193125"	2
"GO:0065004"	"GO:0065004"	"protein-DNA complex assembly"	"4/253"	"47/7535"	0.0719140741065239	0.761091018498927	0.752353280549856	"LOC542124/LOC103625810/LOC542385/LOC103638138"	4
"GO:0032940"	"GO:0032940"	"secretion by cell"	"3/253"	"29/7535"	0.0719926538544888	0.761091018498927	0.752353280549856	"LOC100281659/LOC100191392/LOC103626750"	3
"GO:0046903"	"GO:0046903"	"secretion"	"3/253"	"29/7535"	0.0719926538544888	0.761091018498927	0.752353280549856	"LOC100281659/LOC100191392/LOC103626750"	3
"GO:0016051"	"GO:0016051"	"carbohydrate biosynthetic process"	"8/253"	"132/7535"	0.0758360373880035	0.761091018498927	0.752353280549856	"LOC103646881/LOC103649736/LOC103653427/LOC103626734/LOC100216724/LOC103632856/LOC100037799/LOC100382003"	8
"GO:0050832"	"GO:0050832"	"defense response to fungus"	"4/253"	"48/7535"	0.0764818527062162	0.761091018498927	0.752353280549856	"LOC100282602/LOC100217154/LOC100125653/LOC103636078"	4
"GO:0006665"	"GO:0006665"	"sphingolipid metabolic process"	"3/253"	"30/7535"	0.0780899502318228	0.761091018498927	0.752353280549856	"LOC100192955/LOC100282996/LOC100193560"	3
"GO:0009313"	"GO:0009313"	"oligosaccharide catabolic process"	"2/253"	"14/7535"	0.0783784924036569	0.761091018498927	0.752353280549856	"LOC100281530/LOC103626555"	2
"GO:0051606"	"GO:0051606"	"detection of stimulus"	"2/253"	"14/7535"	0.0783784924036569	0.761091018498927	0.752353280549856	"LOC100191278/LOC100502253"	2
"GO:0010498"	"GO:0010498"	"proteasomal protein catabolic process"	"7/253"	"111/7535"	0.0792168714759033	0.761091018498927	0.752353280549856	"LOC100282400/LOC100274445/LOC103654920/LOC100273032/LOC100274559/LOC100274363/LOC100502261"	7
"GO:0071555"	"GO:0071555"	"cell wall organization"	"8/253"	"134/7535"	0.0811640068084529	0.761091018498927	0.752353280549856	"LOC100285211/LOC103649736/LOC541904/LOC100273516/LOC100284816/LOC103632856/LOC100037799/LOC100382003"	8
"GO:0009620"	"GO:0009620"	"response to fungus"	"4/253"	"50/7535"	0.0860426646302626	0.761091018498927	0.752353280549856	"LOC100282602/LOC100217154/LOC100125653/LOC103636078"	4
"GO:0015748"	"GO:0015748"	"organophosphate ester transport"	"4/253"	"50/7535"	0.0860426646302626	0.761091018498927	0.752353280549856	"LOC103650024/LOC103653882/LOC103630019/COAC1"	4
"GO:0046467"	"GO:0046467"	"membrane lipid biosynthetic process"	"4/253"	"50/7535"	0.0860426646302626	0.761091018498927	0.752353280549856	"LOC100192955/LOC100282996/LOC100193560/LOC100274282"	4
"GO:0008300"	"GO:0008300"	"isoprenoid catabolic process"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC100281391/LOC103641082"	2
"GO:0019722"	"GO:0019722"	"calcium-mediated signaling"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC100192607/LOC100284952"	2
"GO:0019932"	"GO:0019932"	"second-messenger-mediated signaling"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC100192607/LOC100284952"	2
"GO:0034504"	"GO:0034504"	"protein localization to nucleus"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC103633334/LOC100216910"	2
"GO:0046112"	"GO:0046112"	"nucleobase biosynthetic process"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC103635621/LOC100286008"	2
"GO:0051348"	"GO:0051348"	"negative regulation of transferase activity"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC100282469/LOC100273602"	2
"GO:0071897"	"GO:0071897"	"DNA biosynthetic process"	"2/253"	"15/7535"	0.088495690247737	0.761091018498927	0.752353280549856	"LOC100383373/LOC100273602"	2
"GO:0051603"	"GO:0051603"	"proteolysis involved in protein catabolic process"	"13/253"	"256/7535"	0.0894767061408087	0.761091018498927	0.752353280549856	"LOC100384703/LOC100272400/LOC100274494/LOC103651144/LOC100282400/LOC100274445/LOC103654920/LOC100193211/LOC100273032/LOC100274559/LOC100274363/LOC100502261/LOC100282795"	13
"GO:0030001"	"GO:0030001"	"metal ion transport"	"4/253"	"52/7535"	0.0961551104976265	0.808160809658623	0.798882684961483	"LOC100279541/LOC100284121/LOC100193052/LOC100283261"	4
"GO:0006508"	"GO:0006508"	"proteolysis"	"22/253"	"490/7535"	0.0986863060919497	0.819676848246076	0.810266513176008	"LOC100272295/LOC100384703/LOC100192879/LOC100272400/LOC100274494/LOC103651144/LOC100191602/LOC100281757/LOC100282400/LOC100283126/LOC100274445/LOC103654920/LOC100193211/LOC100273032/LOC100274559/LOC100192945/LOC100274363/LOC100502261/LOC100276484/LOC100037814/LOC100282795/LOC103642038"	22
"GO:0043086"	"GO:0043086"	"negative regulation of catalytic activity"	"3/253"	"34/7535"	0.104584295742969	0.853625644698365	0.84382555902045	"LOC100282469/LOC100037814/LOC100273602"	3
"GO:0070646"	"GO:0070646"	"protein modification by small protein removal"	"4/253"	"54/7535"	0.106798496657218	0.853625644698365	0.84382555902045	"LOC100272295/LOC100384703/LOC100283126/LOC100282795"	4
"GO:0018198"	"GO:0018198"	"peptidyl-cysteine modification"	"2/253"	"17/7535"	0.109777220563397	0.853625644698365	0.84382555902045	"LOC100191278/LOC100502253"	2
"GO:0030163"	"GO:0030163"	"protein catabolic process"	"13/253"	"266/7535"	0.111612037559789	0.853625644698365	0.84382555902045	"LOC100384703/LOC100272400/LOC100274494/LOC103651144/LOC100282400/LOC100274445/LOC103654920/LOC100193211/LOC100273032/LOC100274559/LOC100274363/LOC100502261/LOC100282795"	13
"GO:0044092"	"GO:0044092"	"negative regulation of molecular function"	"3/253"	"35/7535"	0.111696230858132	0.853625644698365	0.84382555902045	"LOC100282469/LOC100037814/LOC100273602"	3
"GO:0006338"	"GO:0006338"	"chromatin remodeling"	"5/253"	"77/7535"	0.11605833456212	0.853625644698365	0.84382555902045	"LOC542124/LOC103625810/LOC542385/LOC103638138/LOC100382110"	5
"GO:0031123"	"GO:0031123"	"RNA 3'-end processing"	"3/253"	"36/7535"	0.118987760294385	0.853625644698365	0.84382555902045	"LOC100384536/LOC103641415/LOC103651371"	3
"GO:0006405"	"GO:0006405"	"RNA export from nucleus"	"2/253"	"18/7535"	0.120872688669853	0.853625644698365	0.84382555902045	"LOC100193503/LOC100278489"	2
"GO:0006778"	"GO:0006778"	"porphyrin-containing compound metabolic process"	"3/253"	"37/7535"	0.126450820811483	0.853625644698365	0.84382555902045	"LOC100191887/LOC100281366/LOC103630362"	3
"GO:0033013"	"GO:0033013"	"tetrapyrrole metabolic process"	"3/253"	"37/7535"	0.126450820811483	0.853625644698365	0.84382555902045	"LOC100191887/LOC100281366/LOC103630362"	3
"GO:0080134"	"GO:0080134"	"regulation of response to stress"	"4/253"	"58/7535"	0.129584293454741	0.853625644698365	0.84382555902045	"LOC100273495/LOC100217154/LOC103636078/LOC100275960"	4
"GO:0009642"	"GO:0009642"	"response to light intensity"	"2/253"	"19/7535"	0.132228549367622	0.853625644698365	0.84382555902045	"LOC103630457/LOC100282469"	2
"GO:0032784"	"GO:0032784"	"regulation of DNA-templated transcription elongation"	"2/253"	"19/7535"	0.132228549367622	0.853625644698365	0.84382555902045	"LOC100283405/LOC100217154"	2
"GO:0006511"	"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"11/253"	"224/7535"	0.132625766794261	0.853625644698365	0.84382555902045	"LOC100384703/LOC100274494/LOC100282400/LOC100274445/LOC103654920/LOC100193211/LOC100273032/LOC100274559/LOC100274363/LOC100502261/LOC100282795"	11
"GO:0051172"	"GO:0051172"	"negative regulation of nitrogen compound metabolic process"	"6/253"	"105/7535"	0.140966773239188	0.853625644698365	0.84382555902045	"LOC100282469/LOC100381631/LOC103625810/LOC100217154/LOC100037814/LOC100273602"	6
"GO:0009966"	"GO:0009966"	"regulation of signal transduction"	"4/253"	"60/7535"	0.14167524928062	0.853625644698365	0.84382555902045	"LOC100273495/LOC100193900/LOC100217154/LOC100275960"	4
"GO:0023051"	"GO:0023051"	"regulation of signaling"	"4/253"	"60/7535"	0.14167524928062	0.853625644698365	0.84382555902045	"LOC100273495/LOC100193900/LOC100217154/LOC100275960"	4
"GO:0009606"	"GO:0009606"	"tropism"	"2/253"	"20/7535"	0.143814988899706	0.853625644698365	0.84382555902045	"LOC103643153/LOC103638361"	2
"GO:0006643"	"GO:0006643"	"membrane lipid metabolic process"	"4/253"	"61/7535"	0.147883252931139	0.853625644698365	0.84382555902045	"LOC100192955/LOC100282996/LOC100193560/LOC100274282"	4
"GO:0010646"	"GO:0010646"	"regulation of cell communication"	"4/253"	"61/7535"	0.147883252931139	0.853625644698365	0.84382555902045	"LOC100273495/LOC100193900/LOC100217154/LOC100275960"	4
"GO:0070647"	"GO:0070647"	"protein modification by small protein conjugation or removal"	"13/253"	"281/7535"	0.150351603521401	0.853625644698365	0.84382555902045	"LOC100272295/LOC100286029/LOC100282469/LOC100274688/LOC100384703/LOC100274494/LOC100283126/LOC100193211/LOC100381570/LOC100502261/LOC100193125/LOC100284868/LOC100282795"	13
"GO:0019941"	"GO:0019941"	"modification-dependent protein catabolic process"	"11/253"	"231/7535"	0.153770267050963	0.853625644698365	0.84382555902045	"LOC100384703/LOC100274494/LOC100282400/LOC100274445/LOC103654920/LOC100193211/LOC100273032/LOC100274559/LOC100274363/LOC100502261/LOC100282795"	11
"GO:0140352"	"GO:0140352"	"export from cell"	"4/253"	"62/7535"	0.154194839785972	0.853625644698365	0.84382555902045	"LOC100191687/LOC100281659/LOC100191392/LOC103626750"	4
"GO:0006325"	"GO:0006325"	"chromatin organization"	"6/253"	"108/7535"	0.154799218516644	0.853625644698365	0.84382555902045	"LOC100274688/LOC542124/LOC103625810/LOC542385/LOC103638138/LOC100382110"	6
"GO:0043632"	"GO:0043632"	"modification-dependent macromolecule catabolic process"	"11/253"	"233/7535"	0.160113767320815	0.853625644698365	0.84382555902045	"LOC100384703/LOC100274494/LOC100282400/LOC100274445/LOC103654920/LOC100193211/LOC100273032/LOC100274559/LOC100274363/LOC100502261/LOC100282795"	11
"GO:0044255"	"GO:0044255"	"cellular lipid metabolic process"	"16/253"	"365/7535"	0.165670288449498	0.853625644698365	0.84382555902045	"LOC103637735/LOC100192955/LOC100281366/LOC103647321/LOC100282996/LOC100274497/LOC100191672/LOC100284256/LOC103626608/LOC100193560/LOC100283590/LOC103630362/LOC100281391/LOC100274282/LOC103638274/LOC103641082"	16
"GO:0000271"	"GO:0000271"	"polysaccharide biosynthetic process"	"5/253"	"87/7535"	0.16755360755208	0.853625644698365	0.84382555902045	"LOC103646881/LOC103649736/LOC103632856/LOC100037799/LOC100382003"	5
"GO:0009112"	"GO:0009112"	"nucleobase metabolic process"	"2/253"	"22/7535"	0.167568741667101	0.853625644698365	0.84382555902045	"LOC103635621/LOC100286008"	2
"GO:0009664"	"GO:0009664"	"plant-type cell wall organization"	"2/253"	"22/7535"	0.167568741667101	0.853625644698365	0.84382555902045	"LOC541904/LOC100037799"	2
"GO:0051276"	"GO:0051276"	"chromosome organization"	"4/253"	"65/7535"	0.173714355612079	0.853625644698365	0.84382555902045	"LOC100383357/LOC100383373/LOC103625810/LOC100273602"	4
"GO:0008643"	"GO:0008643"	"carbohydrate transport"	"2/253"	"23/7535"	0.179684584725153	0.853625644698365	0.84382555902045	"LOC100274586/LOC100285918"	2
"GO:0009834"	"GO:0009834"	"plant-type secondary cell wall biogenesis"	"2/253"	"23/7535"	0.179684584725153	0.853625644698365	0.84382555902045	"LOC103646881/LOC103649736"	2
"GO:0051168"	"GO:0051168"	"nuclear export"	"2/253"	"23/7535"	0.179684584725153	0.853625644698365	0.84382555902045	"LOC100193503/LOC100278489"	2
"GO:0006720"	"GO:0006720"	"isoprenoid metabolic process"	"5/253"	"90/7535"	0.184522254466897	0.853625644698365	0.84382555902045	"LOC100281366/LOC100274497/LOC103630362/LOC100281391/LOC103641082"	5
"GO:0035556"	"GO:0035556"	"intracellular signal transduction"	"8/253"	"165/7535"	0.19026424131455	0.853625644698365	0.84382555902045	"LOC100280693/LOC100191700/LOC100192607/LOC100193900/LOC103625979/LOC100285962/LOC100277060/LOC100284952"	8
"GO:1902074"	"GO:1902074"	"response to salt"	"3/253"	"45/7535"	0.191353759394266	0.853625644698365	0.84382555902045	"LOC100273495/LOC103626520/LOC100381409"	3
"GO:0007165"	"GO:0007165"	"signal transduction"	"20/253"	"484/7535"	0.195367563303101	0.853625644698365	0.84382555902045	"LOC100383318/LOC100273495/LOC100194213/LOC100191233/LOC100280693/LOC100191700/LOC100192607/LOC100193900/LOC103654189/LOC103625979/LOC100217154/LOC100285962/LOC100382038/LOC100277060/LOC100192605/LOC100502387/LOC100284952/LOC100382328/LOC100275960/LOC100274837"	20
"GO:1901137"	"GO:1901137"	"carbohydrate derivative biosynthetic process"	"10/253"	"218/7535"	0.197344166281715	0.853625644698365	0.84382555902045	"LOC100274497/LOC103626608/LOC100193644/LOC100381672/LOC100274282/LOC100194243/LOC103635621/LOC100283867/LOC100286008/LOC100193520"	10
"GO:0016579"	"GO:0016579"	"protein deubiquitination"	"3/253"	"46/7535"	0.199995363536127	0.853625644698365	0.84382555902045	"LOC100272295/LOC100384703/LOC100282795"	3
"GO:0065008"	"GO:0065008"	"regulation of biological quality"	"7/253"	"142/7535"	0.200078170430961	0.853625644698365	0.84382555902045	"LOC100381631/LOC103650024/LOC100286003/LOC100273657/LOC100275488/LOC100383476/LOC101027124"	7
"GO:0023052"	"GO:0023052"	"signaling"	"20/253"	"486/7535"	0.20040401362186	0.853625644698365	0.84382555902045	"LOC100383318/LOC100273495/LOC100194213/LOC100191233/LOC100280693/LOC100191700/LOC100192607/LOC100193900/LOC103654189/LOC103625979/LOC100217154/LOC100285962/LOC100382038/LOC100277060/LOC100192605/LOC100502387/LOC100284952/LOC100382328/LOC100275960/LOC100274837"	20
"GO:0044042"	"GO:0044042"	"glucan metabolic process"	"5/253"	"93/7535"	0.20209116148916	0.853625644698365	0.84382555902045	"LOC103646881/LOC103630392/LOC103632856/LOC100037799/LOC100381926"	5
"GO:0034470"	"GO:0034470"	"ncRNA processing"	"8/253"	"168/7535"	0.203186830749817	0.853625644698365	0.84382555902045	"LOC100384536/LOC100192515/LOC100381696/LOC103651371/LOC100217154/LOC100193550/LOC100282857/LOC100276800"	8
"GO:0002831"	"GO:0002831"	"regulation of response to biotic stimulus"	"2/253"	"25/7535"	0.204276636670075	0.853625644698365	0.84382555902045	"LOC100217154/LOC103636078"	2
