""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0051707"	"GO:0051707"	"response to other organism"	"27/670"	"165/7535"	0.00130645795206483	0.0922562177959596	0.0890355726353662	"LOC103632470/LOC100284195/LOC100192117/LOC100279924/LOC100191445/lox6/LOC100193522/LOC100285987/LOC100283098/LOC100284997/LOC100281754/LOC103646882/LOC100280533/LOC103648229/LOC103648284/LOC103650703/LOC100283788/LOC103651136/LOC100282745/LOC100191593/LOC103652814/LOC100279535/LOC100275583/LOC103640692/LOC109939211/LOC100384031/LOC103640718"	27
"GO:0009607"	"GO:0009607"	"response to biotic stimulus"	"29/670"	"183/7535"	0.00147313066724905	0.0922562177959596	0.0890355726353662	"LOC103632470/LOC100284195/LOC100192117/LOC100279924/LOC100191445/lox6/LOC100193522/LOC100285987/LOC100283098/LOC100284997/LOC100281754/LOC103646882/LOC100280533/LOC103648229/LOC103648284/LOC103650703/LOC100283788/LOC103651136/LOC100282745/LOC100191593/LOC103652814/LOC103504718/LOC100279535/LOC103632200/LOC100275583/LOC103640692/LOC109939211/LOC100384031/LOC103640718"	29
"GO:0044419"	"GO:0044419"	"biological process involved in interspecies interaction between organisms"	"27/670"	"167/7535"	0.00156900843851706	0.0922562177959596	0.0890355726353662	"LOC103632470/LOC100284195/LOC100192117/LOC100279924/LOC100191445/lox6/LOC100193522/LOC100285987/LOC100283098/LOC100284997/LOC100281754/LOC103646882/LOC100280533/LOC103648229/LOC103648284/LOC103650703/LOC100283788/LOC103651136/LOC100282745/LOC100191593/LOC103652814/LOC100279535/LOC100275583/LOC103640692/LOC109939211/LOC100384031/LOC103640718"	27
"GO:0030029"	"GO:0030029"	"actin filament-based process"	"12/670"	"52/7535"	0.00164200786115656	0.0922562177959596	0.0890355726353662	"LOC100285480/LOC542584/LOC100285122/LOC100382409/LOC103646028/LOC100281499/LOC103627016/LOC103627019/LOC103627657/LOC100216987/LOC103637828/LOC103639123"	12
"GO:0030036"	"GO:0030036"	"actin cytoskeleton organization"	"12/670"	"52/7535"	0.00164200786115656	0.0922562177959596	0.0890355726353662	"LOC100285480/LOC542584/LOC100285122/LOC100382409/LOC103646028/LOC100281499/LOC103627016/LOC103627019/LOC103627657/LOC100216987/LOC103637828/LOC103639123"	12
"GO:0032535"	"GO:0032535"	"regulation of cellular component size"	"6/670"	"16/7535"	0.0017777567323765	0.0922562177959596	0.0890355726353662	"LOC100284553/LOC100285122/LOC103627016/LOC103627019/LOC100192700/LOC103639123"	6
"GO:0090066"	"GO:0090066"	"regulation of anatomical structure size"	"6/670"	"16/7535"	0.0017777567323765	0.0922562177959596	0.0890355726353662	"LOC100284553/LOC100285122/LOC103627016/LOC103627019/LOC100192700/LOC103639123"	6
"GO:0044282"	"GO:0044282"	"small molecule catabolic process"	"18/670"	"98/7535"	0.00223168174934245	0.110021910242583	0.10618106849503	"LOC100193705/LOC100191445/LOC100191549/LOC100272618/lox6/LOC100193522/LOC100194237/LOC100272552/LOC541648/LOC103625947/LOC100193788/LOC103630229/LOC100284027/LOC100283204/LOC103633803/LOC100192936/LOC100283891/LOC100191144"	18
"GO:0097435"	"GO:0097435"	"supramolecular fiber organization"	"14/670"	"69/7535"	0.00258901739834489	0.120667557708655	0.116455078646978	"LOC100285480/LOC542584/LOC100285122/LOC100382409/LOC103650437/LOC103650352/LOC100281499/LOC103627016/LOC103627019/LOC103627657/LOC103635116/LOC100216987/LOC103637828/LOC103639123"	14
"GO:0007015"	"GO:0007015"	"actin filament organization"	"11/670"	"48/7535"	0.00269237958376309	0.120667557708655	0.116455078646978	"LOC100285480/LOC542584/LOC100285122/LOC100382409/LOC100281499/LOC103627016/LOC103627019/LOC103627657/LOC100216987/LOC103637828/LOC103639123"	11
"GO:0044255"	"GO:0044255"	"cellular lipid metabolic process"	"48/670"	"365/7535"	0.00346410637166695	0.148504734020157	0.14332046498796	"LOC100274414/LOC100384769/LOC100194359/lox9/LOC100280721/LOC103636484/LOC100383973/LOC103643394/LOC103643824/lox6/LOC100193522/LOC100274033/LOC100194237/LOC100281754/LOC100191384/LOC100272552/LOC100191333/LOC100192086/LOC103652945/LOC100501714/LOC103625753/LOC103653044/LOC103649855/LOC103653085/LOC100280335/LOC100384405/LOC100381644/LOC100384063/LOC100274137/LOC100282184/LOC103628939/LOC100275595/LOC100501600/LOC103629437/LOC103630229/LOC100284027/LOC100285850/LOC100381628/LOC100502524/LOC100278648/LOC103635265/LOC100192936/LOC100191282/LOC100193048/LOC100280670/LOC100274015/LOC100382355/LOC103642173"	48
"GO:1901700"	"GO:1901700"	"response to oxygen-containing compound"	"33/670"	"230/7535"	0.00383696476530679	0.157635302441354	0.152132287185848	"LOC103632470/LOC100284195/LOC100192117/LOC100191445/LOC103643824/lox6/LOC542434/LOC100194161/LOC542476/LOC542523/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542251/LOC103626249/LOC100193107/LOC100276544/LOC100280127/LOC100280504/LOC100272270/LOC103632647/LOC103634805/LOC103635116/LOC100192827/LOC103639617"	33
"GO:0030258"	"GO:0030258"	"lipid modification"	"12/670"	"58/7535"	0.00433462096853316	0.170957450998948	0.164989362339115	"LOC100194359/lox9/LOC100280721/LOC103636484/LOC103643824/lox6/LOC100272552/LOC103653085/LOC100501600/LOC103630229/LOC100284027/LOC100192936"	12
"GO:0008154"	"GO:0008154"	"actin polymerization or depolymerization"	"6/670"	"19/7535"	0.00478015908429644	0.181278340658319	0.174949951911092	"LOC100285480/LOC542584/LOC100285122/LOC103627016/LOC103627019/LOC103639123"	6
"GO:0009062"	"GO:0009062"	"fatty acid catabolic process"	"5/670"	"14/7535"	0.00555262663812326	0.202435337972151	0.195368362898286	"lox6/LOC100272552/LOC103630229/LOC100284027/LOC100192936"	5
"GO:0009617"	"GO:0009617"	"response to bacterium"	"8/670"	"32/7535"	0.00574867085519293	0.202435337972151	0.195368362898286	"LOC103632470/LOC100284195/LOC100192117/LOC100191445/LOC100193522/LOC103648284/LOC100191593/LOC103652814"	8
"GO:0006661"	"GO:0006661"	"phosphatidylinositol biosynthetic process"	"11/670"	"53/7535"	0.00604370242303231	0.205485882383099	0.198312413445416	"LOC100274414/LOC103643394/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100282184/LOC103628939/LOC103629437/LOC100381628/LOC100280670"	11
"GO:0022607"	"GO:0022607"	"cellular component assembly"	"41/670"	"314/7535"	0.00750588517891037	0.218315390120311	0.210694045765732	"LOC100276267/LOC100284347/LOC100217209/LOC732793/LOC103645768/LOC100280691/LOC100285122/LOC100194124/LOC100192935/LOC100382409/LOC100502424/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100272305/LOC100273610/LOC103652838/LOC100282014/LOC100281499/LOC103654411/LOC103654828/LOC103654826/LOC542341/LOC100383454/LOC103627016/LOC103627019/LOC103627657/LOC100280892/LOC103634805/LOC542123/LOC103638063/LOC103639123/LOC103640981"	41
"GO:0006635"	"GO:0006635"	"fatty acid beta-oxidation"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100272552/LOC103630229/LOC100284027/LOC100192936"	4
"GO:0006775"	"GO:0006775"	"fat-soluble vitamin metabolic process"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100283760/LOC100280305/LOC100275595/LOC100277871"	4
"GO:0008064"	"GO:0008064"	"regulation of actin polymerization or depolymerization"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0030041"	"GO:0030041"	"actin filament polymerization"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0030832"	"GO:0030832"	"regulation of actin filament length"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0030833"	"GO:0030833"	"regulation of actin filament polymerization"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0032271"	"GO:0032271"	"regulation of protein polymerization"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0042362"	"GO:0042362"	"fat-soluble vitamin biosynthetic process"	"4/670"	"10/7535"	0.00841377771254749	0.218315390120311	0.210694045765732	"LOC100283760/LOC100280305/LOC100275595/LOC100277871"	4
"GO:0016054"	"GO:0016054"	"organic acid catabolic process"	"13/670"	"71/7535"	0.00895343424545231	0.220702154150399	0.212997488365497	"LOC100193705/LOC100191445/LOC100191549/lox6/LOC100272552/LOC541648/LOC103625947/LOC100193788/LOC103630229/LOC100284027/LOC103633803/LOC100192936/LOC100283891"	13
"GO:0046395"	"GO:0046395"	"carboxylic acid catabolic process"	"13/670"	"71/7535"	0.00895343424545231	0.220702154150399	0.212997488365497	"LOC100193705/LOC100191445/LOC100191549/lox6/LOC100272552/LOC541648/LOC103625947/LOC100193788/LOC103630229/LOC100284027/LOC103633803/LOC100192936/LOC100283891"	13
"GO:0044087"	"GO:0044087"	"regulation of cellular component biogenesis"	"5/670"	"16/7535"	0.0104336903453032	0.250917528791926	0.242158050632968	"LOC100285122/LOC100502424/LOC103627016/LOC103627019/LOC103639123"	5
"GO:0046488"	"GO:0046488"	"phosphatidylinositol metabolic process"	"13/670"	"73/7535"	0.0112841256538371	0.255510979257721	0.246591144709064	"LOC100274414/LOC100280721/LOC103643394/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100282184/LOC103628939/LOC100501600/LOC103629437/LOC100381628/LOC100280670"	13
"GO:0098542"	"GO:0098542"	"defense response to other organism"	"20/670"	"131/7535"	0.0113705633860533	0.255510979257721	0.246591144709064	"LOC103632470/LOC100284195/LOC100192117/LOC100279924/LOC100191445/LOC100193522/LOC100283098/LOC100284997/LOC100281754/LOC103646882/LOC100280533/LOC103648229/LOC103648284/LOC100283788/LOC100282745/LOC100191593/LOC103652814/LOC100275583/LOC103640692/LOC103640718"	20
"GO:0006629"	"GO:0006629"	"lipid metabolic process"	"58/670"	"486/7535"	0.0114021126646448	0.255510979257721	0.246591144709064	"LOC100274414/LOC100384769/LOC100194359/lox9/LOC100280721/LOC103636484/LOC100383973/LOC103643394/LOC103643824/LOC100382466/lox6/LOC100193522/LOC100274033/LOC100194237/LOC100281754/LOC100191384/LOC100272552/LOC100191333/LOC100192094/LOC100192086/LOC103652945/LOC100501714/LOC103625753/LOC103653044/LOC103649855/LOC103653085/LOC103653298/LOC100280335/LOC100282902/LOC100384405/LOC100381644/LOC100384063/LOC100304216/LOC103626352/LOC103626494/LOC100274137/LOC100282184/LOC103628939/LOC100275595/LOC100501600/LOC103629437/LOC103630138/LOC103630229/LOC100284027/LOC100285850/LOC100381628/LOC100502524/LOC100278648/LOC103635265/LOC100192936/LOC100191282/LOC100193048/LOC100280670/LOC100274015/LOC103639045/LOC100382355/LOC100382543/LOC103642173"	58
"GO:0009627"	"GO:0009627"	"systemic acquired resistance"	"4/670"	"11/7535"	0.0123041844876786	0.26527940967578	0.256018561275654	"LOC103632470/LOC100284997/LOC100280533/LOC100283788"	4
"GO:0034440"	"GO:0034440"	"lipid oxidation"	"6/670"	"23/7535"	0.0130968622730473	0.26527940967578	0.256018561275654	"lox9/lox6/LOC100272552/LOC103630229/LOC100284027/LOC100192936"	6
"GO:0090407"	"GO:0090407"	"organophosphate biosynthetic process"	"29/670"	"213/7535"	0.0131726777237566	0.26527940967578	0.256018561275654	"LOC100274414/LOC100384769/LOC100194359/LOC100194295/LOC100217209/LOC103643394/LOC100282233/LOC103644300/LOC100193522/LOC103645947/LOC100191384/LOC103646963/LOC100382013/LOC103651512/LOC100286018/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100381644/LOC100384063/LOC100282184/LOC103628939/LOC103629437/LOC100280504/LOC100381602/LOC100381628/LOC100383422/LOC100280670"	29
"GO:0007031"	"GO:0007031"	"peroxisome organization"	"5/670"	"17/7535"	0.0137213487763335	0.26527940967578	0.256018561275654	"LOC100284553/LOC100273992/LOC100194278/LOC100192700/LOC100284239"	5
"GO:0032956"	"GO:0032956"	"regulation of actin cytoskeleton organization"	"5/670"	"17/7535"	0.0137213487763335	0.26527940967578	0.256018561275654	"LOC100285122/LOC103646028/LOC103627016/LOC103627019/LOC103639123"	5
"GO:0032970"	"GO:0032970"	"regulation of actin filament-based process"	"5/670"	"17/7535"	0.0137213487763335	0.26527940967578	0.256018561275654	"LOC100285122/LOC103646028/LOC103627016/LOC103627019/LOC103639123"	5
"GO:0072329"	"GO:0072329"	"monocarboxylic acid catabolic process"	"5/670"	"17/7535"	0.0137213487763335	0.26527940967578	0.256018561275654	"lox6/LOC100272552/LOC103630229/LOC100284027/LOC100192936"	5
"GO:0043933"	"GO:0043933"	"protein-containing complex organization"	"44/670"	"356/7535"	0.0147321032164423	0.279343341757925	0.269591524446637	"LOC100276267/LOC100285480/LOC100217209/LOC732793/LOC100191229/LOC100280691/LOC542584/LOC100285122/LOC100194124/LOC100192935/LOC100502463/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100272305/LOC100273610/LOC100279850/LOC103652838/LOC103504718/LOC103654411/LOC100383454/LOC103627016/LOC103627019/LOC100382843/LOC100280892/LOC103634805/LOC100280991/LOC542123/LOC103638063/LOC103639123/LOC542659/LOC100280056/LOC103640981/LOC100283897/LOC103641317/LOC100216964"	44
"GO:0019395"	"GO:0019395"	"fatty acid oxidation"	"4/670"	"12/7535"	0.0171799903473001	0.301780807047594	0.291245702541929	"LOC100272552/LOC103630229/LOC100284027/LOC100192936"	4
"GO:0110053"	"GO:0110053"	"regulation of actin filament organization"	"4/670"	"12/7535"	0.0171799903473001	0.301780807047594	0.291245702541929	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:1902903"	"GO:1902903"	"regulation of supramolecular fiber organization"	"4/670"	"12/7535"	0.0171799903473001	0.301780807047594	0.291245702541929	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0042744"	"GO:0042744"	"hydrogen peroxide catabolic process"	"13/670"	"77/7535"	0.0173311740797892	0.301780807047594	0.291245702541929	"LOC100194161/LOC100384441/LOC542476/LOC103628533/LOC100216881/dhar3/LOC100280551/LOC103633485/LOC100216875/LOC100194008/dhar2/LOC103640218/LOC103641350"	13
"GO:0008654"	"GO:0008654"	"phospholipid biosynthetic process"	"16/670"	"102/7535"	0.0174457464520415	0.301780807047594	0.291245702541929	"LOC100274414/LOC100384769/LOC100194359/LOC103643394/LOC100191384/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100381644/LOC100384063/LOC100282184/LOC103628939/LOC103629437/LOC100381628/LOC100280670"	16
"GO:0046486"	"GO:0046486"	"glycerolipid metabolic process"	"17/670"	"111/7535"	0.018170709746679	0.304473240842213	0.293844144039031	"LOC100274414/LOC100280721/LOC103643394/LOC100193522/LOC100191384/LOC100191333/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100381644/LOC100282184/LOC103628939/LOC100501600/LOC103629437/LOC100381628/LOC100280670"	17
"GO:0006996"	"GO:0006996"	"organelle organization"	"58/670"	"498/7535"	0.0182189870280837	0.304473240842213	0.293844144039031	"LOC100276267/LOC101202702/LOC100284553/LOC100285480/LOC100382702/LOC103643384/LOC100276228/LOC100274087/LOC100273992/LOC100280691/LOC542584/LOC100285122/LOC100194124/LOC100216608/LOC100192935/LOC100194278/LOC100192518/LOC542418/LOC100382409/LOC103650437/LOC103650352/LOC542523/LOC100502424/LOC103646028/LOC100273470/LOC103652838/LOC100191705/LOC100273294/LOC103653702/LOC100281499/LOC103654298/LOC103654411/LOC103654828/LOC103654826/LOC542341/LOC100381554/LOC100282895/LOC100191311/LOC103627016/LOC103627019/LOC100192364/LOC103627657/LOC100192700/LOC100384632/LOC103630759/LOC103632033/LOC103633141/LOC103634840/LOC103635116/LOC100216987/LOC103637828/LOC103638063/LOC103639026/LOC103639123/LOC100284239/LOC100273584/LOC100273617/LOC100304299"	58
"GO:0007010"	"GO:0007010"	"cytoskeleton organization"	"19/670"	"129/7535"	0.0191535077753807	0.314755977775423	0.303767912788495	"LOC100285480/LOC542584/LOC100285122/LOC542418/LOC100382409/LOC103650437/LOC103650352/LOC103646028/LOC100281499/LOC100381554/LOC103627016/LOC103627019/LOC103627657/LOC100384632/LOC103634840/LOC103635116/LOC100216987/LOC103637828/LOC103639123"	19
"GO:0042743"	"GO:0042743"	"hydrogen peroxide metabolic process"	"13/670"	"79/7535"	0.0211484009083302	0.341841365501862	0.329907755325807	"LOC100194161/LOC100384441/LOC542476/LOC103628533/LOC100216881/dhar3/LOC100280551/LOC103633485/LOC100216875/LOC100194008/dhar2/LOC103640218/LOC103641350"	13
"GO:0030042"	"GO:0030042"	"actin filament depolymerization"	"4/670"	"13/7535"	0.0231055343730745	0.364308079956791	0.351590161504152	"LOC100285480/LOC542584/LOC100285122/LOC103639123"	4
"GO:0045017"	"GO:0045017"	"glycerolipid biosynthetic process"	"13/670"	"80/7535"	0.0232772911128579	0.364308079956791	0.351590161504152	"LOC100274414/LOC103643394/LOC100191384/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100381644/LOC100282184/LOC103628939/LOC103629437/LOC100381628/LOC100280670"	13
"GO:0008652"	"GO:0008652"	"amino acid biosynthetic process"	"17/670"	"116/7535"	0.0269380872972215	0.411373643276157	0.397012675906529	"LOC100281255/LOC100191445/LOC100191877/LOC100282239/LOC100272829/LOC542117/LOC100286299/LOC100273023/LOC103625947/LOC542214/LOC100280504/LOC100274239/LOC100170238/LOC100280816/LOC100280321/LOC100192912/LOC100280735"	17
"GO:1901605"	"GO:1901605"	"alpha-amino acid metabolic process"	"21/670"	"152/7535"	0.0274872696793767	0.411373643276157	0.397012675906529	"LOC100193705/LOC100191445/LOC100191877/LOC100191549/LOC100282239/LOC100272829/LOC103651512/LOC542117/LOC100286299/LOC100273023/LOC541648/LOC103625947/LOC542214/LOC100193788/LOC100280504/LOC100274239/LOC100170238/LOC103633803/LOC100280321/LOC100283891/LOC100280735"	21
"GO:0051258"	"GO:0051258"	"protein polymerization"	"5/670"	"20/7535"	0.0275361667913046	0.411373643276157	0.397012675906529	"LOC100285122/LOC100272305/LOC103627016/LOC103627019/LOC103639123"	5
"GO:1901606"	"GO:1901606"	"alpha-amino acid catabolic process"	"8/670"	"42/7535"	0.0294054755559323	0.42565306575201	0.410793606746895	"LOC100193705/LOC100191445/LOC100191549/LOC541648/LOC103625947/LOC100193788/LOC103633803/LOC100283891"	8
"GO:1901137"	"GO:1901137"	"carbohydrate derivative biosynthetic process"	"28/670"	"218/7535"	0.0296040071532233	0.42565306575201	0.410793606746895	"LOC100274414/LOC100194295/LOC100217209/LOC100383973/LOC100273557/LOC100282233/LOC103643824/LOC100193522/LOC103645947/LOC100194237/LOC100282445/LOC100282889/LOC100382013/LOC103651512/LOC100286018/LOC100216785/LOC100273113/LOC732744/LOC100282184/LOC100217000/LOC103629437/LOC100280275/LOC100381602/LOC100383422/LOC100279928/LOC100193447/LOC103639530/LOC100217246"	28
"GO:0043254"	"GO:0043254"	"regulation of protein-containing complex assembly"	"4/670"	"14/7535"	0.0301266974670549	0.42565306575201	0.410793606746895	"LOC100285122/LOC103627016/LOC103627019/LOC103639123"	4
"GO:0009620"	"GO:0009620"	"response to fungus"	"9/670"	"50/7535"	0.0302187774874652	0.42565306575201	0.410793606746895	"LOC100284195/LOC100192117/lox6/LOC100283098/LOC100281754/LOC100282745/LOC100191593/LOC103652814/LOC100275583"	9
"GO:0006644"	"GO:0006644"	"phospholipid metabolic process"	"20/670"	"145/7535"	0.0314066590359155	0.436154448019897	0.420928387968386	"LOC100274414/LOC100384769/LOC100194359/LOC100280721/LOC103643394/LOC100191384/LOC103625753/LOC103653044/LOC103649855/LOC100384405/LOC100381644/LOC100384063/LOC100282184/LOC103628939/LOC100501600/LOC103629437/LOC100285850/LOC100381628/LOC100280670/LOC103642173"	20
"GO:0065003"	"GO:0065003"	"protein-containing complex assembly"	"31/670"	"248/7535"	0.0320361937448049	0.438717875449689	0.423402326685726	"LOC100276267/LOC100217209/LOC732793/LOC100280691/LOC100285122/LOC100194124/LOC100192935/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100272305/LOC100273610/LOC103652838/LOC103654411/LOC100383454/LOC103627016/LOC103627019/LOC100280892/LOC103634805/LOC542123/LOC103638063/LOC103639123/LOC103640981"	31
"GO:0042742"	"GO:0042742"	"defense response to bacterium"	"6/670"	"28/7535"	0.0334700074529268	0.452074347240902	0.436292526855744	"LOC103632470/LOC100191445/LOC100193522/LOC103648284/LOC100191593/LOC103652814"	6
"GO:0006952"	"GO:0006952"	"defense response"	"28/670"	"221/7535"	0.0345682614665152	0.460598727107891	0.444519322414363	"LOC103632470/LOC100284195/LOC100192117/LOC542720/LOC100279924/LOC100191445/LOC100382466/LOC100193522/LOC100283098/LOC100284997/LOC100281754/LOC103646882/LOC100280533/LOC100191333/LOC103648229/LOC103648284/LOC100283788/LOC103651107/LOC100282745/LOC100191593/LOC103652814/LOC103626249/LOC100193194/LOC100275583/LOC103640692/LOC109939211/LOC100384031/LOC103640718"	28
"GO:0006979"	"GO:0006979"	"response to oxidative stress"	"20/670"	"147/7535"	0.0356660901487558	0.465871850722557	0.449608362392646	"LOC100284195/LOC100192117/LOC100281999/LOC100191445/LOC100194161/LOC100384441/LOC542476/LOC103628533/LOC100216881/LOC100280127/LOC100280551/LOC100278212/LOC100278728/LOC103633485/LOC100216875/LOC103634805/LOC100194008/LOC100192827/LOC103640218/LOC103641350"	20
"GO:0009605"	"GO:0009605"	"response to external stimulus"	"30/670"	"241/7535"	0.0362390479248376	0.465871850722557	0.449608362392646	"LOC103632470/LOC100284195/LOC100192117/LOC100279924/LOC100191445/LOC100276501/lox6/LOC100193522/LOC100285987/LOC100283098/LOC100284997/LOC100281754/LOC103646882/LOC100280533/LOC103648229/LOC103648284/LOC103650703/LOC100283788/LOC103651136/LOC100282745/LOC100191593/LOC103652814/LOC100284766/LOC100279535/LOC100283204/LOC100275583/LOC103640692/LOC109939211/LOC100384031/LOC103640718"	30
