""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0009881"	"GO:0009881"	"photoreceptor activity"	"4/489"	"13/8650"	0.00479045261321559	0.162418971867528	0.159778376844055	"LOC103650550/LOC103626364/LOC103626626/LOC103629610"	4
"GO:0004722"	"GO:0004722"	"protein serine/threonine phosphatase activity"	"11/489"	"80/8650"	0.00510216665552443	0.162418971867528	0.159778376844055	"LOC100282590/LOC100383723/LOC100273101/LOC103625788/LOC103625867/LOC100285253/LOC100857041/LOC100273157/LOC103635487/LOC100382798/LOC732729"	11
"GO:0019208"	"GO:0019208"	"phosphatase regulator activity"	"6/489"	"34/8650"	0.0110053984921787	0.30029015885802	0.295408064790061	"LOC103634514/LOC732821/LOC103646298/LOC100280979/LOC100191387/LOC100501635"	6
"GO:0019888"	"GO:0019888"	"protein phosphatase regulator activity"	"6/489"	"34/8650"	0.0110053984921787	0.30029015885802	0.295408064790061	"LOC103634514/LOC732821/LOC103646298/LOC100280979/LOC100191387/LOC100501635"	6
"GO:0017018"	"GO:0017018"	"myosin phosphatase activity"	"10/489"	"78/8650"	0.0120191772251449	0.304670244493489	0.299716939333634	"LOC100282590/LOC100383723/LOC100273101/LOC103625788/LOC103625867/LOC100285253/LOC100273157/LOC103635487/LOC100382798/LOC732729"	10
"GO:0015078"	"GO:0015078"	"proton transmembrane transporter activity"	"8/489"	"56/8650"	0.0127610573609838	0.304670244493489	0.299716939333634	"LOC541615/LOC100381766/LOC100280656/LOC100283904/LOC100191627/LOC103635138/LOC100280334/LOC100384161"	8
"GO:0016791"	"GO:0016791"	"phosphatase activity"	"18/489"	"181/8650"	0.0137488289385938	0.308944273796637	0.303921481800495	"LOC100282868/LOC100282590/LOC103646942/LOC100191574/LOC103648286/LOC100383723/LOC100273101/LOC103625788/LOC103625867/LOC100285253/LOC100857041/LOC100273157/LOC103632989/LOC103635487/LOC100280283/LOC100382798/LOC100283254/LOC732729"	18
"GO:0036002"	"GO:0036002"	"pre-mRNA binding"	"3/489"	"10/8650"	0.0159872351109134	0.339284656242717	0.333768592666437	"LOC100193767/LOC100191858/LOC100383202"	3
"GO:0016638"	"GO:0016638"	"oxidoreductase activity, acting on the CH-NH2 group of donors"	"3/489"	"11/8650"	0.0210748241693451	0.423714885931043	0.41682616224134	"LOC103651348/LOC103636185/LOC100193614"	3
"GO:0016874"	"GO:0016874"	"ligase activity"	"20/489"	"224/8650"	0.0283089786365151	0.540701491957439	0.531910809117679	"LOC103643715/LOC542400/LOC100280669/LOC100382860/LOC100274267/LOC100383342/LOC100193778/LOC100281993/LOC100284286/LOC103653944/LOC100279342/LOC100193231/LOC103625986/LOC100170245/LOC100194241/LOC100191627/LOC100191180/LOC100193216/LOC100276556/LOC100382888"	20
"GO:0038023"	"GO:0038023"	"signaling receptor activity"	"8/489"	"68/8650"	0.037006607699262	0.673167816243718	0.66222350619732	"LOC103634514/LOC100217201/LOC103650550/LOC100192697/LOC103626364/LOC103626626/LOC103629610/LOC100280979"	8
"GO:0050660"	"GO:0050660"	"flavin adenine dinucleotide binding"	"9/489"	"83/8650"	0.0439433395632304	0.754657804451911	0.742388636509595	"LOC100284450/LOC100191679/LOC100191603/LOC103650140/LOC100273204/LOC103651348/LOC100501771/LOC100217040/LOC103636185"	9
"GO:0008135"	"GO:0008135"	"translation factor activity, RNA binding"	"11/489"	"111/8650"	0.048651517044168	0.754657804451911	0.742388636509595	"LOC100284181/LOC103647746/LOC103649783/LOC100282526/LOC100501569/LOC103626490/LOC100286322/LOC100273936/LOC103636131/LOC100283915/LOC100274396"	11
"GO:0090079"	"GO:0090079"	"translation regulator activity, nucleic acid binding"	"11/489"	"111/8650"	0.048651517044168	0.754657804451911	0.742388636509595	"LOC100284181/LOC103647746/LOC103649783/LOC100282526/LOC100501569/LOC103626490/LOC100286322/LOC100273936/LOC103636131/LOC100283915/LOC100274396"	11
"GO:0060089"	"GO:0060089"	"molecular transducer activity"	"8/489"	"72/8650"	0.0493885997677952	0.754657804451911	0.742388636509595	"LOC103634514/LOC100217201/LOC103650550/LOC100192697/LOC103626364/LOC103626626/LOC103629610/LOC100280979"	8
"GO:0042578"	"GO:0042578"	"phosphoric ester hydrolase activity"	"18/489"	"211/8650"	0.0526111494001269	0.772979195032634	0.760412159345964	"LOC100282868/LOC100282590/LOC103646942/LOC100191574/LOC103648286/LOC100383723/LOC100273101/LOC103625788/LOC103625867/LOC100285253/LOC100857041/LOC100273157/LOC103632989/LOC103635487/LOC100280283/LOC100382798/LOC100283254/LOC732729"	18
"GO:0045182"	"GO:0045182"	"translation regulator activity"	"11/489"	"114/8650"	0.0570073455743451	0.793700069163448	0.780796155115324	"LOC100284181/LOC103647746/LOC103649783/LOC100282526/LOC100501569/LOC103626490/LOC100286322/LOC100273936/LOC103636131/LOC100283915/LOC100274396"	11
"GO:0022853"	"GO:0022853"	"active monoatomic ion transmembrane transporter activity"	"7/489"	"62/8650"	0.0593886998631456	0.793700069163448	0.780796155115324	"LOC541615/LOC100381766/LOC100280656/LOC100283904/LOC103635138/LOC100280334/LOC100384161"	7
"GO:0015297"	"GO:0015297"	"antiporter activity"	"8/489"	"75/8650"	0.0602547172925131	0.793700069163448	0.780796155115324	"LOC100384534/LOC103647136/LOC103649694/LOC100381433/LOC100272770/LOC100281297/LOC100382400/LOC100384161"	8
"GO:0016796"	"GO:0016796"	"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	"3/489"	"17/8650"	0.0676328454400731	0.861191565270264	0.84719037972302	"LOC100192533/LOC103649964/LOC100193030"	3
"GO:0051119"	"GO:0051119"	"sugar transmembrane transporter activity"	"3/489"	"18/8650"	0.0778835386247408	0.894087605558372	0.879551598744389	"LOC100273190/LOC103638929/LOC100273779"	3
"GO:0005372"	"GO:0005372"	"water transmembrane transporter activity"	"3/489"	"19/8650"	0.0887662905961948	0.894087605558372	0.879551598744389	"LOC542644/LOC541896/LOC541897"	3
"GO:0015250"	"GO:0015250"	"water channel activity"	"3/489"	"19/8650"	0.0887662905961948	0.894087605558372	0.879551598744389	"LOC542644/LOC541896/LOC541897"	3
"GO:0016790"	"GO:0016790"	"thiolester hydrolase activity"	"3/489"	"19/8650"	0.0887662905961948	0.894087605558372	0.879551598744389	"LOC100282053/LOC100281497/LOC100191529"	3
"GO:0015144"	"GO:0015144"	"carbohydrate transmembrane transporter activity"	"4/489"	"32/8650"	0.104081861635988	0.894087605558372	0.879551598744389	"LOC541615/LOC100273190/LOC103638929/LOC100273779"	4
"GO:0017022"	"GO:0017022"	"myosin binding"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC100275636/LOC100382517"	2
"GO:0032029"	"GO:0032029"	"myosin tail binding"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC100275636/LOC100382517"	2
"GO:0032036"	"GO:0032036"	"myosin heavy chain binding"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC100275636/LOC100382517"	2
"GO:0034061"	"GO:0034061"	"DNA polymerase activity"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC100273296/LOC103638756"	2
"GO:0050145"	"GO:0050145"	"nucleoside monophosphate kinase activity"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC100193828/LOC100282335"	2
"GO:0080115"	"GO:0080115"	"myosin XI tail binding"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC100275636/LOC100382517"	2
"GO:0090599"	"GO:0090599"	"alpha-glucosidase activity"	"2/489"	"10/8650"	0.106247542020256	0.894087605558372	0.879551598744389	"LOC103650144/LOC100191591"	2
"GO:0042625"	"GO:0042625"	"ATPase-coupled ion transmembrane transporter activity"	"3/489"	"21/8650"	0.112279805459561	0.894087605558372	0.879551598744389	"LOC100381766/LOC100280656/LOC100283904"	3
"GO:0044769"	"GO:0044769"	"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"	"3/489"	"21/8650"	0.112279805459561	0.894087605558372	0.879551598744389	"LOC100381766/LOC100280656/LOC100283904"	3
"GO:0046961"	"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"3/489"	"21/8650"	0.112279805459561	0.894087605558372	0.879551598744389	"LOC100381766/LOC100280656/LOC100283904"	3
"GO:0042910"	"GO:0042910"	"xenobiotic transmembrane transporter activity"	"3/489"	"22/8650"	0.124832804693502	0.894087605558372	0.879551598744389	"LOC100384534/LOC100281297/LOC100382400"	3
"GO:0140299"	"GO:0140299"	"small molecule sensor activity"	"3/489"	"22/8650"	0.124832804693502	0.894087605558372	0.879551598744389	"LOC100217201/LOC100276540/LOC103653697"	3
"GO:0004564"	"GO:0004564"	"beta-fructofuranosidase activity"	"2/489"	"11/8650"	0.125174812653791	0.894087605558372	0.879551598744389	"LOC103650144/LOC100191591"	2
"GO:0016273"	"GO:0016273"	"arginine N-methyltransferase activity"	"2/489"	"11/8650"	0.125174812653791	0.894087605558372	0.879551598744389	"LOC100274531/LOC100284501"	2
"GO:0016274"	"GO:0016274"	"protein-arginine N-methyltransferase activity"	"2/489"	"11/8650"	0.125174812653791	0.894087605558372	0.879551598744389	"LOC100274531/LOC100284501"	2
"GO:0008170"	"GO:0008170"	"N-methyltransferase activity"	"4/489"	"35/8650"	0.13321784536663	0.894087605558372	0.879551598744389	"LOC100274531/LOC100284501/LOC100274276/LOC100383478"	4
"GO:0016788"	"GO:0016788"	"hydrolase activity, acting on ester bonds"	"31/489"	"446/8650"	0.133895421579	0.894087605558372	0.879551598744389	"LOC100192533/LOC100282868/csu861/LOC100282590/LOC103646942/LOC100191574/LOC100282633/LOC103647601/LOC103648286/LOC103649964/LOC100192759/LOC103651104/LOC100193030/LOC100280237/LOC100383723/LOC100273101/LOC103625788/LOC103625867/LOC100285253/LOC100857041/LOC103630423/LOC100273157/LOC103632989/LOC103635487/LOC100280283/LOC100382798/LOC100282053/LOC100281497/LOC100283254/LOC100191529/LOC732729"	31
"GO:0003680"	"GO:0003680"	"minor groove of adenine-thymine-rich DNA binding"	"3/489"	"23/8650"	0.137863306749486	0.894087605558372	0.879551598744389	"LOC100283408/LOC100272943/LOC100192880"	3
"GO:0004427"	"GO:0004427"	"inorganic diphosphate phosphatase activity"	"2/489"	"12/8650"	0.144821139916789	0.894087605558372	0.879551598744389	"LOC103635138/LOC100280334"	2
"GO:0005384"	"GO:0005384"	"manganese ion transmembrane transporter activity"	"2/489"	"12/8650"	0.144821139916789	0.894087605558372	0.879551598744389	"LOC100273159/LOC103629364"	2
"GO:1990247"	"GO:1990247"	"N6-methyladenosine-containing RNA binding"	"2/489"	"12/8650"	0.144821139916789	0.894087605558372	0.879551598744389	"LOC103651353/LOC100383436"	2
"GO:0000217"	"GO:0000217"	"DNA secondary structure binding"	"3/489"	"24/8650"	0.151330827304933	0.894087605558372	0.879551598744389	"LOC100283408/LOC100272943/LOC100192880"	3
"GO:0003714"	"GO:0003714"	"transcription corepressor activity"	"2/489"	"13/8650"	0.165045166545937	0.894087605558372	0.879551598744389	"LOC103625887/LOC100285175"	2
"GO:0008175"	"GO:0008175"	"tRNA methyltransferase activity"	"2/489"	"13/8650"	0.165045166545937	0.894087605558372	0.879551598744389	"LOC100383528/LOC100274276"	2
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"15/489"	"203/8650"	0.174157757588838	0.894087605558372	0.879551598744389	"LOC541615/LOC100381766/LOC100273159/LOC542644/LOC103649694/LOC100381433/LOC100280656/LOC541896/LOC100283904/LOC103629364/LOC541897/LOC100191627/LOC103635138/LOC100280334/LOC100384161"	15
"GO:0003746"	"GO:0003746"	"translation elongation factor activity"	"4/489"	"39/8650"	0.176507745006718	0.894087605558372	0.879551598744389	"LOC103649783/LOC100501569/LOC103626490/LOC100283915"	4
"GO:0008276"	"GO:0008276"	"protein methyltransferase activity"	"4/489"	"39/8650"	0.176507745006718	0.894087605558372	0.879551598744389	"LOC100274531/LOC100284501/LOC100501309/LOC542662"	4
"GO:0004532"	"GO:0004532"	"RNA exonuclease activity"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC103649964/LOC100193030"	2
"GO:0004536"	"GO:0004536"	"DNA nuclease activity"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC100192533/LOC100192759"	2
"GO:0008138"	"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC103646942/LOC100191574"	2
"GO:0010427"	"GO:0010427"	"abscisic acid binding"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
"GO:0016896"	"GO:0016896"	"RNA exonuclease activity, producing 5'-phosphomonoesters"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC103649964/LOC100193030"	2
"GO:0019840"	"GO:0019840"	"isoprenoid binding"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
"GO:0044390"	"GO:0044390"	"ubiquitin-like protein conjugating enzyme binding"	"2/489"	"14/8650"	0.185719162352334	0.894087605558372	0.879551598744389	"LOC100191396/LOC100194220"	2
"GO:0003682"	"GO:0003682"	"chromatin binding"	"5/489"	"55/8650"	0.198259405234441	0.894087605558372	0.879551598744389	"LOC100279211/LOC100279308/LOC103631880/LOC100273296/LOC100191180"	5
"GO:0030170"	"GO:0030170"	"pyridoxal phosphate binding"	"5/489"	"55/8650"	0.198259405234441	0.894087605558372	0.879551598744389	"LOC100191532/LOC100283397/LOC100274472/LOC100281549/LOC100382888"	5
"GO:0070279"	"GO:0070279"	"vitamin B6 binding"	"5/489"	"55/8650"	0.198259405234441	0.894087605558372	0.879551598744389	"LOC100191532/LOC100283397/LOC100274472/LOC100281549/LOC100382888"	5
"GO:0004864"	"GO:0004864"	"protein phosphatase inhibitor activity"	"2/489"	"15/8650"	0.206727940326188	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
"GO:0016780"	"GO:0016780"	"phosphotransferase activity, for other substituted phosphate groups"	"2/489"	"15/8650"	0.206727940326188	0.894087605558372	0.879551598744389	"LOC103649951/LOC100273314"	2
"GO:0016838"	"GO:0016838"	"carbon-oxygen lyase activity, acting on phosphates"	"2/489"	"15/8650"	0.206727940326188	0.894087605558372	0.879551598744389	"LOC103645955/LOC100283397"	2
"GO:0019212"	"GO:0019212"	"phosphatase inhibitor activity"	"2/489"	"15/8650"	0.206727940326188	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
"GO:0030276"	"GO:0030276"	"clathrin binding"	"3/489"	"28/8650"	0.20876829948831	0.894087605558372	0.879551598744389	"LOC103650566/LOC103654150/LOC103654268"	3
"GO:0031072"	"GO:0031072"	"heat shock protein binding"	"3/489"	"28/8650"	0.20876829948831	0.894087605558372	0.879551598744389	"LOC103651627/LOC100216704/LOC100272688"	3
"GO:0019899"	"GO:0019899"	"enzyme binding"	"8/489"	"101/8650"	0.211082713250843	0.894087605558372	0.879551598744389	"LOC100381766/LOC100191396/LOC103643902/LOC103647268/LOC100384196/LOC100284839/LOC103640805/LOC100194220"	8
"GO:0140097"	"GO:0140097"	"catalytic activity, acting on DNA"	"8/489"	"101/8650"	0.211082713250843	0.894087605558372	0.879551598744389	"LOC100192533/LOC100191679/LOC100192759/LOC100276540/LOC103653697/LOC100273296/LOC103638205/LOC103638756"	8
"GO:0003743"	"GO:0003743"	"translation initiation factor activity"	"6/489"	"71/8650"	0.211726990113726	0.894087605558372	0.879551598744389	"LOC100284181/LOC103647746/LOC100282526/LOC100286322/LOC100273936/LOC103636131"	6
"GO:0008168"	"GO:0008168"	"methyltransferase activity"	"14/489"	"197/8650"	0.224157902698745	0.894087605558372	0.879551598744389	"LOC103637686/LOC100274531/LOC100383528/LOC100191603/LOC100274233/LOC100284501/LOC100272653/LOC100191532/LOC100274276/LOC100383478/LOC100501309/LOC542662/LOC103633326/LOC541971"	14
"GO:0140103"	"GO:0140103"	"catalytic activity, acting on a glycoprotein"	"2/489"	"16/8650"	0.227967851352447	0.894087605558372	0.879551598744389	"LOC103650144/LOC100191591"	2
"GO:0016879"	"GO:0016879"	"ligase activity, forming carbon-nitrogen bonds"	"4/489"	"45/8650"	0.248585953883371	0.894087605558372	0.879551598744389	"LOC542400/LOC100383342/LOC100194241/LOC100382888"	4
"GO:0004650"	"GO:0004650"	"polygalacturonase activity"	"2/489"	"17/8650"	0.249345852140764	0.894087605558372	0.879551598744389	"LOC100191454/LOC100282388"	2
"GO:0042562"	"GO:0042562"	"hormone binding"	"2/489"	"17/8650"	0.249345852140764	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
"GO:0052866"	"GO:0052866"	"phosphatidylinositol phosphate phosphatase activity"	"2/489"	"17/8650"	0.249345852140764	0.894087605558372	0.879551598744389	"LOC103648286/LOC103632989"	2
"GO:0022804"	"GO:0022804"	"active transmembrane transporter activity"	"16/489"	"234/8650"	0.249798698622363	0.894087605558372	0.879551598744389	"LOC541615/LOC100381766/LOC100384534/LOC103647136/LOC103649694/LOC100381433/LOC100272770/LOC100280656/LOC100283904/LOC100281297/LOC103635138/LOC103637972/LOC100382400/LOC100280334/LOC103638929/LOC100384161"	16
"GO:0016741"	"GO:0016741"	"transferase activity, transferring one-carbon groups"	"14/489"	"202/8650"	0.252332573523176	0.894087605558372	0.879551598744389	"LOC103637686/LOC100274531/LOC100383528/LOC100191603/LOC100274233/LOC100284501/LOC100272653/LOC100191532/LOC100274276/LOC100383478/LOC100501309/LOC542662/LOC103633326/LOC541971"	14
"GO:0016903"	"GO:0016903"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	"3/489"	"31/8650"	0.254511084803449	0.894087605558372	0.879551598744389	"LOC541913/LOC732791/LOC100501369"	3
"GO:0004518"	"GO:0004518"	"nuclease activity"	"7/489"	"91/8650"	0.254641209964152	0.894087605558372	0.879551598744389	"LOC100192533/LOC103647601/LOC103649964/LOC100192759/LOC103651104/LOC100193030/LOC100280237"	7
"GO:0000149"	"GO:0000149"	"SNARE binding"	"3/489"	"32/8650"	0.270072728579394	0.894087605558372	0.879551598744389	"LOC100191410/LOC100192511/LOC100191695"	3
"GO:0016782"	"GO:0016782"	"transferase activity, transferring sulphur-containing groups"	"2/489"	"18/8650"	0.270778641330266	0.894087605558372	0.879551598744389	"LOC100283818/LOC100280082"	2
"GO:0003724"	"GO:0003724"	"RNA helicase activity"	"4/489"	"47/8650"	0.273913736604502	0.894087605558372	0.879551598744389	"LOC100286176/LOC100381784/LOC100273717/LOC103636001"	4
"GO:0008186"	"GO:0008186"	"ATP-dependent activity, acting on RNA"	"4/489"	"47/8650"	0.273913736604502	0.894087605558372	0.879551598744389	"LOC100286176/LOC100381784/LOC100273717/LOC103636001"	4
"GO:0030234"	"GO:0030234"	"enzyme regulator activity"	"14/489"	"208/8650"	0.287768784620081	0.894087605558372	0.879551598744389	"LOC103634469/LOC103634514/LOC542628/LOC103642476/LOC732821/LOC103646298/LOC100281920/LOC100272989/LOC100280979/LOC100382399/LOC100216889/LOC100191387/LOC100501635/LOC100384646"	14
"GO:0005543"	"GO:0005543"	"phospholipid binding"	"6/489"	"79/8650"	0.288064966946687	0.894087605558372	0.879551598744389	"LOC103647462/LOC100272989/LOC103654150/LOC100502224/LOC100191540/LOC100281748"	6
"GO:0003899"	"GO:0003899"	"DNA-directed 5'-3' RNA polymerase activity"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100273296/LOC541967"	2
"GO:0008320"	"GO:0008320"	"protein transmembrane transporter activity"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100384319/LOC100283668"	2
"GO:0015605"	"GO:0015605"	"organophosphate ester transmembrane transporter activity"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC103649694/LOC100284813"	2
"GO:0016645"	"GO:0016645"	"oxidoreductase activity, acting on the CH-NH group of donors"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100191603/LOC100273204"	2
"GO:0016776"	"GO:0016776"	"phosphotransferase activity, phosphate group as acceptor"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100193828/LOC100282335"	2
"GO:0022884"	"GO:0022884"	"macromolecule transmembrane transporter activity"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100384319/LOC100283668"	2
"GO:0042054"	"GO:0042054"	"histone methyltransferase activity"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100501309/LOC542662"	2
"GO:0043178"	"GO:0043178"	"alcohol binding"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
"GO:0140318"	"GO:0140318"	"protein transporter activity"	"2/489"	"19/8650"	0.292191859063686	0.894087605558372	0.879551598744389	"LOC100384319/LOC100283668"	2
"GO:0140677"	"GO:0140677"	"molecular function activator activity"	"5/489"	"64/8650"	0.294471999020685	0.894087605558372	0.879551598744389	"LOC103634469/LOC103642476/LOC100282065/LOC100272989/LOC100382399"	5
"GO:0015291"	"GO:0015291"	"secondary active transmembrane transporter activity"	"10/489"	"144/8650"	0.296728840751452	0.894087605558372	0.879551598744389	"LOC541615/LOC100384534/LOC103647136/LOC103649694/LOC100381433/LOC100272770/LOC100281297/LOC100382400/LOC103638929/LOC100384161"	10
"GO:0098772"	"GO:0098772"	"molecular function regulator activity"	"15/489"	"226/8650"	0.296834705033109	0.894087605558372	0.879551598744389	"LOC103634469/LOC103634514/LOC542628/LOC103642476/LOC100282065/LOC732821/LOC103646298/LOC100281920/LOC100272989/LOC100280979/LOC100382399/LOC100216889/LOC100191387/LOC100501635/LOC100384646"	15
"GO:0003755"	"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"3/489"	"34/8650"	0.301468865147509	0.894087605558372	0.879551598744389	"LOC100282750/LOC100286056/LOC100284136"	3
"GO:0005096"	"GO:0005096"	"GTPase activator activity"	"3/489"	"34/8650"	0.301468865147509	0.894087605558372	0.879551598744389	"LOC103634469/LOC103642476/LOC100272989"	3
"GO:0042393"	"GO:0042393"	"histone binding"	"3/489"	"34/8650"	0.301468865147509	0.894087605558372	0.879551598744389	"LOC100279211/LOC103633326/LOC100383529"	3
"GO:0004185"	"GO:0004185"	"serine-type carboxypeptidase activity"	"2/489"	"20/8650"	0.313519345637912	0.894087605558372	0.879551598744389	"LOC100285510/LOC103626306"	2
"GO:0033293"	"GO:0033293"	"monocarboxylic acid binding"	"2/489"	"20/8650"	0.313519345637912	0.894087605558372	0.879551598744389	"LOC103634514/LOC100280979"	2
