""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0022618"	"GO:0022618"	"protein-RNA complex assembly"	"28/727"	"76/7535"	1.23441734772338e-10	1.08404287081889e-08	1.04777816979008e-08	"LOC100282096/LOC100274446/LOC100192949/LOC103646106/LOC100383287/LOC542747/LOC103650892/LOC100273601/LOC100192580/LOC100286216/LOC100191612/LOC103653691/LOC542298/LOC100303826/LOC100272912/LOC100216595/LOC100272886/LOC100280771/LOC100193240/LOC100281110/LOC100282387/LOC100281351/LOC103639054/LOC100284316/LOC100273909/LOC100282918/LOC100272851/LOC100193106"	28
"GO:0071826"	"GO:0071826"	"protein-RNA complex organization"	"28/727"	"77/7535"	1.76549514458301e-10	1.42122359138933e-08	1.3736791168817e-08	"LOC100282096/LOC100274446/LOC100192949/LOC103646106/LOC100383287/LOC542747/LOC103650892/LOC100273601/LOC100192580/LOC100286216/LOC100191612/LOC103653691/LOC542298/LOC100303826/LOC100272912/LOC100216595/LOC100272886/LOC100280771/LOC100193240/LOC100281110/LOC100282387/LOC100281351/LOC103639054/LOC100284316/LOC100273909/LOC100282918/LOC100272851/LOC100193106"	28
"GO:0065003"	"GO:0065003"	"protein-containing complex assembly"	"55/727"	"248/7535"	1.91568391359186e-09	1.4235005080998e-07	1.37587986344614e-07	"LOC100282096/LOC100274446/LOC100192949/LOC100194324/LOC100285915/LOC100282592/LOC103646106/LOC100283396/LOC100383287/LOC103647953/LOC542747/LOC103650892/LOC541777/LOC100273601/LOC100192580/LOC100286216/LOC100191612/LOC103653691/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542298/LOC100303826/LOC100272912/LOC100191148/LOC100217299/LOC100216873/LOC100216595/LOC100281977/LOC100272886/LOC100280771/LOC100193240/LOC542588/LOC100217151/LOC100281110/LOC100282387/LOC541964/LOC100274013/LOC100282414/LOC100281351/LOC100284013/LOC103639054/LOC100284316/LOC100273909/LOC100282918/LOC100272851/LOC100193106"	55
"GO:0043933"	"GO:0043933"	"protein-containing complex organization"	"68/727"	"356/7535"	1.73058909788896e-08	1.19410647754338e-06	1.15415979686279e-06	"LOC100282096/LOC100274446/LOC100192949/LOC100194324/LOC100285915/LOC100282592/LOC542545/LOC103646106/LOC100283396/LOC100383287/LOC542537/LOC542601/LOC103647953/LOC542747/LOC103649779/LOC103650892/LOC542440/LOC541777/LOC100273601/LOC100192580/LOC100286216/LOC100191612/LOC103653691/LOC100277110/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100283422/LOC100281968/LOC542298/LOC100303826/LOC103626393/LOC100272912/LOC100191148/LOC100217299/LOC100216873/LOC100216595/LOC100281977/LOC100272886/LOC100280771/LOC100193240/LOC100382060/LOC542588/LOC100217151/LOC100283736/LOC100281110/LOC100282387/LOC541964/LOC100274013/LOC100282414/LOC100281351/LOC100284013/LOC542406/LOC103639054/LOC100284316/LOC100273909/LOC100282918/LOC100282463/LOC100272851/LOC100193106"	68
"GO:0022607"	"GO:0022607"	"cellular component assembly"	"62/727"	"314/7535"	2.12420453317498e-08	1.36798771936469e-06	1.32222415503594e-06	"LOC100282096/LOC100274446/LOC100192949/LOC100194324/LOC100285915/LOC100284859/LOC100282592/LOC103646106/LOC100283396/LOC100383287/LOC103647953/LOC542747/LOC103650892/LOC541777/LOC100273601/LOC100192580/LOC100286216/LOC100191612/LOC103653691/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC103654828/LOC103654826/LOC542341/LOC100282702/LOC542298/LOC100303826/LOC100272912/LOC100191148/LOC100279503/LOC100217299/LOC100216873/LOC100216595/LOC100281977/LOC100272886/LOC100280771/LOC100193240/LOC542588/LOC100217151/LOC100281110/LOC100282387/LOC541964/LOC100037800/LOC100274013/LOC100282414/LOC100281351/LOC100284013/LOC103639054/LOC100284316/LOC100273909/LOC100282918/LOC100272851/LOC100193106"	62
"GO:0042273"	"GO:0042273"	"ribosomal large subunit biogenesis"	"18/727"	"43/7535"	2.55173242526902e-08	1.54060845175617e-06	1.48907017185107e-06	"LOC100274446/LOC100192863/LOC100191368/LOC100192835/LOC103650892/LOC100273601/LOC100191612/LOC103653691/LOC542298/LOC100382121/LOC100216595/LOC100280771/LOC100191317/LOC100280219/LOC100285268/LOC100303837/LOC100281971/LOC100192625"	18
"GO:0140694"	"GO:0140694"	"non-membrane-bounded organelle assembly"	"19/727"	"48/7535"	3.12904456126932e-08	1.77803355658009e-06	1.71855264758259e-06	"LOC100274446/LOC100192949/LOC103650892/LOC541777/LOC100273601/LOC100191612/LOC103653691/LOC103654828/LOC103654826/LOC542341/LOC542298/LOC100303826/LOC100279503/LOC100216595/LOC100280771/LOC100193240/LOC100282387/LOC103639054/LOC100282918"	19
"GO:0034660"	"GO:0034660"	"ncRNA metabolic process"	"44/727"	"206/7535"	2.63487114414181e-07	1.41404751402277e-05	1.36674310225368e-05	"LOC100193269/LOC100274446/LOC100192863/LOC100273842/LOC100282419/LOC100273845/LOC100191368/LOC100283887/LOC100283242/LOC100194265/LOC542538/LOC100277089/LOC100284070/LOC100191959/LOC100383520/LOC103654422/LOC103654828/LOC103654826/LOC542341/LOC103626016/LOC100280033/LOC100216667/LOC103626442/LOC100284053/LOC100382121/LOC100216595/LOC103627696/LOC100280512/LOC100284561/LOC100273441/LOC100278925/LOC100382704/LOC100191832/LOC100191317/LOC100280219/LOC100285944/LOC100216589/LOC100274227/LOC100303837/LOC103639438/LOC103640907/LOC100281971/LOC100192719/LOC103642006"	44
"GO:0006334"	"GO:0006334"	"nucleosome assembly"	"13/727"	"30/7535"	1.42849158819208e-06	7.26275196943975e-05	7.01978968823478e-05	"LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542588/LOC541964"	13
"GO:0030490"	"GO:0030490"	"maturation of SSU-rRNA"	"11/727"	"22/7535"	1.63247937780953e-06	7.88487539482005e-05	7.62110109535293e-05	"LOC100273845/LOC100283242/LOC100194265/LOC103654828/LOC103654826/LOC542341/LOC103626442/LOC103627696/LOC100216589/LOC100303837/LOC100192719"	11
"GO:0034728"	"GO:0034728"	"nucleosome organization"	"13/727"	"31/7535"	2.24489404014161e-06	0.000103265125846514	9.98105771230881e-05	"LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542588/LOC541964"	13
"GO:0070925"	"GO:0070925"	"organelle assembly"	"19/727"	"61/7535"	2.39754878421906e-06	0.000105274187525255	0.000101752429263268	"LOC100274446/LOC100192949/LOC103650892/LOC541777/LOC100273601/LOC100191612/LOC103653691/LOC103654828/LOC103654826/LOC542341/LOC542298/LOC100303826/LOC100279503/LOC100216595/LOC100280771/LOC100193240/LOC100282387/LOC103639054/LOC100282918"	19
"GO:0000027"	"GO:0000027"	"ribosomal large subunit assembly"	"8/727"	"12/7535"	2.51858099609873e-06	0.000105780401836147	0.000102241709086479	"LOC100274446/LOC103650892/LOC100273601/LOC100191612/LOC103653691/LOC542298/LOC100216595/LOC100280771"	8
"GO:0006364"	"GO:0006364"	"rRNA processing"	"27/727"	"110/7535"	3.66549149933597e-06	0.000141634591534342	0.000136896461469937	"LOC100193269/LOC100274446/LOC100192863/LOC100273845/LOC100191368/LOC100283242/LOC100194265/LOC100277089/LOC100284070/LOC103654828/LOC103654826/LOC542341/LOC100216667/LOC103626442/LOC100284053/LOC100382121/LOC100216595/LOC103627696/LOC100191832/LOC100191317/LOC100280219/LOC100216589/LOC100274227/LOC100303837/LOC100281971/LOC100192719/LOC103642006"	27
"GO:0016072"	"GO:0016072"	"rRNA metabolic process"	"27/727"	"110/7535"	3.66549149933597e-06	0.000141634591534342	0.000136896461469937	"LOC100193269/LOC100274446/LOC100192863/LOC100273845/LOC100191368/LOC100283242/LOC100194265/LOC100277089/LOC100284070/LOC103654828/LOC103654826/LOC542341/LOC100216667/LOC103626442/LOC100284053/LOC100382121/LOC100216595/LOC103627696/LOC100191832/LOC100191317/LOC100280219/LOC100216589/LOC100274227/LOC100303837/LOC100281971/LOC100192719/LOC103642006"	27
"GO:0000462"	"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"9/727"	"17/7535"	8.23005387797742e-06	0.000305778155620238	0.000295548898371092	"LOC100273845/LOC100283242/LOC100194265/LOC103654828/LOC103654826/LOC542341/LOC103626442/LOC103627696/LOC100216589"	9
"GO:0002183"	"GO:0002183"	"cytoplasmic translational initiation"	"10/727"	"22/7535"	1.44713817743781e-05	0.000517753881261082	0.000500433358045745	"LOC100282096/LOC103646106/LOC100383287/LOC542747/LOC100192580/LOC100272886/LOC100281110/LOC100281351/LOC100273909/LOC100272851"	10
"GO:0034470"	"GO:0034470"	"ncRNA processing"	"34/727"	"168/7535"	2.06728260263288e-05	0.000713212497908345	0.000689353258847882	"LOC100193269/LOC100274446/LOC100192863/LOC100273842/LOC100273845/LOC100191368/LOC100283242/LOC100194265/LOC100277089/LOC100284070/LOC100191959/LOC103654828/LOC103654826/LOC542341/LOC100280033/LOC100216667/LOC103626442/LOC100284053/LOC100382121/LOC100216595/LOC103627696/LOC100284561/LOC100278925/LOC100382704/LOC100191832/LOC100191317/LOC100280219/LOC100216589/LOC100274227/LOC100303837/LOC103640907/LOC100281971/LOC100192719/LOC103642006"	34
"GO:0006414"	"GO:0006414"	"translational elongation"	"11/727"	"28/7535"	2.88739209478923e-05	0.00093843845556724	0.00090704468790252	"LOC100273405/LOC542537/LOC542601/LOC100194093/LOC100282819/LOC542339/LOC542719/LOC100286309/LOC100194313/LOC542323/LOC542337"	11
"GO:0001101"	"GO:0001101"	"response to acid chemical"	"13/727"	"38/7535"	3.10869881761405e-05	0.00093843845556724	0.00090704468790252	"LOC103652847/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC101027210"	13
"GO:0009414"	"GO:0009414"	"response to water deprivation"	"13/727"	"38/7535"	3.10869881761405e-05	0.00093843845556724	0.00090704468790252	"LOC103652847/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC101027210"	13
"GO:0009415"	"GO:0009415"	"response to water"	"13/727"	"38/7535"	3.10869881761405e-05	0.00093843845556724	0.00090704468790252	"LOC103652847/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC101027210"	13
"GO:0001732"	"GO:0001732"	"formation of cytoplasmic translation initiation complex"	"8/727"	"17/7535"	7.96111599826379e-05	0.00233043577403722	0.00225247524416586	"LOC100282096/LOC103646106/LOC542747/LOC100192580/LOC100272886/LOC100281110/LOC100273909/LOC100272851"	8
"GO:0006413"	"GO:0006413"	"translational initiation"	"10/727"	"26/7535"	8.30490089234615e-05	0.00235956890059011	0.00228063377446162	"LOC100282096/LOC103646106/LOC100383287/LOC542747/LOC100192580/LOC100272886/LOC100281110/LOC100281351/LOC100273909/LOC100272851"	10
"GO:0065004"	"GO:0065004"	"protein-DNA complex assembly"	"14/727"	"47/7535"	8.84777687297852e-05	0.00244198641694207	0.00236029416130284	"LOC541777/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542588/LOC541964"	14
"GO:0006325"	"GO:0006325"	"chromatin organization"	"23/727"	"108/7535"	0.000201464006502383	0.00540595084114727	0.00522510449612905	"LOC542545/LOC103649779/LOC542440/LOC100277110/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100283422/LOC103626393/LOC100272912/LOC542588/LOC100283736/LOC541964/LOC542406/LOC100282463"	23
"GO:0006396"	"GO:0006396"	"RNA processing"	"61/727"	"403/7535"	0.000208010728111187	0.00543076657717315	0.00524909006641885	"LOC103631821/LOC100304415/LOC100193269/LOC100274446/LOC100192863/LOC100273842/LOC103643777/LOC103644332/LOC100273845/LOC100274078/LOC100285982/LOC100191368/LOC100283242/LOC100284614/LOC100191203/LOC100383526/LOC103651237/LOC100194265/LOC100277089/LOC100286216/LOC100284070/LOC100191959/LOC103654440/LOC100304208/LOC103654828/LOC103654826/LOC542341/LOC100191501/LOC100285583/LOC100304231/LOC100191855/LOC100280033/LOC100216667/LOC103626442/LOC100284053/LOC100382121/LOC100216595/LOC103627401/LOC100272442/LOC100276488/LOC103627696/LOC100284561/LOC100286213/LOC100283319/LOC100278925/LOC100382704/LOC100191832/LOC100383403/LOC100191317/LOC100280219/LOC100216589/LOC100282531/LOC100274227/LOC100303837/LOC100284316/LOC103640907/LOC100281971/LOC100280761/LOC100192719/LOC100193106/LOC103642006"	61
