""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0005789"	"GO:0005789"	"endoplasmic reticulum membrane"	"6/139"	"213/7601"	0.194682517871095	0.958786787864799	0.949881647420234	"LOC103630932/LOC100272381/LOC100216823/LOC100283950/LOC732747/LOC100191150"	6
"GO:0098827"	"GO:0098827"	"endoplasmic reticulum subcompartment"	"6/139"	"214/7601"	0.197501987061016	0.958786787864799	0.949881647420234	"LOC103630932/LOC100272381/LOC100216823/LOC100283950/LOC732747/LOC100191150"	6
"GO:0042175"	"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"	"6/139"	"217/7601"	0.20605227700086	0.958786787864799	0.949881647420234	"LOC103630932/LOC100272381/LOC100216823/LOC100283950/LOC732747/LOC100191150"	6
"GO:0005682"	"GO:0005682"	"U5 snRNP"	"1/139"	"13/7601"	0.213469534743237	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0030119"	"GO:0030119"	"AP-type membrane coat adaptor complex"	"1/139"	"16/7601"	0.255912000171466	0.958786787864799	0.949881647420234	"LOC103627911"	1
"GO:0005747"	"GO:0005747"	"mitochondrial respiratory chain complex I"	"1/139"	"17/7601"	0.269547891005502	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0030964"	"GO:0030964"	"NADH dehydrogenase complex"	"1/139"	"17/7601"	0.269547891005502	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0035770"	"GO:0035770"	"ribonucleoprotein granule"	"1/139"	"17/7601"	0.269547891005502	0.958786787864799	0.949881647420234	"LOC103649620"	1
"GO:0045271"	"GO:0045271"	"respiratory chain complex I"	"1/139"	"17/7601"	0.269547891005502	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0005740"	"GO:0005740"	"mitochondrial envelope"	"4/139"	"146/7601"	0.277847518192873	0.958786787864799	0.949881647420234	"LOC100276847/LOC100276430/LOC100381606/LOC541816"	4
"GO:0046540"	"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"1/139"	"19/7601"	0.296079791122091	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0032040"	"GO:0032040"	"small-subunit processome"	"1/139"	"20/7601"	0.30898468548163	0.958786787864799	0.949881647420234	"LOC100272977"	1
"GO:0005684"	"GO:0005684"	"U2-type spliceosomal complex"	"1/139"	"21/7601"	0.32165466684531	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0097526"	"GO:0097526"	"spliceosomal tri-snRNP complex"	"1/139"	"22/7601"	0.334093981002104	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0005802"	"GO:0005802"	"trans-Golgi network"	"1/139"	"23/7601"	0.346306797553194	0.958786787864799	0.949881647420234	"LOC103654846"	1
"GO:0005743"	"GO:0005743"	"mitochondrial inner membrane"	"3/139"	"117/7601"	0.361639888382946	0.958786787864799	0.949881647420234	"LOC100276847/LOC100381606/LOC541816"	3
"GO:0015629"	"GO:0015629"	"actin cytoskeleton"	"1/139"	"25/7601"	0.370069243423587	0.958786787864799	0.949881647420234	"LOC100381350"	1
"GO:0005875"	"GO:0005875"	"microtubule associated complex"	"1/139"	"26/7601"	0.381626843102061	0.958786787864799	0.949881647420234	"LOC100284150"	1
"GO:0031201"	"GO:0031201"	"SNARE complex"	"1/139"	"27/7601"	0.392973888489363	0.958786787864799	0.949881647420234	"LOC100286167"	1
"GO:1902495"	"GO:1902495"	"transmembrane transporter complex"	"1/139"	"27/7601"	0.392973888489363	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:1990351"	"GO:1990351"	"transporter complex"	"1/139"	"28/7601"	0.404114188132878	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0005615"	"GO:0005615"	"extracellular space"	"1/139"	"30/7601"	0.425789443617808	0.958786787864799	0.949881647420234	"LOC103627834"	1
"GO:0005739"	"GO:0005739"	"mitochondrion"	"8/139"	"392/7601"	0.427181085367141	0.958786787864799	0.949881647420234	"LOC100276847/LOC100276430/LOC103649620/LOC606466/LOC100381606/LOC100158226/LOC100282986/LOC541816"	8
"GO:0019866"	"GO:0019866"	"organelle inner membrane"	"3/139"	"131/7601"	0.430959229191374	0.958786787864799	0.949881647420234	"LOC100276847/LOC100381606/LOC541816"	3
"GO:0019005"	"GO:0019005"	"SCF ubiquitin ligase complex"	"1/139"	"31/7601"	0.436331679430399	0.958786787864799	0.949881647420234	"LOC103627509"	1
"GO:0005746"	"GO:0005746"	"mitochondrial respirasome"	"1/139"	"32/7601"	0.446681731816023	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0098803"	"GO:0098803"	"respiratory chain complex"	"1/139"	"33/7601"	0.456843079322639	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0031966"	"GO:0031966"	"mitochondrial membrane"	"3/139"	"141/7601"	0.478835831275531	0.958786787864799	0.949881647420234	"LOC100276847/LOC100381606/LOC541816"	3
"GO:0030684"	"GO:0030684"	"preribosome"	"1/139"	"38/7601"	0.504936678988633	0.958786787864799	0.949881647420234	"LOC100272977"	1
"GO:0000228"	"GO:0000228"	"nuclear chromosome"	"1/139"	"39/7601"	0.514035423087612	0.958786787864799	0.949881647420234	"LOC100273699"	1
"GO:0030532"	"GO:0030532"	"small nuclear ribonucleoprotein complex"	"1/139"	"39/7601"	0.514035423087612	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0097525"	"GO:0097525"	"spliceosomal snRNP complex"	"1/139"	"39/7601"	0.514035423087612	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0031974"	"GO:0031974"	"membrane-enclosed lumen"	"6/139"	"316/7601"	0.522059726823538	0.958786787864799	0.949881647420234	"LOC100273699/LOC100276430/LOC103649620/LOC100272977/LOC100274222/LOC100272741"	6
"GO:0043233"	"GO:0043233"	"organelle lumen"	"6/139"	"316/7601"	0.522059726823538	0.958786787864799	0.949881647420234	"LOC100273699/LOC100276430/LOC103649620/LOC100272977/LOC100274222/LOC100272741"	6
"GO:0070013"	"GO:0070013"	"intracellular organelle lumen"	"6/139"	"316/7601"	0.522059726823538	0.958786787864799	0.949881647420234	"LOC100273699/LOC100276430/LOC103649620/LOC100272977/LOC100274222/LOC100272741"	6
"GO:0098791"	"GO:0098791"	"Golgi apparatus subcompartment"	"1/139"	"40/7601"	0.52296812292771	0.958786787864799	0.949881647420234	"LOC103654846"	1
"GO:0120114"	"GO:0120114"	"Sm-like protein family complex"	"1/139"	"40/7601"	0.52296812292771	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0005783"	"GO:0005783"	"endoplasmic reticulum"	"8/139"	"436/7601"	0.548547497099696	0.958786787864799	0.949881647420234	"LOC103630932/LOC103645856/LOC100272381/LOC100216823/LOC100283950/LOC732747/LOC100191150/LOC103636214"	8
"GO:0030117"	"GO:0030117"	"membrane coat"	"1/139"	"44/7601"	0.557097845738797	0.958786787864799	0.949881647420234	"LOC103627911"	1
"GO:0048475"	"GO:0048475"	"coated membrane"	"1/139"	"44/7601"	0.557097845738797	0.958786787864799	0.949881647420234	"LOC103627911"	1
"GO:0070469"	"GO:0070469"	"respirasome"	"1/139"	"47/7601"	0.581093806250774	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0140534"	"GO:0140534"	"endoplasmic reticulum protein-containing complex"	"1/139"	"51/7601"	0.61109187829926	0.958786787864799	0.949881647420234	"LOC100283950"	1
"GO:0009579"	"GO:0009579"	"thylakoid"	"3/139"	"172/7601"	0.613604004817368	0.958786787864799	0.949881647420234	"LOC100286167/LOC732792/LOC100279779"	3
"GO:0005774"	"GO:0005774"	"vacuolar membrane"	"1/139"	"53/7601"	0.625281049525648	0.958786787864799	0.949881647420234	"LOC100216823"	1
"GO:0099080"	"GO:0099080"	"supramolecular complex"	"2/139"	"115/7601"	0.62591338515861	0.958786787864799	0.949881647420234	"LOC103649620/LOC100284150"	2
"GO:0031981"	"GO:0031981"	"nuclear lumen"	"4/139"	"238/7601"	0.638178124338407	0.958786787864799	0.949881647420234	"LOC100273699/LOC100272977/LOC100274222/LOC100272741"	4
"GO:0005759"	"GO:0005759"	"mitochondrial matrix"	"1/139"	"57/7601"	0.652135595602182	0.958786787864799	0.949881647420234	"LOC103649620"	1
"GO:1990204"	"GO:1990204"	"oxidoreductase complex"	"1/139"	"57/7601"	0.652135595602182	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0005667"	"GO:0005667"	"transcription regulator complex"	"1/139"	"58/7601"	0.658545080253733	0.958786787864799	0.949881647420234	"LOC100273144"	1
"GO:0031461"	"GO:0031461"	"cullin-RING ubiquitin ligase complex"	"1/139"	"60/7601"	0.671014392975589	0.958786787864799	0.949881647420234	"LOC103627509"	1
"GO:0098800"	"GO:0098800"	"inner mitochondrial membrane protein complex"	"1/139"	"60/7601"	0.671014392975589	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0031969"	"GO:0031969"	"chloroplast membrane"	"1/139"	"64/7601"	0.694612703644141	0.958786787864799	0.949881647420234	"LOC100501361"	1
"GO:0000428"	"GO:0000428"	"DNA-directed RNA polymerase complex"	"1/139"	"65/7601"	0.700244763375263	0.958786787864799	0.949881647420234	"LOC100279779"	1
"GO:0030880"	"GO:0030880"	"RNA polymerase complex"	"1/139"	"65/7601"	0.700244763375263	0.958786787864799	0.949881647420234	"LOC100279779"	1
"GO:0048046"	"GO:0048046"	"apoplast"	"1/139"	"70/7601"	0.726895038718904	0.958786787864799	0.949881647420234	"LOC100285709"	1
"GO:0005681"	"GO:0005681"	"spliceosomal complex"	"1/139"	"71/7601"	0.731935749065215	0.958786787864799	0.949881647420234	"LOC103633324"	1
"GO:0031967"	"GO:0031967"	"organelle envelope"	"5/139"	"333/7601"	0.735316934754585	0.958786787864799	0.949881647420234	"LOC100276847/LOC100276430/LOC100381606/LOC100501361/LOC541816"	5
"GO:0031975"	"GO:0031975"	"envelope"	"5/139"	"333/7601"	0.735316934754585	0.958786787864799	0.949881647420234	"LOC100276847/LOC100276430/LOC100381606/LOC100501361/LOC541816"	5
"GO:0000151"	"GO:0000151"	"ubiquitin ligase complex"	"1/139"	"75/7601"	0.751191453300194	0.958786787864799	0.949881647420234	"LOC103627509"	1
"GO:0009534"	"GO:0009534"	"chloroplast thylakoid"	"1/139"	"75/7601"	0.751191453300194	0.958786787864799	0.949881647420234	"LOC100279779"	1
"GO:0031976"	"GO:0031976"	"plastid thylakoid"	"1/139"	"75/7601"	0.751191453300194	0.958786787864799	0.949881647420234	"LOC100279779"	1
"GO:0042651"	"GO:0042651"	"thylakoid membrane"	"1/139"	"76/7601"	0.755786774585243	0.958786787864799	0.949881647420234	"LOC732792"	1
"GO:1905368"	"GO:1905368"	"peptidase complex"	"1/139"	"79/7601"	0.769073210596467	0.958786787864799	0.949881647420234	"LOC100283950"	1
"GO:0005773"	"GO:0005773"	"vacuole"	"1/139"	"80/7601"	0.773340536271432	0.958786787864799	0.949881647420234	"LOC100216823"	1
"GO:0098796"	"GO:0098796"	"membrane protein complex"	"4/139"	"286/7601"	0.773847853454473	0.958786787864799	0.949881647420234	"LOC100276847/LOC100286167/LOC103627911/LOC100283950"	4
"GO:0009941"	"GO:0009941"	"chloroplast envelope"	"1/139"	"82/7601"	0.781641715428289	0.958786787864799	0.949881647420234	"LOC100501361"	1
"GO:0098798"	"GO:0098798"	"mitochondrial protein-containing complex"	"1/139"	"85/7601"	0.79353081645265	0.958786787864799	0.949881647420234	"LOC100276847"	1
"GO:0034357"	"GO:0034357"	"photosynthetic membrane"	"1/139"	"86/7601"	0.797349232699733	0.958786787864799	0.949881647420234	"LOC732792"	1
"GO:0005874"	"GO:0005874"	"microtubule"	"1/139"	"88/7601"	0.804776987775847	0.958786787864799	0.949881647420234	"LOC100284150"	1
"GO:0099081"	"GO:0099081"	"supramolecular polymer"	"1/139"	"89/7601"	0.808388860356595	0.958786787864799	0.949881647420234	"LOC100284150"	1
"GO:0099512"	"GO:0099512"	"supramolecular fiber"	"1/139"	"89/7601"	0.808388860356595	0.958786787864799	0.949881647420234	"LOC100284150"	1
"GO:0099513"	"GO:0099513"	"polymeric cytoskeletal fiber"	"1/139"	"89/7601"	0.808388860356595	0.958786787864799	0.949881647420234	"LOC100284150"	1
"GO:0005856"	"GO:0005856"	"cytoskeleton"	"2/139"	"171/7601"	0.82501013390413	0.967253260439325	0.958269484026576	"LOC100381350/LOC100284150"	2
"GO:0015630"	"GO:0015630"	"microtubule cytoskeleton"	"1/139"	"99/7601"	0.841050849318927	0.974854393528757	0.965800018356663	"LOC100284150"	1
"GO:0005654"	"GO:0005654"	"nucleoplasm"	"1/139"	"105/7601"	0.857928078405831	0.983243415701065	0.974111123914368	"LOC100274222"	1
"GO:0005730"	"GO:0005730"	"nucleolus"	"1/139"	"110/7601"	0.870624156411293	0.986707377266132	0.977542912461802	"LOC100272977"	1
"GO:0061695"	"GO:0061695"	"transferase complex, transferring phosphorus-containing groups"	"1/139"	"119/7601"	0.890703811682741	0.990237001706266	0.981039754012399	"LOC100279779"	1
"GO:0042170"	"GO:0042170"	"plastid membrane"	"1/139"	"132/7601"	0.914366256048097	0.990237001706266	0.981039754012399	"LOC100501361"	1
"GO:1990904"	"GO:1990904"	"ribonucleoprotein complex"	"5/139"	"456/7601"	0.926351470965404	0.990237001706266	0.981039754012399	"LOC100282410/LOC103645776/LOC103654352/LOC103633324/LOC100272977"	5
"GO:0140513"	"GO:0140513"	"nuclear protein-containing complex"	"3/139"	"317/7601"	0.93410695597087	0.990237001706266	0.981039754012399	"LOC100125648/LOC103633324/LOC103639133"	3
"GO:0009526"	"GO:0009526"	"plastid envelope"	"1/139"	"153/7601"	0.942312094804138	0.990237001706266	0.981039754012399	"LOC100501361"	1
"GO:1990234"	"GO:1990234"	"transferase complex"	"2/139"	"271/7601"	0.961724086317168	0.990237001706266	0.981039754012399	"LOC103627509/LOC100279779"	2
"GO:0000139"	"GO:0000139"	"Golgi membrane"	"1/139"	"184/7601"	0.967868218487502	0.990237001706266	0.981039754012399	"LOC100383800"	1
"GO:0005694"	"GO:0005694"	"chromosome"	"1/139"	"190/7601"	0.971317258707941	0.990237001706266	0.981039754012399	"LOC100273699"	1
"GO:0140535"	"GO:0140535"	"intracellular protein-containing complex"	"2/139"	"292/7601"	0.97267674506034	0.990237001706266	0.981039754012399	"LOC103627509/LOC100279779"	2
"GO:0005794"	"GO:0005794"	"Golgi apparatus"	"3/139"	"400/7601"	0.979913088458691	0.990237001706266	0.981039754012399	"LOC103654846/LOC100383800/LOC103639462"	3
"GO:0005829"	"GO:0005829"	"cytosol"	"4/139"	"485/7601"	0.980528795807185	0.990237001706266	0.981039754012399	"LOC100192349/LOC103654750/LOC103654846/LOC100274222"	4
"GO:0098588"	"GO:0098588"	"bounding membrane of organelle"	"2/139"	"426/7601"	0.997122143996772	0.997122143996772	0.987860947612902	"LOC100383800/LOC100216823"	2
