""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0005730"	"GO:0005730"	"nucleolus"	"6/283"	"110/7601"	0.2260655264507	0.994954863308199	0.994954863308199	"LOC542124/LOC103651371/LOC100274701/LOC100193550/LOC100282857/LOC100276800"	6
"GO:0000785"	"GO:0000785"	"chromatin"	"6/283"	"114/7601"	0.250734970686273	0.994954863308199	0.994954863308199	"LOC542124/LOC103653535/LOC103625810/LOC542385/LOC103632089/LOC103638138"	6
"GO:0005783"	"GO:0005783"	"endoplasmic reticulum"	"19/283"	"436/7601"	0.269693161710832	0.994954863308199	0.994954863308199	"LOC100193072/LOC100273803/LOC100191925/LOC100276147/LOC100282996/LOC100274497/LOC100382048/LOC100274494/LOC100279736/LOC100283241/LOC100193900/LOC100193639/LOC100193211/LOC103626608/LOC100191702/LOC100192945/LOC103633596/LOC100273329/LOC100193861"	19
"GO:0005694"	"GO:0005694"	"chromosome"	"9/283"	"190/7601"	0.276618596666497	0.994954863308199	0.994954863308199	"LOC542124/LOC100383357/LOC103653535/LOC100383373/LOC103625810/LOC542385/LOC103632089/LOC103638138/LOC100273602"	9
"GO:0016469"	"GO:0016469"	"proton-transporting two-sector ATPase complex"	"2/283"	"28/7601"	0.280129435805668	0.994954863308199	0.994954863308199	"LOC100280656/LOC100273417"	2
"GO:0031974"	"GO:0031974"	"membrane-enclosed lumen"	"14/283"	"316/7601"	0.288622095472046	0.994954863308199	0.994954863308199	"LOC100282469/LOC100273495/LOC100273578/LOC542124/LOC103651371/LOC542547/LOC100282695/LOC100383373/LOC100274701/LOC100193550/LOC100282857/LOC100276800/LOC100193944/LOC103640662"	14
"GO:0043233"	"GO:0043233"	"organelle lumen"	"14/283"	"316/7601"	0.288622095472046	0.994954863308199	0.994954863308199	"LOC100282469/LOC100273495/LOC100273578/LOC542124/LOC103651371/LOC542547/LOC100282695/LOC100383373/LOC100274701/LOC100193550/LOC100282857/LOC100276800/LOC100193944/LOC103640662"	14
"GO:0070013"	"GO:0070013"	"intracellular organelle lumen"	"14/283"	"316/7601"	0.288622095472046	0.994954863308199	0.994954863308199	"LOC100282469/LOC100273495/LOC100273578/LOC542124/LOC103651371/LOC542547/LOC100282695/LOC100383373/LOC100274701/LOC100193550/LOC100282857/LOC100276800/LOC100193944/LOC103640662"	14
"GO:0000152"	"GO:0000152"	"nuclear ubiquitin ligase complex"	"1/283"	"10/7601"	0.315903747997608	0.994954863308199	0.994954863308199	"LOC100502261"	1
"GO:0005680"	"GO:0005680"	"anaphase-promoting complex"	"1/283"	"10/7601"	0.315903747997608	0.994954863308199	0.994954863308199	"LOC100502261"	1
"GO:0009295"	"GO:0009295"	"nucleoid"	"1/283"	"10/7601"	0.315903747997608	0.994954863308199	0.994954863308199	"LOC100273495"	1
"GO:0019005"	"GO:0019005"	"SCF ubiquitin ligase complex"	"2/283"	"31/7601"	0.321881161724387	0.994954863308199	0.994954863308199	"LOC100282400/LOC100274363"	2
"GO:0005576"	"GO:0005576"	"extracellular region"	"11/283"	"252/7601"	0.337336485316828	0.994954863308199	0.994954863308199	"LOC100191304/LOC541904/LOC542525/LOC100273516/LOC100284816/LOC103640665/LOC103630392/LOC606469/LOC100381926/LOC100037814/LOC100279996"	11
"GO:0000315"	"GO:0000315"	"organellar large ribosomal subunit"	"1/283"	"11/7601"	0.341407533970033	0.994954863308199	0.994954863308199	"LOC542547"	1
"GO:0005762"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"1/283"	"11/7601"	0.341407533970033	0.994954863308199	0.994954863308199	"LOC542547"	1
"GO:0030894"	"GO:0030894"	"replisome"	"1/283"	"11/7601"	0.341407533970033	0.994954863308199	0.994954863308199	"LOC100383373"	1
"GO:0031965"	"GO:0031965"	"nuclear membrane"	"1/283"	"11/7601"	0.341407533970033	0.994954863308199	0.994954863308199	"LOC100216910"	1
"GO:0043601"	"GO:0043601"	"nuclear replisome"	"1/283"	"11/7601"	0.341407533970033	0.994954863308199	0.994954863308199	"LOC100383373"	1
"GO:0031984"	"GO:0031984"	"organelle subcompartment"	"11/283"	"254/7601"	0.346801105728359	0.994954863308199	0.994954863308199	"LOC100192955/LOC100384139/LOC100273803/LOC100276147/LOC100274497/LOC100382048/LOC100274494/LOC100193211/LOC100191702/LOC100192945/LOC103632856"	11
"GO:0005815"	"GO:0005815"	"microtubule organizing center"	"1/283"	"12/7601"	0.36596374844783	0.994954863308199	0.994954863308199	"LOC100274060"	1
"GO:0034708"	"GO:0034708"	"methyltransferase complex"	"1/283"	"12/7601"	0.36596374844783	0.994954863308199	0.994954863308199	"LOC100273578"	1
"GO:0031461"	"GO:0031461"	"cullin-RING ubiquitin ligase complex"	"3/283"	"60/7601"	0.387745855633308	0.994954863308199	0.994954863308199	"LOC100282400/LOC100274363/LOC100502261"	3
"GO:0070603"	"GO:0070603"	"SWI/SNF superfamily-type complex"	"1/283"	"13/7601"	0.389607477422565	0.994954863308199	0.994954863308199	"LOC103632089"	1
"GO:0031981"	"GO:0031981"	"nuclear lumen"	"10/283"	"238/7601"	0.393555994005209	0.994954863308199	0.994954863308199	"LOC100282469/LOC100273578/LOC542124/LOC103651371/LOC100282695/LOC100383373/LOC100274701/LOC100193550/LOC100282857/LOC100276800"	10
"GO:0005852"	"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC100272475"	1
"GO:0016282"	"GO:0016282"	"eukaryotic 43S preinitiation complex"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC100272475"	1
"GO:0016607"	"GO:0016607"	"nuclear speck"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC100282469"	1
"GO:0031985"	"GO:0031985"	"Golgi cisterna"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC103632856"	1
"GO:0033290"	"GO:0033290"	"eukaryotic 48S preinitiation complex"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC100272475"	1
"GO:0043596"	"GO:0043596"	"nuclear replication fork"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC100383373"	1
"GO:0070461"	"GO:0070461"	"SAGA-type complex"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC103653535"	1
"GO:0070993"	"GO:0070993"	"translation preinitiation complex"	"1/283"	"14/7601"	0.412372512199768	0.994954863308199	0.994954863308199	"LOC100272475"	1
"GO:0030684"	"GO:0030684"	"preribosome"	"2/283"	"38/7601"	0.416299425880159	0.994954863308199	0.994954863308199	"LOC100193550/LOC100276800"	2
"GO:1902554"	"GO:1902554"	"serine/threonine protein kinase complex"	"2/283"	"41/7601"	0.45476580623354	0.994954863308199	0.994954863308199	"LOC100283405/LOC100193032"	2
"GO:1902911"	"GO:1902911"	"protein kinase complex"	"2/283"	"41/7601"	0.45476580623354	0.994954863308199	0.994954863308199	"LOC100283405/LOC100193032"	2
"GO:0016604"	"GO:0016604"	"nuclear body"	"1/283"	"16/7601"	0.455395474869042	0.994954863308199	0.994954863308199	"LOC100282469"	1
"GO:0033176"	"GO:0033176"	"proton-transporting V-type ATPase complex"	"1/283"	"16/7601"	0.455395474869042	0.994954863308199	0.994954863308199	"LOC100280656"	1
"GO:0036464"	"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"1/283"	"16/7601"	0.455395474869042	0.994954863308199	0.994954863308199	"LOC100193503"	1
"GO:0005747"	"GO:0005747"	"mitochondrial respiratory chain complex I"	"1/283"	"17/7601"	0.475714931772412	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0005795"	"GO:0005795"	"Golgi stack"	"1/283"	"17/7601"	0.475714931772412	0.994954863308199	0.994954863308199	"LOC103632856"	1
"GO:0030964"	"GO:0030964"	"NADH dehydrogenase complex"	"1/283"	"17/7601"	0.475714931772412	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0035770"	"GO:0035770"	"ribonucleoprotein granule"	"1/283"	"17/7601"	0.475714931772412	0.994954863308199	0.994954863308199	"LOC100193503"	1
"GO:0045271"	"GO:0045271"	"respiratory chain complex I"	"1/283"	"17/7601"	0.475714931772412	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0005761"	"GO:0005761"	"mitochondrial ribosome"	"1/283"	"18/7601"	0.495278839249787	0.994954863308199	0.994954863308199	"LOC542547"	1
"GO:0005769"	"GO:0005769"	"early endosome"	"1/283"	"18/7601"	0.495278839249787	0.994954863308199	0.994954863308199	"LOC100381948"	1
"GO:0005681"	"GO:0005681"	"spliceosomal complex"	"3/283"	"71/7601"	0.496181548356024	0.994954863308199	0.994954863308199	"LOC100282469/LOC100304237/LOC100282560"	3
"GO:0005657"	"GO:0005657"	"replication fork"	"1/283"	"19/7601"	0.514115195374317	0.994954863308199	0.994954863308199	"LOC100383373"	1
"GO:0033178"	"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"1/283"	"19/7601"	0.514115195374317	0.994954863308199	0.994954863308199	"LOC100273417"	1
"GO:0046540"	"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"1/283"	"19/7601"	0.514115195374317	0.994954863308199	0.994954863308199	"LOC100279564"	1
"GO:0005768"	"GO:0005768"	"endosome"	"4/283"	"101/7601"	0.522381592513639	0.994954863308199	0.994954863308199	"LOC103504716/LOC100193449/LOC100191700/LOC100381948"	4
"GO:0000139"	"GO:0000139"	"Golgi membrane"	"7/283"	"184/7601"	0.531814365490071	0.994954863308199	0.994954863308199	"LOC103504716/LOC100191606/LOC100191567/LOC103649736/LOC100194243/LOC100285918/LOC100382003"	7
"GO:0000325"	"GO:0000325"	"plant-type vacuole"	"1/283"	"20/7601"	0.53225096426235	0.994954863308199	0.994954863308199	"LOC100384139"	1
"GO:0032040"	"GO:0032040"	"small-subunit processome"	"1/283"	"20/7601"	0.53225096426235	0.994954863308199	0.994954863308199	"LOC100276800"	1
"GO:0000151"	"GO:0000151"	"ubiquitin ligase complex"	"3/283"	"75/7601"	0.533238508962214	0.994954863308199	0.994954863308199	"LOC100282400/LOC100274363/LOC100502261"	3
"GO:0005789"	"GO:0005789"	"endoplasmic reticulum membrane"	"8/283"	"213/7601"	0.541597468528065	0.994954863308199	0.994954863308199	"LOC100273803/LOC100276147/LOC100274497/LOC100382048/LOC100274494/LOC100193211/LOC100191702/LOC100192945"	8
"GO:0098827"	"GO:0098827"	"endoplasmic reticulum subcompartment"	"8/283"	"214/7601"	0.546992303024542	0.994954863308199	0.994954863308199	"LOC100273803/LOC100276147/LOC100274497/LOC100382048/LOC100274494/LOC100193211/LOC100191702/LOC100192945"	8
"GO:0000313"	"GO:0000313"	"organellar ribosome"	"1/283"	"21/7601"	0.54971211412566	0.994954863308199	0.994954863308199	"LOC542547"	1
"GO:0042175"	"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"	"8/283"	"217/7601"	0.563022658627892	0.994954863308199	0.994954863308199	"LOC100273803/LOC100276147/LOC100274497/LOC100382048/LOC100274494/LOC100193211/LOC100191702/LOC100192945"	8
"GO:0097526"	"GO:0097526"	"spliceosomal tri-snRNP complex"	"1/283"	"22/7601"	0.566523653928093	0.994954863308199	0.994954863308199	"LOC100279564"	1
"GO:0009707"	"GO:0009707"	"chloroplast outer membrane"	"1/283"	"23/7601"	0.582709668697634	0.994954863308199	0.994954863308199	"LOC103630113"	1
"GO:0000123"	"GO:0000123"	"histone acetyltransferase complex"	"1/283"	"26/7601"	0.627742259709481	0.994954863308199	0.994954863308199	"LOC103653535"	1
"GO:0005819"	"GO:0005819"	"spindle"	"1/283"	"27/7601"	0.641649710600863	0.994954863308199	0.994954863308199	"LOC100274060"	1
"GO:1902495"	"GO:1902495"	"transmembrane transporter complex"	"1/283"	"27/7601"	0.641649710600863	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0005667"	"GO:0005667"	"transcription regulator complex"	"2/283"	"58/7601"	0.642003105273378	0.994954863308199	0.994954863308199	"LOC103644250/LOC100217154"	2
"GO:0140535"	"GO:0140535"	"intracellular protein-containing complex"	"10/283"	"292/7601"	0.653429320895379	0.994954863308199	0.994954863308199	"LOC100191700/LOC100192879/LOC100282400/LOC103653535/LOC100274445/LOC103654920/LOC100273032/LOC100274559/LOC100274363/LOC100502261"	10
"GO:0009527"	"GO:0009527"	"plastid outer membrane"	"1/283"	"28/7601"	0.655039350408092	0.994954863308199	0.994954863308199	"LOC103630113"	1
"GO:1990351"	"GO:1990351"	"transporter complex"	"1/283"	"28/7601"	0.655039350408092	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0000307"	"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"1/283"	"30/7601"	0.680341340851462	0.994954863308199	0.994954863308199	"LOC100283405"	1
"GO:0031248"	"GO:0031248"	"protein acetyltransferase complex"	"1/283"	"30/7601"	0.680341340851462	0.994954863308199	0.994954863308199	"LOC103653535"	1
"GO:1902493"	"GO:1902493"	"acetyltransferase complex"	"1/283"	"30/7601"	0.680341340851462	0.994954863308199	0.994954863308199	"LOC103653535"	1
"GO:0005746"	"GO:0005746"	"mitochondrial respirasome"	"1/283"	"32/7601"	0.703793570448424	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0098803"	"GO:0098803"	"respiratory chain complex"	"1/283"	"33/7601"	0.71486853670065	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0009570"	"GO:0009570"	"chloroplast stroma"	"2/283"	"67/7601"	0.71874749503058	0.994954863308199	0.994954863308199	"LOC103637735/LOC100281391"	2
"GO:0090575"	"GO:0090575"	"RNA polymerase II transcription regulator complex"	"1/283"	"35/7601"	0.735795762564974	0.994954863308199	0.994954863308199	"LOC100217154"	1
"GO:0009532"	"GO:0009532"	"plastid stroma"	"2/283"	"70/7601"	0.741070682381314	0.994954863308199	0.994954863308199	"LOC103637735/LOC100281391"	2
"GO:0005654"	"GO:0005654"	"nucleoplasm"	"3/283"	"105/7601"	0.755861872096779	0.994954863308199	0.994954863308199	"LOC100282469/LOC100273578/LOC100282695"	3
"GO:0000228"	"GO:0000228"	"nuclear chromosome"	"1/283"	"39/7601"	0.773169064562508	0.994954863308199	0.994954863308199	"LOC100383373"	1
"GO:0030532"	"GO:0030532"	"small nuclear ribonucleoprotein complex"	"1/283"	"39/7601"	0.773169064562508	0.994954863308199	0.994954863308199	"LOC100279564"	1
"GO:0097525"	"GO:0097525"	"spliceosomal snRNP complex"	"1/283"	"39/7601"	0.773169064562508	0.994954863308199	0.994954863308199	"LOC100279564"	1
"GO:0120114"	"GO:0120114"	"Sm-like protein family complex"	"1/283"	"40/7601"	0.781657976851427	0.994954863308199	0.994954863308199	"LOC100279564"	1
"GO:0005773"	"GO:0005773"	"vacuole"	"2/283"	"80/7601"	0.804840801769186	0.994954863308199	0.994954863308199	"LOC100384139/LOC100280656"	2
"GO:0010008"	"GO:0010008"	"endosome membrane"	"1/283"	"43/7601"	0.805271702073883	0.994954863308199	0.994954863308199	"LOC103504716"	1
"GO:0099080"	"GO:0099080"	"supramolecular complex"	"3/283"	"115/7601"	0.807965854738372	0.994954863308199	0.994954863308199	"LOC100193503/LOC100037751/LOC100274060"	3
"GO:0009941"	"GO:0009941"	"chloroplast envelope"	"2/283"	"82/7601"	0.815789602046282	0.994954863308199	0.994954863308199	"LOC103630113/LOC100303815"	2
"GO:0098798"	"GO:0098798"	"mitochondrial protein-containing complex"	"2/283"	"85/7601"	0.831186534202439	0.994954863308199	0.994954863308199	"LOC542547/LOC100276678"	2
"GO:0070469"	"GO:0070469"	"respirasome"	"1/283"	"47/7601"	0.832844722746694	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0005874"	"GO:0005874"	"microtubule"	"2/283"	"88/7601"	0.845416852053196	0.994954863308199	0.994954863308199	"LOC100037751/LOC100274060"	2
"GO:0099081"	"GO:0099081"	"supramolecular polymer"	"2/283"	"89/7601"	0.849913497753396	0.994954863308199	0.994954863308199	"LOC100037751/LOC100274060"	2
"GO:0099512"	"GO:0099512"	"supramolecular fiber"	"2/283"	"89/7601"	0.849913497753396	0.994954863308199	0.994954863308199	"LOC100037751/LOC100274060"	2
"GO:0099513"	"GO:0099513"	"polymeric cytoskeletal fiber"	"2/283"	"89/7601"	0.849913497753396	0.994954863308199	0.994954863308199	"LOC100037751/LOC100274060"	2
"GO:0140534"	"GO:0140534"	"endoplasmic reticulum protein-containing complex"	"1/283"	"51/7601"	0.856525302258729	0.994954863308199	0.994954863308199	"LOC100276147"	1
"GO:0005774"	"GO:0005774"	"vacuolar membrane"	"1/283"	"53/7601"	0.86708025629327	0.994954863308199	0.994954863308199	"LOC100280656"	1
"GO:0031967"	"GO:0031967"	"organelle envelope"	"9/283"	"333/7601"	0.879611975239998	0.994954863308199	0.994954863308199	"LOC100193503/LOC100193549/LOC100275488/LOC103630113/LOC100303815/LOC103634649/LOC100216910/COAC1/LOC100276678"	9
"GO:0031975"	"GO:0031975"	"envelope"	"9/283"	"333/7601"	0.879611975239998	0.994954863308199	0.994954863308199	"LOC100193503/LOC100193549/LOC100275488/LOC103630113/LOC100303815/LOC103634649/LOC100216910/COAC1/LOC100276678"	9
"GO:0031410"	"GO:0031410"	"cytoplasmic vesicle"	"4/283"	"169/7601"	0.880566137854974	0.994954863308199	0.994954863308199	"LOC103504716/LOC100193449/LOC100191700/LOC100381948"	4
"GO:0097708"	"GO:0097708"	"intracellular vesicle"	"4/283"	"169/7601"	0.880566137854974	0.994954863308199	0.994954863308199	"LOC103504716/LOC100193449/LOC100191700/LOC100381948"	4
"GO:1990234"	"GO:1990234"	"transferase complex"	"7/283"	"271/7601"	0.884515216884591	0.994954863308199	0.994954863308199	"LOC100283405/LOC100273578/LOC100193032/LOC100282400/LOC103653535/LOC100274363/LOC100502261"	7
"GO:1990204"	"GO:1990204"	"oxidoreductase complex"	"1/283"	"57/7601"	0.885924875445929	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0015630"	"GO:0015630"	"microtubule cytoskeleton"	"2/283"	"99/7601"	0.888751705516119	0.994954863308199	0.994954863308199	"LOC100037751/LOC100274060"	2
"GO:0009579"	"GO:0009579"	"thylakoid"	"4/283"	"172/7601"	0.888751708223248	0.994954863308199	0.994954863308199	"LOC100275488/LOC100381672/LOC103633596/LOC103636097"	4
"GO:0005777"	"GO:0005777"	"peroxisome"	"1/283"	"59/7601"	0.894323548517126	0.994954863308199	0.994954863308199	"LOC100275707"	1
"GO:0042579"	"GO:0042579"	"microbody"	"1/283"	"59/7601"	0.894323548517126	0.994954863308199	0.994954863308199	"LOC100275707"	1
"GO:0098800"	"GO:0098800"	"inner mitochondrial membrane protein complex"	"1/283"	"60/7601"	0.898288867500109	0.994954863308199	0.994954863308199	"LOC100276678"	1
"GO:0031982"	"GO:0031982"	"vesicle"	"4/283"	"176/7601"	0.898903743579263	0.994954863308199	0.994954863308199	"LOC103504716/LOC100193449/LOC100191700/LOC100381948"	4
"GO:0031966"	"GO:0031966"	"mitochondrial membrane"	"3/283"	"141/7601"	0.901413612311734	0.994954863308199	0.994954863308199	"LOC103634649/COAC1/LOC100276678"	3
"GO:0009535"	"GO:0009535"	"chloroplast thylakoid membrane"	"1/283"	"63/7601"	0.909317012138788	0.994954863308199	0.994954863308199	"LOC100275488"	1
"GO:0055035"	"GO:0055035"	"plastid thylakoid membrane"	"1/283"	"63/7601"	0.909317012138788	0.994954863308199	0.994954863308199	"LOC100275488"	1
"GO:0031969"	"GO:0031969"	"chloroplast membrane"	"1/283"	"64/7601"	0.912721533970139	0.994954863308199	0.994954863308199	"LOC103630113"	1
"GO:0005740"	"GO:0005740"	"mitochondrial envelope"	"3/283"	"146/7601"	0.913799977924196	0.994954863308199	0.994954863308199	"LOC103634649/COAC1/LOC100276678"	3
"GO:0019867"	"GO:0019867"	"outer membrane"	"2/283"	"111/7601"	0.923035542087212	0.994954863308199	0.994954863308199	"LOC100275488/LOC103630113"	2
"GO:0031968"	"GO:0031968"	"organelle outer membrane"	"2/283"	"111/7601"	0.923035542087212	0.994954863308199	0.994954863308199	"LOC100275488/LOC103630113"	2
"GO:0009526"	"GO:0009526"	"plastid envelope"	"3/283"	"153/7601"	0.928775305023565	0.994954863308199	0.994954863308199	"LOC100275488/LOC103630113/LOC100303815"	3
"GO:0005743"	"GO:0005743"	"mitochondrial inner membrane"	"2/283"	"117/7601"	0.936191940679556	0.994954863308199	0.994954863308199	"COAC1/LOC100276678"	2
"GO:0061695"	"GO:0061695"	"transferase complex, transferring phosphorus-containing groups"	"2/283"	"119/7601"	0.94008358275605	0.994954863308199	0.994954863308199	"LOC100283405/LOC100193032"	2
"GO:0009534"	"GO:0009534"	"chloroplast thylakoid"	"1/283"	"75/7601"	0.942726629259193	0.994954863308199	0.994954863308199	"LOC100275488"	1
"GO:0031976"	"GO:0031976"	"plastid thylakoid"	"1/283"	"75/7601"	0.942726629259193	0.994954863308199	0.994954863308199	"LOC100275488"	1
"GO:0042651"	"GO:0042651"	"thylakoid membrane"	"1/283"	"76/7601"	0.944880278464567	0.994954863308199	0.994954863308199	"LOC100275488"	1
"GO:0005829"	"GO:0005829"	"cytosol"	"12/283"	"485/7601"	0.954881674832695	0.994954863308199	0.994954863308199	"LOC103630457/LOC100383320/LOC100285774/LOC100283671/LOC100285211/LOC100284317/LOC100193449/LOC100286003/LOC103651144/LOC100272578/LOC100191856/LOC100276484"	12
"GO:0012506"	"GO:0012506"	"vesicle membrane"	"1/283"	"82/7601"	0.956208959366979	0.994954863308199	0.994954863308199	"LOC103504716"	1
"GO:0030659"	"GO:0030659"	"cytoplasmic vesicle membrane"	"1/283"	"82/7601"	0.956208959366979	0.994954863308199	0.994954863308199	"LOC103504716"	1
"GO:0005856"	"GO:0005856"	"cytoskeleton"	"3/283"	"171/7601"	0.957000586149387	0.994954863308199	0.994954863308199	"LOC100037751/LOC100272884/LOC100274060"	3
"GO:1990904"	"GO:1990904"	"ribonucleoprotein complex"	"11/283"	"456/7601"	0.958059052333186	0.994954863308199	0.994954863308199	"LOC100282469/LOC100382683/LOC100272475/LOC100192042/LOC542547/LOC100279564/LOC100304237/LOC100193550/LOC100282151/LOC100276800/LOC100282560"	11
"GO:0019866"	"GO:0019866"	"organelle inner membrane"	"2/283"	"131/7601"	0.959100749427875	0.994954863308199	0.994954863308199	"COAC1/LOC100276678"	2
"GO:0042170"	"GO:0042170"	"plastid membrane"	"2/283"	"132/7601"	0.960393993111789	0.994954863308199	0.994954863308199	"LOC100275488/LOC103630113"	2
"GO:0005739"	"GO:0005739"	"mitochondrion"	"9/283"	"392/7601"	0.960591496769701	0.994954863308199	0.994954863308199	"LOC100272625/LOC100273495/LOC103651144/LOC542547/LOC103634649/COAC1/LOC100276678/LOC100193944/LOC103640662"	9
