""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0047262"	"GO:0047262"	"polygalacturonate 4-alpha-galacturonosyltransferase activity"	"1/51"	"15/8650"	0.0849468494625966	0.471068892474399	0.455217566498125	"LOC100281407"	1
"GO:0004659"	"GO:0004659"	"prenyltransferase activity"	"1/51"	"21/8650"	0.116907820338462	0.532125492563805	0.514219630432668	"LOC103653897"	1
"GO:0015085"	"GO:0015085"	"calcium ion transmembrane transporter activity"	"1/51"	"21/8650"	0.116907820338462	0.532125492563805	0.514219630432668	"LOC100283298"	1
"GO:0008378"	"GO:0008378"	"galactosyltransferase activity"	"1/51"	"22/8650"	0.122127162227759	0.532125492563805	0.514219630432668	"LOC100192460"	1
"GO:0005484"	"GO:0005484"	"SNAP receptor activity"	"1/51"	"27/8650"	0.147773595268367	0.549379504723122	0.530893050293268	"LOC100284783"	1
"GO:0005261"	"GO:0005261"	"monoatomic cation channel activity"	"1/51"	"31/8650"	0.167760561224878	0.549379504723122	0.530893050293268	"LOC100283298"	1
"GO:0003755"	"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"1/51"	"34/8650"	0.182448491920367	0.549379504723122	0.530893050293268	"LOC100283417"	1
"GO:0016859"	"GO:0016859"	"cis-trans isomerase activity"	"1/51"	"36/8650"	0.192098940199577	0.549379504723122	0.530893050293268	"LOC100283417"	1
"GO:0016860"	"GO:0016860"	"intramolecular oxidoreductase activity"	"1/51"	"37/8650"	0.196882194674829	0.549379504723122	0.530893050293268	"LOC606479"	1
"GO:0043531"	"GO:0043531"	"ADP binding"	"1/51"	"37/8650"	0.196882194674829	0.549379504723122	0.530893050293268	"LOC103647804"	1
"GO:0030674"	"GO:0030674"	"protein-macromolecule adaptor activity"	"1/51"	"40/8650"	0.211065983313919	0.549379504723122	0.530893050293268	"LOC100284783"	1
"GO:0004175"	"GO:0004175"	"endopeptidase activity"	"2/51"	"147/8650"	0.214767216707339	0.549379504723122	0.530893050293268	"LOC100284858/LOC100277723"	2
"GO:0060090"	"GO:0060090"	"molecular adaptor activity"	"1/51"	"41/8650"	0.215739111635753	0.549379504723122	0.530893050293268	"LOC100284783"	1
"GO:0016853"	"GO:0016853"	"isomerase activity"	"2/51"	"153/8650"	0.22781971953528	0.549379504723122	0.530893050293268	"LOC100283417/LOC606479"	2
"GO:0004190"	"GO:0004190"	"aspartic-type endopeptidase activity"	"1/51"	"45/8650"	0.234161756111495	0.549379504723122	0.530893050293268	"LOC100284858"	1
"GO:0070001"	"GO:0070001"	"aspartic-type peptidase activity"	"1/51"	"45/8650"	0.234161756111495	0.549379504723122	0.530893050293268	"LOC100284858"	1
"GO:0004252"	"GO:0004252"	"serine-type endopeptidase activity"	"1/51"	"50/8650"	0.256594283730766	0.572914362656808	0.553635967364646	"LOC100277723"	1
"GO:0003682"	"GO:0003682"	"chromatin binding"	"1/51"	"55/8650"	0.278382242516494	0.572914362656808	0.553635967364646	"LOC541871"	1
"GO:0003779"	"GO:0003779"	"actin binding"	"1/51"	"55/8650"	0.278382242516494	0.572914362656808	0.553635967364646	"LOC103646028"	1
"GO:0005216"	"GO:0005216"	"monoatomic ion channel activity"	"1/51"	"58/8650"	0.291153200694443	0.572914362656808	0.553635967364646	"LOC100283298"	1
"GO:0008374"	"GO:0008374"	"O-acyltransferase activity"	"1/51"	"58/8650"	0.291153200694443	0.572914362656808	0.553635967364646	"LOC103649606"	1
"GO:0019843"	"GO:0019843"	"rRNA binding"	"1/51"	"61/8650"	0.303702497245949	0.578932885375091	0.55945196861096	"LOC103633145"	1
"GO:0016758"	"GO:0016758"	"hexosyltransferase activity"	"2/51"	"198/8650"	0.32640955710634	0.60336312071172	0.583060133906062	"LOC100281407/LOC100192460"	2
"GO:0008236"	"GO:0008236"	"serine-type peptidase activity"	"1/51"	"74/8650"	0.355612100606455	0.616418429999856	0.595676135979153	"LOC100277723"	1
"GO:0017171"	"GO:0017171"	"serine hydrolase activity"	"1/51"	"74/8650"	0.355612100606455	0.616418429999856	0.595676135979153	"LOC100277723"	1
"GO:0016757"	"GO:0016757"	"glycosyltransferase activity"	"3/51"	"372/8650"	0.376721894044529	0.616418429999856	0.595676135979153	"LOC606403/LOC100281407/LOC100192460"	3
"GO:0016874"	"GO:0016874"	"ligase activity"	"2/51"	"224/8650"	0.382278513723877	0.616418429999856	0.595676135979153	"LOC542319/LOC100281562"	2
"GO:0003729"	"GO:0003729"	"mRNA binding"	"2/51"	"234/8650"	0.403292030509948	0.616418429999856	0.595676135979153	"LOC103646774/LOC103635534"	2
"GO:0015267"	"GO:0015267"	"channel activity"	"1/51"	"88/8650"	0.407273433539506	0.616418429999856	0.595676135979153	"LOC100283298"	1
"GO:0022803"	"GO:0022803"	"passive transmembrane transporter activity"	"1/51"	"88/8650"	0.407273433539506	0.616418429999856	0.595676135979153	"LOC100283298"	1
"GO:0016765"	"GO:0016765"	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	"1/51"	"90/8650"	0.414314026721214	0.616418429999856	0.595676135979153	"LOC103653897"	1
"GO:0046873"	"GO:0046873"	"metal ion transmembrane transporter activity"	"1/51"	"99/8650"	0.444995250768498	0.646302626116151	0.624554737920699	"LOC100283298"	1
"GO:1901702"	"GO:1901702"	"salt transmembrane transporter activity"	"1/51"	"111/8650"	0.483463755854844	0.685843932724314	0.662765491502357	"LOC100283298"	1
"GO:0008233"	"GO:0008233"	"peptidase activity"	"2/51"	"280/8650"	0.495324743077558	0.686700211993887	0.663592957233092	"LOC100284858/LOC100277723"	2
"GO:0008270"	"GO:0008270"	"zinc ion binding"	"2/51"	"296/8650"	0.525268708422792	0.712030915862008	0.688071290565529	"LOC103630373/LOC100279945"	2
"GO:0044877"	"GO:0044877"	"protein-containing complex binding"	"1/51"	"145/8650"	0.578814839329847	0.747680596041456	0.722521369772589	"LOC541871"	1
"GO:0022890"	"GO:0022890"	"inorganic cation transmembrane transporter activity"	"1/51"	"149/8650"	0.588828584561082	0.747680596041456	0.722521369772589	"LOC100283298"	1
"GO:0008194"	"GO:0008194"	"UDP-glycosyltransferase activity"	"1/51"	"150/8650"	0.591295322849211	0.747680596041456	0.722521369772589	"LOC100281407"	1
"GO:0008092"	"GO:0008092"	"cytoskeletal protein binding"	"1/51"	"155/8650"	0.603413026979705	0.747680596041456	0.722521369772589	"LOC103646028"	1
"GO:0008324"	"GO:0008324"	"monoatomic cation transmembrane transporter activity"	"1/51"	"159/8650"	0.612852947574964	0.747680596041456	0.722521369772589	"LOC100283298"	1
"GO:0003690"	"GO:0003690"	"double-stranded DNA binding"	"1/51"	"185/8650"	0.669060156365063	0.748077171186753	0.722904600284006	"LOC541871"	1
"GO:0004842"	"GO:0004842"	"ubiquitin-protein transferase activity"	"1/51"	"187/8650"	0.673036076013136	0.748077171186753	0.722904600284006	"LOC100281562"	1
"GO:0015075"	"GO:0015075"	"monoatomic ion transmembrane transporter activity"	"1/51"	"193/8650"	0.684684945160774	0.748077171186753	0.722904600284006	"LOC100283298"	1
"GO:0019787"	"GO:0019787"	"ubiquitin-like protein transferase activity"	"1/51"	"194/8650"	0.686586454891979	0.748077171186753	0.722904600284006	"LOC100281562"	1
"GO:0016747"	"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	"1/51"	"196/8650"	0.690355808855286	0.748077171186753	0.722904600284006	"LOC103649606"	1
"GO:0016755"	"GO:0016755"	"aminoacyltransferase activity"	"1/51"	"197/8650"	0.692223783038913	0.748077171186753	0.722904600284006	"LOC100281562"	1
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"1/51"	"203/8650"	0.703201824687265	0.748077171186753	0.722904600284006	"LOC100283298"	1
"GO:0016746"	"GO:0016746"	"acyltransferase activity"	"2/51"	"416/8650"	0.711286490636585	0.748077171186753	0.722904600284006	"LOC103649606/LOC100281562"	2
"GO:0003735"	"GO:0003735"	"structural constituent of ribosome"	"1/51"	"260/8650"	0.790083351948763	0.816865838455501	0.78937854967227	"LOC103633145"	1
"GO:0043565"	"GO:0043565"	"sequence-specific DNA binding"	"1/51"	"325/8650"	0.858984826948438	0.873301240730912	0.843914917703729	"LOC541871"	1
"GO:0004674"	"GO:0004674"	"protein serine/threonine kinase activity"	"1/51"	"363/8650"	0.888409419951883	0.888409419951883	0.858514711256349	"LOC103643892"	1
