""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0051603"	"GO:0051603"	"proteolysis involved in protein catabolic process"	"12/175"	"256/7535"	0.0158859553633743	0.574560901611469	0.570065759422475	"LOC100383088/LOC100281540/LOC103645857/LOC100286342/LOC100282105/LOC100384140/LOC103627724/LOC100282762/LOC101027200/LOC100192952/LOC100283413/LOC103641392"	12
"GO:0030162"	"GO:0030162"	"regulation of proteolysis"	"3/175"	"24/7535"	0.0174157596564883	0.574560901611469	0.570065759422475	"LOC100281540/LOC103645857/LOC100384140"	3
"GO:0009723"	"GO:0009723"	"response to ethylene"	"4/175"	"44/7535"	0.0185302345889231	0.574560901611469	0.570065759422475	"LOC103649560/LOC100384725/LOC542184/LOC100279803"	4
"GO:0006508"	"GO:0006508"	"proteolysis"	"19/175"	"490/7535"	0.0187593716450997	0.574560901611469	0.570065759422475	"LOC100383088/LOC100281540/LOC103645857/LOC100273709/LOC100286342/LOC100282195/LOC100272473/LOC100282105/LOC100281428/LOC100282629/LOC100384140/LOC103627724/LOC100274064/LOC100272769/LOC100282762/LOC101027200/LOC100192952/LOC100283413/LOC103641392"	19
"GO:0006091"	"GO:0006091"	"generation of precursor metabolites and energy"	"9/175"	"176/7535"	0.0211913827033364	0.574560901611469	0.570065759422475	"LOC100283329/LOC100193844/LOC542716/LOC103651601/LOC100281924/LOC100274470/LOC100281028/LOC100280624/LOC100278127"	9
"GO:0006782"	"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100500945/LOC100278507"	2
"GO:0009767"	"GO:0009767"	"photosynthetic electron transport chain"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100281924/LOC100278127"	2
"GO:0032434"	"GO:0032434"	"regulation of proteasomal ubiquitin-dependent protein catabolic process"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100281540/LOC100384140"	2
"GO:0045732"	"GO:0045732"	"positive regulation of protein catabolic process"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100281540/LOC100384140"	2
"GO:0046501"	"GO:0046501"	"protoporphyrinogen IX metabolic process"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100500945/LOC100278507"	2
"GO:1901800"	"GO:1901800"	"positive regulation of proteasomal protein catabolic process"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100281540/LOC100384140"	2
"GO:1903052"	"GO:1903052"	"positive regulation of proteolysis involved in protein catabolic process"	"2/175"	"10/7535"	0.0213519253977235	0.574560901611469	0.570065759422475	"LOC100281540/LOC100384140"	2
"GO:0000160"	"GO:0000160"	"phosphorelay signal transduction system"	"4/175"	"48/7535"	0.0247381936069863	0.60865218704939	0.603890327833498	"LOC103649560/LOC100384725/LOC542184/LOC100279803"	4
"GO:0045862"	"GO:0045862"	"positive regulation of proteolysis"	"2/175"	"11/7535"	0.0257032173585046	0.60865218704939	0.603890327833498	"LOC100281540/LOC100384140"	2
"GO:0061136"	"GO:0061136"	"regulation of proteasomal protein catabolic process"	"2/175"	"11/7535"	0.0257032173585046	0.60865218704939	0.603890327833498	"LOC100281540/LOC100384140"	2
"GO:0016192"	"GO:0016192"	"vesicle-mediated transport"	"12/175"	"278/7535"	0.0281754939984445	0.633743143965387	0.628784982810608	"LOC100280063/LOC100502100/LOC100192536/LOC103650005/LOC100284872/LOC100284295/LOC103654811/LOC100282110/LOC100273431/LOC100273143/LOC100282812/LOC541811"	12
"GO:0006779"	"GO:0006779"	"porphyrin-containing compound biosynthetic process"	"3/175"	"29/7535"	0.0289038258227457	0.633743143965387	0.628784982810608	"LOC100500945/LOC100278507/LOC100381341"	3
"GO:0033014"	"GO:0033014"	"tetrapyrrole biosynthetic process"	"3/175"	"30/7535"	0.0315813356975353	0.667719669033603	0.662495688692657	"LOC100500945/LOC100278507/LOC100381341"	3
"GO:0042176"	"GO:0042176"	"regulation of protein catabolic process"	"2/175"	"13/7535"	0.035363760068312	0.675333740659377	0.670050190768016	"LOC100281540/LOC100384140"	2
"GO:0046034"	"GO:0046034"	"ATP metabolic process"	"2/175"	"13/7535"	0.035363760068312	0.675333740659377	0.670050190768016	"LOC100281924/LOC542327"	2
"GO:0048278"	"GO:0048278"	"vesicle docking"	"2/175"	"13/7535"	0.035363760068312	0.675333740659377	0.670050190768016	"LOC100192536/LOC103654811"	2
"GO:0019941"	"GO:0019941"	"modification-dependent protein catabolic process"	"10/175"	"231/7535"	0.0424441668924889	0.776025206485108	0.769953885523987	"LOC100383088/LOC100281540/LOC103645857/LOC100384140/LOC103627724/LOC100282762/LOC101027200/LOC100192952/LOC100283413/LOC103641392"	10
"GO:0010498"	"GO:0010498"	"proteasomal protein catabolic process"	"6/175"	"111/7535"	0.0441188796546966	0.776025206485108	0.769953885523987	"LOC100383088/LOC100281540/LOC100286342/LOC100282105/LOC100384140/LOC100282762"	6
"GO:0043632"	"GO:0043632"	"modification-dependent macromolecule catabolic process"	"10/175"	"233/7535"	0.0445690152373204	0.776025206485108	0.769953885523987	"LOC100383088/LOC100281540/LOC103645857/LOC100384140/LOC103627724/LOC100282762/LOC101027200/LOC100192952/LOC100283413/LOC103641392"	10
"GO:0006783"	"GO:0006783"	"heme biosynthetic process"	"2/175"	"16/7535"	0.051999661546551	0.833109596604405	0.826591669461696	"LOC100500945/LOC100278507"	2
"GO:0006778"	"GO:0006778"	"porphyrin-containing compound metabolic process"	"3/175"	"37/7535"	0.0537777970899211	0.833109596604405	0.826591669461696	"LOC100500945/LOC100278507/LOC100381341"	3
"GO:0033013"	"GO:0033013"	"tetrapyrrole metabolic process"	"3/175"	"37/7535"	0.0537777970899211	0.833109596604405	0.826591669461696	"LOC100500945/LOC100278507/LOC100381341"	3
"GO:0015031"	"GO:0015031"	"protein transport"	"15/175"	"415/7535"	0.0583031737584244	0.833109596604405	0.826591669461696	"LOC100280063/LOC100282662/LOC100274236/LOC100192536/LOC103650005/LOC100274034/LOC100284295/LOC103654811/LOC100282110/LOC100280772/LOC100273431/LOC100279182/LOC100274535/LOC100273143/LOC541811"	15
"GO:0046148"	"GO:0046148"	"pigment biosynthetic process"	"3/175"	"39/7535"	0.0611887054875683	0.833109596604405	0.826591669461696	"LOC100500945/LOC100278507/LOC100381341"	3
"GO:0045184"	"GO:0045184"	"establishment of protein localization"	"15/175"	"419/7535"	0.0623120195628457	0.833109596604405	0.826591669461696	"LOC100280063/LOC100282662/LOC100274236/LOC100192536/LOC103650005/LOC100274034/LOC100284295/LOC103654811/LOC100282110/LOC100280772/LOC100273431/LOC100279182/LOC100274535/LOC100273143/LOC541811"	15
"GO:0009314"	"GO:0009314"	"response to radiation"	"6/175"	"122/7535"	0.0642130402665184	0.833109596604405	0.826591669461696	"LOC100275676/LOC100281680/LOC542716/LOC100192883/LOC101202729/LOC100384457"	6
"GO:0009205"	"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"2/175"	"18/7535"	0.0643397577073909	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327"	2
"GO:0042168"	"GO:0042168"	"heme metabolic process"	"2/175"	"18/7535"	0.0643397577073909	0.833109596604405	0.826591669461696	"LOC100500945/LOC100278507"	2
"GO:0009144"	"GO:0009144"	"purine nucleoside triphosphate metabolic process"	"2/175"	"19/7535"	0.0708415599351287	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327"	2
"GO:0019684"	"GO:0019684"	"photosynthesis, light reaction"	"3/175"	"42/7535"	0.0731426113464848	0.833109596604405	0.826591669461696	"LOC542716/LOC100281924/LOC100278127"	3
"GO:0006886"	"GO:0006886"	"intracellular protein transport"	"9/175"	"222/7535"	0.0733478053214471	0.833109596604405	0.826591669461696	"LOC100280063/LOC100274236/LOC100192536/LOC103650005/LOC100284295/LOC103654811/LOC100280772/LOC100273431/LOC100273143"	9
"GO:0046907"	"GO:0046907"	"intracellular transport"	"12/175"	"327/7535"	0.0778709559972516	0.833109596604405	0.826591669461696	"LOC100280063/LOC100274236/LOC100192536/LOC103650005/LOC100284295/LOC103654811/LOC100282110/LOC100280772/LOC100273431/LOC100280336/LOC100273143/LOC100282812"	12
"GO:0048193"	"GO:0048193"	"Golgi vesicle transport"	"5/175"	"100/7535"	0.0827129100088719	0.833109596604405	0.826591669461696	"LOC100502100/LOC100282110/LOC100273431/LOC100282812/LOC541811"	5
"GO:0006505"	"GO:0006505"	"GPI anchor metabolic process"	"2/175"	"21/7535"	0.0844420660019588	0.833109596604405	0.826591669461696	"LOC100272978/LOC100279182"	2
"GO:0072583"	"GO:0072583"	"clathrin-dependent endocytosis"	"2/175"	"21/7535"	0.0844420660019588	0.833109596604405	0.826591669461696	"LOC100280063/LOC100284872"	2
"GO:0042440"	"GO:0042440"	"pigment metabolic process"	"3/175"	"45/7535"	0.0860502169547464	0.833109596604405	0.826591669461696	"LOC100500945/LOC100278507/LOC100381341"	3
"GO:0051649"	"GO:0051649"	"establishment of localization in cell"	"12/175"	"336/7535"	0.090890906388645	0.833109596604405	0.826591669461696	"LOC100280063/LOC100274236/LOC100192536/LOC103650005/LOC100284295/LOC103654811/LOC100282110/LOC100280772/LOC100273431/LOC100280336/LOC100273143/LOC100282812"	12
"GO:0007264"	"GO:0007264"	"small GTPase mediated signal transduction"	"2/175"	"22/7535"	0.0915156046371788	0.833109596604405	0.826591669461696	"LOC103637660/LOC103650005"	2
"GO:0008104"	"GO:0008104"	"protein localization"	"15/175"	"449/7535"	0.0984012410144832	0.833109596604405	0.826591669461696	"LOC100280063/LOC100282662/LOC100274236/LOC100192536/LOC103650005/LOC100274034/LOC100284295/LOC103654811/LOC100282110/LOC100280772/LOC100273431/LOC100279182/LOC100274535/LOC100273143/LOC541811"	15
"GO:0006289"	"GO:0006289"	"nucleotide-excision repair"	"2/175"	"23/7535"	0.0987553415935359	0.833109596604405	0.826591669461696	"LOC100192883/LOC100282762"	2
"GO:0006898"	"GO:0006898"	"receptor-mediated endocytosis"	"2/175"	"23/7535"	0.0987553415935359	0.833109596604405	0.826591669461696	"LOC100280063/LOC100284872"	2
"GO:0006906"	"GO:0006906"	"vesicle fusion"	"2/175"	"23/7535"	0.0987553415935359	0.833109596604405	0.826591669461696	"LOC100192536/LOC103654811"	2
"GO:0090174"	"GO:0090174"	"organelle membrane fusion"	"2/175"	"23/7535"	0.0987553415935359	0.833109596604405	0.826591669461696	"LOC100192536/LOC103654811"	2
"GO:0070727"	"GO:0070727"	"cellular macromolecule localization"	"15/175"	"450/7535"	0.0997917282230842	0.833109596604405	0.826591669461696	"LOC100280063/LOC100282662/LOC100274236/LOC100192536/LOC103650005/LOC100274034/LOC100284295/LOC103654811/LOC100282110/LOC100280772/LOC100273431/LOC100279182/LOC100274535/LOC100273143/LOC541811"	15
"GO:0009150"	"GO:0009150"	"purine ribonucleotide metabolic process"	"4/175"	"76/7535"	0.0998763514167452	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327/LOC103654959/LOC100280624"	4
"GO:0009894"	"GO:0009894"	"regulation of catabolic process"	"3/175"	"49/7535"	0.104634645665672	0.833109596604405	0.826591669461696	"LOC100281540/LOC103645857/LOC100384140"	3
"GO:0000413"	"GO:0000413"	"protein peptidyl-prolyl isomerization"	"2/175"	"24/7535"	0.106149849042358	0.833109596604405	0.826591669461696	"LOC103632256/LOC103627222"	2
"GO:0006887"	"GO:0006887"	"exocytosis"	"2/175"	"24/7535"	0.106149849042358	0.833109596604405	0.826591669461696	"LOC100502100/LOC103654811"	2
"GO:0051640"	"GO:0051640"	"organelle localization"	"3/175"	"50/7535"	0.109509636406437	0.833109596604405	0.826591669461696	"LOC100274236/LOC100192536/LOC103654811"	3
"GO:0001510"	"GO:0001510"	"RNA methylation"	"2/175"	"25/7535"	0.113688134894569	0.833109596604405	0.826591669461696	"LOC100217212/LOC100382461"	2
"GO:0061025"	"GO:0061025"	"membrane fusion"	"2/175"	"25/7535"	0.113688134894569	0.833109596604405	0.826591669461696	"LOC100192536/LOC103654811"	2
"GO:0009755"	"GO:0009755"	"hormone-mediated signaling pathway"	"8/175"	"211/7535"	0.117680208090882	0.833109596604405	0.826591669461696	"LOC100275676/LOC103649560/LOC100193590/LOC103653810/LOC100384725/LOC100191581/LOC542184/LOC100279803"	8
"GO:0006413"	"GO:0006413"	"translational initiation"	"2/175"	"26/7535"	0.121359628916106	0.833109596604405	0.826591669461696	"LOC103649546/LOC100283573"	2
"GO:0032870"	"GO:0032870"	"cellular response to hormone stimulus"	"8/175"	"214/7535"	0.12474160841801	0.833109596604405	0.826591669461696	"LOC100275676/LOC103649560/LOC100193590/LOC103653810/LOC100384725/LOC100191581/LOC542184/LOC100279803"	8
"GO:0071495"	"GO:0071495"	"cellular response to endogenous stimulus"	"8/175"	"215/7535"	0.127144265353563	0.833109596604405	0.826591669461696	"LOC100275676/LOC103649560/LOC100193590/LOC103653810/LOC100384725/LOC100191581/LOC542184/LOC100279803"	8
"GO:0009896"	"GO:0009896"	"positive regulation of catabolic process"	"2/175"	"27/7535"	0.129154169247399	0.833109596604405	0.826591669461696	"LOC100281540/LOC100384140"	2
"GO:0018208"	"GO:0018208"	"peptidyl-proline modification"	"2/175"	"27/7535"	0.129154169247399	0.833109596604405	0.826591669461696	"LOC103632256/LOC103627222"	2
"GO:0048284"	"GO:0048284"	"organelle fusion"	"2/175"	"27/7535"	0.129154169247399	0.833109596604405	0.826591669461696	"LOC100192536/LOC103654811"	2
"GO:0051028"	"GO:0051028"	"mRNA transport"	"2/175"	"27/7535"	0.129154169247399	0.833109596604405	0.826591669461696	"LOC100283567/LOC100280336"	2
"GO:0006888"	"GO:0006888"	"endoplasmic reticulum to Golgi vesicle-mediated transport"	"3/175"	"55/7535"	0.135128730458042	0.833109596604405	0.826591669461696	"LOC100282110/LOC100273431/LOC100282812"	3
"GO:0009199"	"GO:0009199"	"ribonucleoside triphosphate metabolic process"	"2/175"	"28/7535"	0.137061989315792	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327"	2
"GO:0016050"	"GO:0016050"	"vesicle organization"	"3/175"	"56/7535"	0.140482936249096	0.833109596604405	0.826591669461696	"LOC100192536/LOC100284872/LOC103654811"	3
"GO:0009639"	"GO:0009639"	"response to red or far red light"	"2/175"	"29/7535"	0.145073705130091	0.833109596604405	0.826591669461696	"LOC100275676/LOC100384457"	2
"GO:0032940"	"GO:0032940"	"secretion by cell"	"2/175"	"29/7535"	0.145073705130091	0.833109596604405	0.826591669461696	"LOC100502100/LOC103654811"	2
"GO:0046903"	"GO:0046903"	"secretion"	"2/175"	"29/7535"	0.145073705130091	0.833109596604405	0.826591669461696	"LOC100502100/LOC103654811"	2
"GO:0009416"	"GO:0009416"	"response to light stimulus"	"5/175"	"120/7535"	0.146533530777236	0.833109596604405	0.826591669461696	"LOC100275676/LOC100281680/LOC542716/LOC101202729/LOC100384457"	5
"GO:0006511"	"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"8/175"	"224/7535"	0.149838486856859	0.833109596604405	0.826591669461696	"LOC100383088/LOC100281540/LOC103645857/LOC100384140/LOC103627724/LOC100282762/LOC100283413/LOC103641392"	8
"GO:0009725"	"GO:0009725"	"response to hormone"	"10/175"	"300/7535"	0.159573331254596	0.833109596604405	0.826591669461696	"LOC100275676/LOC103649560/LOC100193590/LOC103653810/LOC100384725/LOC100191581/LOC103634651/LOC542184/LOC100279803/LOC103642161"	10
"GO:0051247"	"GO:0051247"	"positive regulation of protein metabolic process"	"2/175"	"31/7535"	0.161373127297098	0.833109596604405	0.826591669461696	"LOC100281540/LOC100384140"	2
"GO:0009719"	"GO:0009719"	"response to endogenous stimulus"	"10/175"	"301/7535"	0.161928905222769	0.833109596604405	0.826591669461696	"LOC100275676/LOC103649560/LOC100193590/LOC103653810/LOC100384725/LOC100191581/LOC103634651/LOC542184/LOC100279803/LOC103642161"	10
"GO:0009966"	"GO:0009966"	"regulation of signal transduction"	"3/175"	"60/7535"	0.162579319750058	0.833109596604405	0.826591669461696	"LOC100275676/LOC103637660/LOC100282177"	3
"GO:0023051"	"GO:0023051"	"regulation of signaling"	"3/175"	"60/7535"	0.162579319750058	0.833109596604405	0.826591669461696	"LOC100275676/LOC103637660/LOC100282177"	3
"GO:0018193"	"GO:0018193"	"peptidyl-amino acid modification"	"6/175"	"160/7535"	0.167983955844472	0.833109596604405	0.826591669461696	"LOC103632256/LOC103640631/LOC103625865/LOC100282705/LOC103627222/LOC100384389"	6
"GO:0006643"	"GO:0006643"	"membrane lipid metabolic process"	"3/175"	"61/7535"	0.16826007486821	0.833109596604405	0.826591669461696	"LOC103643861/LOC100272978/LOC100279182"	3
"GO:0010646"	"GO:0010646"	"regulation of cell communication"	"3/175"	"61/7535"	0.16826007486821	0.833109596604405	0.826591669461696	"LOC100275676/LOC103637660/LOC100282177"	3
"GO:0050657"	"GO:0050657"	"nucleic acid transport"	"2/175"	"32/7535"	0.169643869366639	0.833109596604405	0.826591669461696	"LOC100283567/LOC100280336"	2
"GO:0050658"	"GO:0050658"	"RNA transport"	"2/175"	"32/7535"	0.169643869366639	0.833109596604405	0.826591669461696	"LOC100283567/LOC100280336"	2
"GO:0051236"	"GO:0051236"	"establishment of RNA localization"	"2/175"	"32/7535"	0.169643869366639	0.833109596604405	0.826591669461696	"LOC100283567/LOC100280336"	2
"GO:0009259"	"GO:0009259"	"ribonucleotide metabolic process"	"4/175"	"93/7535"	0.169844103397601	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327/LOC103654959/LOC100280624"	4
"GO:0061024"	"GO:0061024"	"membrane organization"	"4/175"	"93/7535"	0.169844103397601	0.833109596604405	0.826591669461696	"LOC100192536/LOC100284872/LOC103654811/LOC100280772"	4
"GO:0003333"	"GO:0003333"	"amino acid transmembrane transport"	"2/175"	"33/7535"	0.177984555715032	0.833109596604405	0.826591669461696	"LOC100274361/LOC100285777"	2
"GO:0009141"	"GO:0009141"	"nucleoside triphosphate metabolic process"	"2/175"	"33/7535"	0.177984555715032	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327"	2
"GO:0043161"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"4/175"	"95/7535"	0.179010962552425	0.833109596604405	0.826591669461696	"LOC100383088/LOC100281540/LOC100384140/LOC100282762"	4
"GO:0019693"	"GO:0019693"	"ribose phosphate metabolic process"	"4/175"	"96/7535"	0.183656310795541	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327/LOC103654959/LOC100280624"	4
"GO:0035556"	"GO:0035556"	"intracellular signal transduction"	"6/175"	"165/7535"	0.185156244834333	0.833109596604405	0.826591669461696	"LOC103637660/LOC103649560/LOC103650005/LOC100384725/LOC542184/LOC100279803"	6
"GO:0009060"	"GO:0009060"	"aerobic respiration"	"3/175"	"64/7535"	0.185636363171059	0.833109596604405	0.826591669461696	"LOC100283329/LOC103651601/LOC100280624"	3
"GO:0006403"	"GO:0006403"	"RNA localization"	"2/175"	"34/7535"	0.186387537328948	0.833109596604405	0.826591669461696	"LOC100283567/LOC100280336"	2
"GO:0006664"	"GO:0006664"	"glycolipid metabolic process"	"2/175"	"35/7535"	0.194845478997616	0.833109596604405	0.826591669461696	"LOC100272978/LOC100279182"	2
"GO:1903509"	"GO:1903509"	"liposaccharide metabolic process"	"2/175"	"35/7535"	0.194845478997616	0.833109596604405	0.826591669461696	"LOC100272978/LOC100279182"	2
"GO:0009117"	"GO:0009117"	"nucleotide metabolic process"	"5/175"	"134/7535"	0.200644838787648	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327/LOC103654959/LOC101202729/LOC100280624"	5
"GO:0071310"	"GO:0071310"	"cellular response to organic substance"	"8/175"	"243/7535"	0.203588400551754	0.833109596604405	0.826591669461696	"LOC100275676/LOC103649560/LOC100193590/LOC103653810/LOC100384725/LOC100191581/LOC542184/LOC100279803"	8
"GO:0006635"	"GO:0006635"	"fatty acid beta-oxidation"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100274236"	1
"GO:0009644"	"GO:0009644"	"response to high light intensity"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC101202729"	1
"GO:0009787"	"GO:0009787"	"regulation of abscisic acid-activated signaling pathway"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100275676"	1
"GO:0010158"	"GO:0010158"	"abaxial cell fate specification"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC542744"	1
"GO:0015919"	"GO:0015919"	"peroxisomal membrane transport"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100274236"	1
"GO:0035601"	"GO:0035601"	"protein deacylation"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC103645786"	1
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC103640631"	1
"GO:0043574"	"GO:0043574"	"peroxisomal transport"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100274236"	1
"GO:0043605"	"GO:0043605"	"amide catabolic process"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100280624"	1
"GO:0045039"	"GO:0045039"	"protein insertion into mitochondrial inner membrane"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100280772"	1
"GO:0051204"	"GO:0051204"	"protein insertion into mitochondrial membrane"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100280772"	1
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC103640631"	1
"GO:0098732"	"GO:0098732"	"macromolecule deacylation"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC103645786"	1
"GO:1901419"	"GO:1901419"	"regulation of response to alcohol"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100275676"	1
"GO:1905957"	"GO:1905957"	"regulation of cellular response to alcohol"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100275676"	1
"GO:2000030"	"GO:2000030"	"regulation of response to red or far red light"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100275676"	1
"GO:2000243"	"GO:2000243"	"positive regulation of reproductive process"	"1/175"	"10/7535"	0.209532798988975	0.833109596604405	0.826591669461696	"LOC100281680"	1
"GO:0006066"	"GO:0006066"	"alcohol metabolic process"	"3/175"	"69/7535"	0.215556312252481	0.833109596604405	0.826591669461696	"LOC100384038/LOC100272978/LOC100279891"	3
"GO:0006479"	"GO:0006479"	"protein methylation"	"2/175"	"38/7535"	0.220480204872483	0.833109596604405	0.826591669461696	"LOC100217212/LOC100384389"	2
"GO:0006897"	"GO:0006897"	"endocytosis"	"2/175"	"38/7535"	0.220480204872483	0.833109596604405	0.826591669461696	"LOC100280063/LOC100284872"	2
"GO:0008213"	"GO:0008213"	"protein alkylation"	"2/175"	"38/7535"	0.220480204872483	0.833109596604405	0.826591669461696	"LOC100217212/LOC100384389"	2
"GO:1903825"	"GO:1903825"	"organic acid transmembrane transport"	"2/175"	"38/7535"	0.220480204872483	0.833109596604405	0.826591669461696	"LOC100274361/LOC100285777"	2
"GO:1905039"	"GO:1905039"	"carboxylic acid transmembrane transport"	"2/175"	"38/7535"	0.220480204872483	0.833109596604405	0.826591669461696	"LOC100274361/LOC100285777"	2
"GO:0045333"	"GO:0045333"	"cellular respiration"	"3/175"	"70/7535"	0.22166165589735	0.833109596604405	0.826591669461696	"LOC100283329/LOC103651601/LOC100280624"	3
"GO:0006753"	"GO:0006753"	"nucleoside phosphate metabolic process"	"5/175"	"140/7535"	0.225685726957542	0.833109596604405	0.826591669461696	"LOC100281924/LOC542327/LOC103654959/LOC101202729/LOC100280624"	5
"GO:0016567"	"GO:0016567"	"protein ubiquitination"	"7/175"	"213/7535"	0.226018289687867	0.833109596604405	0.826591669461696	"LOC103632256/LOC100281540/LOC103646011/LOC100274236/LOC103627724/LOC101027200/LOC100192952"	7
"GO:0015979"	"GO:0015979"	"photosynthesis"	"4/175"	"105/7535"	0.227097297128782	0.833109596604405	0.826591669461696	"LOC542716/LOC100281924/LOC100381341/LOC100278127"	4
"GO:0015849"	"GO:0015849"	"organic acid transport"	"3/175"	"71/7535"	0.227801758698938	0.833109596604405	0.826591669461696	"LOC100274361/LOC100273570/LOC100285777"	3
"GO:0043414"	"GO:0043414"	"macromolecule methylation"	"3/175"	"71/7535"	0.227801758698938	0.833109596604405	0.826591669461696	"LOC100217212/LOC100382461/LOC100384389"	3
"GO:0046942"	"GO:0046942"	"carboxylic acid transport"	"3/175"	"71/7535"	0.227801758698938	0.833109596604405	0.826591669461696	"LOC100274361/LOC100273570/LOC100285777"	3
